group,year,bev_share,ice_share,phev_share
world,2025.3,19.3186,70.2597,10.4218
world,2025.4,19.7465,69.6215,10.6320
world,2025.5,20.1802,68.9795,10.8403
world,2025.6,20.6195,68.3341,11.0464
world,2025.7,21.0644,67.6855,11.2500
world,2025.8,21.5149,67.0342,11.4509
world,2025.9,21.9710,66.3804,11.6486
world,2026.0,22.4325,65.7246,11.8429
world,2026.1,22.8995,65.0670,12.0342
world,2026.2,23.3718,64.4081,12.2221
world,2026.3,23.8493,63.7483,12.4056
world,2026.4,24.3320,63.0879,12.5845
world,2026.5,24.8198,62.4275,12.7583
world,2026.6,25.3125,61.7673,12.9268
world,2026.7,25.8100,61.1078,13.0897
world,2026.8,26.3122,60.4496,13.2468
world,2026.9,26.8187,59.7929,13.3976
world,2027.0,27.3296,59.1384,13.5420
world,2027.1,27.8445,58.4865,13.6797
world,2027.2,28.3631,57.8376,13.8104
world,2027.3,28.8854,57.1923,13.9339
world,2027.4,29.4109,56.5511,14.0499
world,2027.5,29.9395,55.9145,14.1583
world,2027.6,30.4708,55.2829,14.2588
world,2027.7,31.0044,54.6569,14.3514
world,2027.8,31.5401,54.0369,14.4374
world,2027.9,32.0776,53.4236,14.5151
world,2028.0,32.6165,52.8172,14.5842
world,2028.1,33.1564,52.2182,14.6495
world,2028.2,33.6971,51.6271,14.7066
world,2028.3,34.2382,51.0442,14.7551
world,2028.4,34.7795,50.4698,14.7952
world,2028.5,35.3206,49.9041,14.8267
world,2028.6,35.8614,49.3476,14.8498
world,2028.7,36.4015,48.8001,14.8644
world,2028.8,36.9408,48.2620,14.8706
world,2028.9,37.4792,47.7333,14.8685
world,2029.0,38.0165,47.2139,14.8583
world,2029.1,38.5526,46.7038,14.8400
world,2029.2,39.0875,46.2029,14.8138
world,2029.3,39.6211,45.7112,14.7799
world,2029.4,40.1535,45.2285,14.7383
world,2029.5,40.6845,44.7546,14.6893
world,2029.6,41.2143,44.2893,14.6330
world,2029.7,41.7428,43.8326,14.5696
world,2029.8,42.2700,43.3841,14.4992
world,2029.9,42.7959,42.9437,14.4220
world,2030.0,43.3206,42.5114,14.3382
world,2030.1,43.8439,42.0868,14.2479
world,2030.2,44.3658,41.6699,14.1514
world,2030.3,44.8863,41.2607,14.0488
world,2030.4,45.4052,40.8588,13.9404
world,2030.5,45.9225,40.4643,13.8263
world,2030.6,46.4381,40.0770,13.7067
world,2030.7,46.9518,39.6968,13.5833
world,2030.8,47.4635,39.3236,13.4549
world,2030.9,47.9730,38.9573,13.3216
world,2031.0,48.4802,38.5978,13.1838
world,2031.1,48.9850,38.2450,13.0417
world,2031.2,49.4872,37.8988,12.8955
world,2031.3,49.9866,37.5591,12.7454
world,2031.4,50.4831,37.2258,12.5918
world,2031.5,50.9765,36.8988,12.4348
world,2031.6,51.4666,36.5779,12.2747
world,2031.7,51.9534,36.2632,12.1118
world,2031.8,52.4365,35.9544,11.9462
world,2031.9,52.9159,35.6515,11.7784
world,2032.0,53.3914,35.3543,11.6084
world,2032.1,53.8627,35.0629,11.4366
world,2032.2,54.3299,34.7770,11.2632
world,2032.3,54.7926,34.4965,11.0884
world,2032.4,55.2507,34.2214,10.9126
world,2032.5,55.7040,33.9516,10.7359
world,2032.6,56.1524,33.6869,10.5587
world,2032.7,56.5958,33.4272,10.3811
world,2032.8,57.0340,33.1724,10.2034
world,2032.9,57.4667,32.9224,10.0259
world,2033.0,57.8940,32.6770,9.8487
world,2033.1,58.3157,32.4362,9.6723
world,2033.2,58.7315,32.1998,9.4967
world,2033.3,59.1415,31.9677,9.3223
world,2033.4,59.5456,31.7398,9.1492
world,2033.5,59.9435,31.5159,8.9777
world,2033.6,60.3353,31.2958,8.8079
world,2033.7,60.7208,31.0796,8.6402
world,2033.8,61.1000,30.8670,8.4747
world,2033.9,61.4729,30.6578,8.3115
world,2034.0,61.8393,30.4520,8.1509
world,2034.1,62.1994,30.2495,7.9931
world,2034.2,62.5530,30.0500,7.8381
world,2034.3,62.9002,29.8536,7.6861
world,2034.4,63.2409,29.6599,7.5373
world,2034.5,63.5752,29.4690,7.3917
world,2034.6,63.9032,29.2807,7.2495
world,2034.7,64.2249,29.0949,7.1106
world,2034.8,64.5403,28.9114,6.9753
world,2034.9,64.8496,28.7303,6.8435
world,2035.0,65.1528,28.5512,6.7153
world,2035.1,65.4500,28.3743,6.5906
world,2035.2,65.7413,28.1993,6.4695
world,2035.3,66.0268,28.0263,6.3520
world,2035.4,66.3067,27.8550,6.2381
world,2035.5,66.5811,27.6855,6.1277
world,2035.6,66.8502,27.5176,6.0208
world,2035.7,67.1140,27.3513,5.9173
world,2035.8,67.3727,27.1866,5.8171
world,2035.9,67.6265,27.0233,5.7202
world,2036.0,67.8756,26.8615,5.6266
world,2036.1,68.1200,26.7010,5.5360
world,2036.2,68.3599,26.5419,5.4484
world,2036.3,68.5956,26.3840,5.3637
world,2036.4,68.8271,26.2275,5.2819
world,2036.5,69.0546,26.0721,5.2027
world,2036.6,69.2783,25.9180,5.1262
world,2036.7,69.4983,25.7650,5.0521
world,2036.8,69.7147,25.6132,4.9805
world,2036.9,69.9278,25.4625,4.9111
world,2037.0,70.1375,25.3129,4.8439
world,2037.1,70.3441,25.1644,4.7787
world,2037.2,70.5477,25.0170,4.7156
world,2037.3,70.7483,24.8706,4.6543
world,2037.4,70.9462,24.7253,4.5948
world,2037.5,71.1414,24.5811,4.5371
world,2037.6,71.3340,24.4378,4.4809
world,2037.7,71.5242,24.2956,4.4264
world,2037.8,71.7119,24.1543,4.3732
world,2037.9,71.8974,24.0141,4.3215
world,2038.0,72.0806,23.8748,4.2711
world,2038.1,72.2617,23.7365,4.2220
world,2038.2,72.4407,23.5991,4.1741
world,2038.3,72.6178,23.4627,4.1273
world,2038.4,72.7929,23.3272,4.0817
world,2038.5,72.9661,23.1927,4.0370
world,2038.6,73.1376,23.0591,3.9934
world,2038.7,73.3073,22.9264,3.9507
world,2038.8,73.4754,22.7945,3.9089
world,2038.9,73.6418,22.6636,3.8679
world,2039.0,73.8066,22.5336,3.8278
world,2039.1,73.9699,22.4044,3.7884
world,2039.2,74.1318,22.2761,3.7498
world,2039.3,74.2921,22.1486,3.7119
world,2039.4,74.4511,22.0220,3.6747
world,2039.5,74.6087,21.8963,3.6381
world,2039.6,74.7650,21.7713,3.6021
world,2039.7,74.9201,21.6472,3.5666
world,2039.8,75.0739,21.5238,3.5318
world,2039.9,75.2264,21.4013,3.4974
world,2040.0,75.3778,21.2796,3.4636
world,2040.1,75.5281,21.1586,3.4302
world,2040.2,75.6772,21.0385,3.3972
world,2040.3,75.8253,20.9191,3.3647
world,2040.4,75.9723,20.8004,3.3326
world,2040.5,76.1183,20.6825,3.3009
world,2040.6,76.2633,20.5654,3.2695
world,2040.7,76.4073,20.4489,3.2385
world,2040.8,76.5503,20.3332,3.2079
world,2040.9,76.6924,20.2183,3.1775
world,2041.0,76.8336,20.1040,3.1474
world,2041.1,76.9739,19.9904,3.1177
world,2041.2,77.1133,19.8775,3.0882
world,2041.3,77.2519,19.7654,3.0589
world,2041.4,77.3896,19.6539,3.0299
world,2041.5,77.5265,19.5430,3.0012
world,2041.6,77.6626,19.4329,2.9727
world,2041.7,77.7980,19.3233,2.9444
world,2041.8,77.9325,19.2145,2.9163
world,2041.9,78.0663,19.1063,2.8885
world,2042.0,78.1993,18.9987,2.8608
world,2042.1,78.3315,18.8917,2.8333
world,2042.2,78.4631,18.7854,2.8060
world,2042.3,78.5939,18.6797,2.7789
world,2042.4,78.7240,18.5746,2.7520
world,2042.5,78.8533,18.4701,2.7252
world,2042.6,78.9820,18.3662,2.6987
world,2042.7,79.1100,18.2629,2.6722
world,2042.8,79.2373,18.1602,2.6460
world,2042.9,79.3640,18.0580,2.6199
world,2043.0,79.4899,17.9565,2.5940
world,2043.1,79.6153,17.8554,2.5682
world,2043.2,79.7399,17.7550,2.5426
world,2043.3,79.8639,17.6551,2.5172
world,2043.4,79.9872,17.5557,2.4919
world,2043.5,80.1099,17.4569,2.4667
world,2043.6,80.2320,17.3587,2.4418
world,2043.7,80.3534,17.2609,2.4169
world,2043.8,80.4742,17.1637,2.3923
world,2043.9,80.5944,17.0670,2.3677
world,2044.0,80.7139,16.9709,2.3434
world,2044.1,80.8329,16.8752,2.3192
world,2044.2,80.9512,16.7800,2.2951
world,2044.3,81.0689,16.6854,2.2712
world,2044.4,81.1859,16.5912,2.2475
world,2044.5,81.3024,16.4976,2.2239
world,2044.6,81.4182,16.4044,2.2005
world,2044.7,81.5335,16.3117,2.1772
world,2044.8,81.6481,16.2195,2.1541
world,2044.9,81.7622,16.1277,2.1311
world,2045.0,81.8756,16.0364,2.1084
world,2045.1,81.9885,15.9456,2.0857
world,2045.2,82.1007,15.8553,2.0633
world,2045.3,82.2124,15.7654,2.0410
world,2045.4,82.3234,15.6760,2.0188
world,2045.5,82.4339,15.5870,1.9969
world,2045.6,82.5438,15.4984,1.9751
world,2045.7,82.6531,15.4103,1.9535
world,2045.8,82.7618,15.3227,1.9320
world,2045.9,82.8699,15.2355,1.9107
world,2046.0,82.9775,15.1487,1.8896
world,2046.1,83.0844,15.0623,1.8686
world,2046.2,83.1908,14.9764,1.8479
world,2046.3,83.2966,14.8909,1.8272
world,2046.4,83.4018,14.8058,1.8068
world,2046.5,83.5065,14.7211,1.7865
world,2046.6,83.6106,14.6369,1.7665
world,2046.7,83.7141,14.5531,1.7465
world,2046.8,83.8170,14.4696,1.7268
world,2046.9,83.9194,14.3866,1.7072
world,2047.0,84.0211,14.3040,1.6878
world,2047.1,84.1224,14.2218,1.6686
world,2047.2,84.2230,14.1400,1.6496
world,2047.3,84.3231,14.0586,1.6307
world,2047.4,84.4226,13.9776,1.6120
world,2047.5,84.5216,13.8970,1.5935
world,2047.6,84.6200,13.8168,1.5752
world,2047.7,84.7178,13.7370,1.5570
world,2047.8,84.8151,13.6576,1.5390
world,2047.9,84.9118,13.5785,1.5212
world,2048.0,85.0080,13.4999,1.5036
world,2048.1,85.1036,13.4216,1.4861
world,2048.2,85.1987,13.3437,1.4712
world,2048.3,85.2932,13.2662,1.4598
world,2048.4,85.3872,13.1891,1.4486
world,2048.5,85.4806,13.1124,1.4375
world,2048.6,85.5735,13.0360,1.4266
world,2048.7,85.6658,12.9601,1.4158
world,2048.8,85.7576,12.8845,1.4052
world,2048.9,85.8488,12.8092,1.3947
world,2049.0,85.9395,12.7344,1.3843
world,2049.1,86.0296,12.6599,1.3741
world,2049.2,86.1193,12.5858,1.3641
world,2049.3,86.2083,12.5121,1.3542
world,2049.4,86.2969,12.4387,1.3444
world,2049.5,86.3849,12.3657,1.3349
world,2049.6,86.4724,12.2931,1.3254
world,2049.7,86.5593,12.2208,1.3161
world,2049.8,86.6457,12.1489,1.3069
world,2049.9,86.7316,12.0774,1.2978
world,2050.0,86.8170,12.0063,1.2889
western_europe,2015.0,0.3750,99.2758,0.3492
western_europe,2015.1,0.4070,99.2162,0.3768
western_europe,2015.2,0.4411,99.1528,0.4060
western_europe,2015.3,0.4775,99.0856,0.4368
western_europe,2015.4,0.5163,99.0145,0.4693
western_europe,2015.5,0.5574,98.9393,0.5033
western_europe,2015.6,0.6010,98.8600,0.5390
western_europe,2015.7,0.6471,98.7766,0.5763
western_europe,2015.8,0.6958,98.6890,0.6153
western_europe,2015.9,0.7470,98.5970,0.6559
western_europe,2016.0,0.8010,98.5007,0.6983
western_europe,2016.1,0.8577,98.4000,0.7423
western_europe,2016.2,0.9172,98.2948,0.7880
western_europe,2016.3,0.9795,98.1851,0.8354
western_europe,2016.4,1.0447,98.0708,0.8845
western_europe,2016.5,1.1129,97.9519,0.9353
western_europe,2016.6,1.1840,97.8283,0.9878
western_europe,2016.7,1.2581,97.6999,1.0420
western_europe,2016.8,1.3353,97.5668,1.0979
western_europe,2016.9,1.4156,97.4288,1.1555
western_europe,2017.0,1.4991,97.2860,1.2149
western_europe,2017.1,1.5858,97.1370,1.2772
western_europe,2017.2,1.6758,96.9813,1.3429
western_europe,2017.3,1.7692,96.8192,1.4116
western_europe,2017.4,1.8660,96.6507,1.4833
western_europe,2017.5,1.9664,96.4759,1.5578
western_europe,2017.6,2.0703,96.2948,1.6349
western_europe,2017.7,2.1779,96.1075,1.7146
western_europe,2017.8,2.2892,95.9139,1.7969
western_europe,2017.9,2.4043,95.7141,1.8815
western_europe,2018.0,2.5232,95.5082,1.9686
western_europe,2018.1,2.6460,95.2960,2.0580
western_europe,2018.2,2.7727,95.0777,2.1496
western_europe,2018.3,2.9034,94.8531,2.2434
western_europe,2018.4,3.0382,94.6224,2.3394
western_europe,2018.5,3.1770,94.3856,2.4374
western_europe,2018.6,3.3199,94.1426,2.5375
western_europe,2018.7,3.4670,93.8935,2.6395
western_europe,2018.8,3.6183,93.6382,2.7435
western_europe,2018.9,3.7738,93.3769,2.8493
western_europe,2019.0,3.9337,93.1094,2.9569
western_europe,2019.1,4.0978,92.8359,3.0662
western_europe,2019.2,4.2664,92.5563,3.1773
western_europe,2019.3,4.4393,92.2707,3.2900
western_europe,2019.4,4.6167,91.9791,3.4042
western_europe,2019.5,4.7985,91.6815,3.5200
western_europe,2019.6,4.9848,91.3779,3.6372
western_europe,2019.7,5.1757,91.0684,3.7559
western_europe,2019.8,5.3711,90.7530,3.8759
western_europe,2019.9,5.5710,90.4317,3.9973
western_europe,2020.0,5.7756,90.1046,4.1198
western_europe,2020.1,5.9848,89.7716,4.2436
western_europe,2020.2,6.1986,89.4329,4.3685
western_europe,2020.3,6.4171,89.0884,4.4945
western_europe,2020.4,6.6403,88.7383,4.6215
western_europe,2020.5,6.8681,88.3824,4.7494
western_europe,2020.6,7.1007,88.0210,4.8783
western_europe,2020.7,7.3380,87.6540,5.0080
western_europe,2020.8,7.5801,87.2814,5.1385
western_europe,2020.9,7.8268,86.9034,5.2697
western_europe,2021.0,8.0784,86.5200,5.4016
western_europe,2021.1,8.3347,86.1312,5.5342
western_europe,2021.2,8.5957,85.7370,5.6673
western_europe,2021.3,8.8615,85.3376,5.8009
western_europe,2021.4,9.1321,84.9330,5.9349
western_europe,2021.5,9.4074,84.5233,6.0693
western_europe,2021.6,9.6875,84.1084,6.2041
western_europe,2021.7,9.9723,83.6885,6.3392
western_europe,2021.8,10.2619,83.2636,6.4744
western_europe,2021.9,10.5563,82.8339,6.6098
western_europe,2022.0,10.8553,82.3993,6.7454
western_europe,2022.1,11.1591,81.9599,6.8809
western_europe,2022.2,11.4676,81.5159,7.0165
western_europe,2022.3,11.7808,81.0672,7.1520
western_europe,2022.4,12.0986,80.6140,7.2874
western_europe,2022.5,12.4211,80.1563,7.4226
western_europe,2022.6,12.7482,79.6942,7.5576
western_europe,2022.7,13.0800,79.2278,7.6923
western_europe,2022.8,13.4163,78.7571,7.8266
western_europe,2022.9,13.7572,78.2823,7.9606
western_europe,2023.0,14.1026,77.8034,8.0941
western_europe,2023.1,14.4525,77.3205,8.2271
western_europe,2023.2,14.8069,76.8336,8.3595
western_europe,2023.3,15.1657,76.3430,8.4913
western_europe,2023.4,15.5289,75.8486,8.6225
western_europe,2023.5,15.8965,75.3505,8.7530
western_europe,2023.6,16.2684,74.8489,8.8827
western_europe,2023.7,16.6446,74.3439,9.0116
western_europe,2023.8,17.0250,73.8354,9.1396
western_europe,2023.9,17.4096,73.3236,9.2667
western_europe,2024.0,17.7984,72.8087,9.3929
western_europe,2024.1,18.1913,72.2907,9.5180
western_europe,2024.2,18.5882,71.7696,9.6421
western_europe,2024.3,18.9892,71.2457,9.7651
western_europe,2024.4,19.3941,70.7189,9.8870
western_europe,2024.5,19.8029,70.1894,10.0077
western_europe,2024.6,20.2156,69.6573,10.1271
western_europe,2024.7,20.6320,69.1227,10.2452
western_europe,2024.8,21.0522,68.5857,10.3621
western_europe,2024.9,21.4761,68.0464,10.4775
western_europe,2025.0,21.9035,67.5049,10.5916
western_europe,2025.1,22.3346,66.9613,10.7042
western_europe,2025.2,22.7691,66.4156,10.8153
western_europe,2025.3,23.2070,65.8681,10.9249
western_europe,2025.4,23.6483,65.3187,11.0330
western_europe,2025.5,24.0929,64.7677,11.1394
western_europe,2025.6,24.5407,64.2151,11.2442
western_europe,2025.7,24.9916,63.6610,11.3474
western_europe,2025.8,25.4457,63.1055,11.4488
western_europe,2025.9,25.9027,62.5488,11.5485
western_europe,2026.0,26.3627,61.9909,11.6465
western_europe,2026.1,26.8255,61.4319,11.7426
western_europe,2026.2,27.2911,60.8720,11.8369
western_europe,2026.3,27.7595,60.3112,11.9293
western_europe,2026.4,28.2305,59.7496,12.0199
western_europe,2026.5,28.7040,59.1875,12.1085
western_europe,2026.6,29.1800,58.6248,12.1952
western_europe,2026.7,29.6584,58.0616,12.2799
western_europe,2026.8,30.1392,57.4982,12.3626
western_europe,2026.9,30.6222,56.9345,12.4433
western_europe,2027.0,31.1073,56.3707,12.5220
western_europe,2027.1,31.5945,55.8069,12.5986
western_europe,2027.2,32.0838,55.2432,12.6731
western_europe,2027.3,32.5749,54.6796,12.7455
western_europe,2027.4,33.0679,54.1164,12.8157
western_europe,2027.5,33.5626,53.5535,12.8838
western_europe,2027.6,34.0590,52.9912,12.9498
western_europe,2027.7,34.5570,52.4294,13.0136
western_europe,2027.8,35.0565,51.8684,13.0751
western_europe,2027.9,35.5573,51.3081,13.1345
western_europe,2028.0,36.0596,50.7488,13.1917
western_europe,2028.1,36.5630,50.1904,13.2466
western_europe,2028.2,37.0677,49.6331,13.2992
western_europe,2028.3,37.5734,49.0770,13.3496
western_europe,2028.4,38.0801,48.5222,13.3977
western_europe,2028.5,38.5877,47.9687,13.4436
western_europe,2028.6,39.0962,47.4167,13.4871
western_europe,2028.7,39.6054,46.8662,13.5284
western_europe,2028.8,40.1152,46.3174,13.5673
western_europe,2028.9,40.6257,45.7704,13.6040
western_europe,2029.0,41.1366,45.2251,13.6383
western_europe,2029.1,41.6479,44.6817,13.6703
western_europe,2029.2,42.1596,44.1404,13.7000
western_europe,2029.3,42.6715,43.6011,13.7274
western_europe,2029.4,43.1836,43.0639,13.7524
western_europe,2029.5,43.6958,42.5290,13.7752
western_europe,2029.6,44.2080,41.9964,13.7956
western_europe,2029.7,44.7201,41.4663,13.8136
western_europe,2029.8,45.2321,40.9385,13.8294
western_europe,2029.9,45.7438,40.4134,13.8428
western_europe,2030.0,46.2552,39.8908,13.8540
western_europe,2030.1,46.7663,39.3709,13.8628
western_europe,2030.2,47.2768,38.8538,13.8693
western_europe,2030.3,47.7869,38.3396,13.8735
western_europe,2030.4,48.2963,37.8282,13.8755
western_europe,2030.5,48.8051,37.3198,13.8751
western_europe,2030.6,49.3131,36.8144,13.8725
western_europe,2030.7,49.8202,36.3121,13.8786
western_europe,2030.8,50.3265,35.8130,13.8822
western_europe,2030.9,50.8318,35.3171,13.8832
western_europe,2031.0,51.3360,34.8244,13.8818
western_europe,2031.1,51.8391,34.3351,13.8778
western_europe,2031.2,52.3411,33.8492,13.8713
western_europe,2031.3,52.8418,33.3667,13.8623
western_europe,2031.4,53.3412,32.8876,13.8508
western_europe,2031.5,53.8392,32.4121,13.8369
western_europe,2031.6,54.3358,31.9402,13.8205
western_europe,2031.7,54.8309,31.4719,13.8017
western_europe,2031.8,55.3245,31.0073,13.7805
western_europe,2031.9,55.8164,30.5464,13.7569
western_europe,2032.0,56.3066,30.0892,13.7309
western_europe,2032.1,56.7951,29.6359,13.7026
western_europe,2032.2,57.2817,29.1863,13.6719
western_europe,2032.3,57.7665,28.7406,13.6389
western_europe,2032.4,58.2495,28.2989,13.6036
western_europe,2032.5,58.7304,27.8610,13.5660
western_europe,2032.6,59.2093,27.4271,13.5262
western_europe,2032.7,59.6862,26.9972,13.4842
western_europe,2032.8,60.1609,26.5713,13.4400
western_europe,2032.9,60.6335,26.1494,13.3937
western_europe,2033.0,61.1038,25.7316,13.3452
western_europe,2033.1,61.5719,25.3179,13.2947
western_europe,2033.2,62.0376,24.9082,13.2420
western_europe,2033.3,62.5010,24.5027,13.1874
western_europe,2033.4,62.9620,24.1014,13.1307
western_europe,2033.5,63.4205,23.7041,13.0721
western_europe,2033.6,63.8766,23.3111,13.0116
western_europe,2033.7,64.3301,22.9222,12.9491
western_europe,2033.8,64.7810,22.5375,12.8848
western_europe,2033.9,65.2293,22.1570,12.8187
western_europe,2034.0,65.6750,21.7807,12.7508
western_europe,2034.1,66.1180,21.4087,12.6811
western_europe,2034.2,66.5582,21.0408,12.6097
western_europe,2034.3,66.9957,20.6771,12.5367
western_europe,2034.4,67.4304,20.3177,12.4620
western_europe,2034.5,67.8623,19.9625,12.3857
western_europe,2034.6,68.2913,19.6115,12.3079
western_europe,2034.7,68.7174,19.2647,12.2285
western_europe,2034.8,69.1406,18.9221,12.1477
western_europe,2034.9,69.5608,18.5838,12.0655
western_europe,2035.0,69.9781,18.2496,11.9818
western_europe,2035.1,70.3923,17.9197,11.8969
western_europe,2035.2,70.8035,17.5939,11.8106
western_europe,2035.3,71.2117,17.2723,11.7230
western_europe,2035.4,71.6168,16.9548,11.6342
western_europe,2035.5,72.0188,16.6415,11.5443
western_europe,2035.6,72.4176,16.3324,11.4532
western_europe,2035.7,72.8133,16.0273,11.3610
western_europe,2035.8,73.2058,15.7264,11.2677
western_europe,2035.9,73.5952,15.4296,11.1735
western_europe,2036.0,73.9813,15.1368,11.0782
western_europe,2036.1,74.3642,14.8481,10.9821
western_europe,2036.2,74.7439,14.5634,10.8850
western_europe,2036.3,75.1203,14.2828,10.7871
western_europe,2036.4,75.4934,14.0061,10.6884
western_europe,2036.5,75.8632,13.7334,10.5890
western_europe,2036.6,76.2298,13.4647,10.4888
western_europe,2036.7,76.5930,13.1999,10.3880
western_europe,2036.8,76.9529,12.9390,10.2865
western_europe,2036.9,77.3095,12.6819,10.1844
western_europe,2037.0,77.6627,12.4288,10.0818
western_europe,2037.1,78.0125,12.1794,9.9787
western_europe,2037.2,78.3590,11.9339,9.8750
western_europe,2037.3,78.7021,11.6921,9.7710
western_europe,2037.4,79.0419,11.4541,9.6666
western_europe,2037.5,79.3782,11.2198,9.5618
western_europe,2037.6,79.7112,10.9892,9.4567
western_europe,2037.7,80.0408,10.7622,9.3513
western_europe,2037.8,80.3669,10.5388,9.2456
western_europe,2037.9,80.6897,10.3191,9.1398
western_europe,2038.0,81.0091,10.1029,9.0338
western_europe,2038.1,81.3250,9.8903,8.9277
western_europe,2038.2,81.6376,9.6811,8.8215
western_europe,2038.3,81.9467,9.4755,8.7152
western_europe,2038.4,82.2525,9.2732,8.6089
western_europe,2038.5,82.5548,9.0744,8.5026
western_europe,2038.6,82.8537,8.8789,8.3963
western_europe,2038.7,83.1493,8.6868,8.2902
western_europe,2038.8,83.4414,8.4980,8.1841
western_europe,2038.9,83.7302,8.3124,8.0782
western_europe,2039.0,84.0155,8.1301,7.9724
western_europe,2039.1,84.2975,7.9509,7.8669
western_europe,2039.2,84.5761,7.7750,7.7616
western_europe,2039.3,84.8514,7.6022,7.6565
western_europe,2039.4,85.1233,7.4324,7.5518
western_europe,2039.5,85.3918,7.2657,7.4474
western_europe,2039.6,85.6570,7.1021,7.3433
western_europe,2039.7,85.9189,6.9414,7.2396
western_europe,2039.8,86.1774,6.7837,7.1363
