group,year,bev_share,ice_share,phev_share
world,2015.0,0.3945,99.5178,0.1564
world,2015.1,0.4210,99.4855,0.1647
world,2015.2,0.4488,99.4515,0.1734
world,2015.3,0.4780,99.4156,0.1825
world,2015.4,0.5087,99.3778,0.1919
world,2015.5,0.5408,99.3381,0.2017
world,2015.6,0.5745,99.2962,0.2118
world,2015.7,0.6098,99.2522,0.2223
world,2015.8,0.6467,99.2061,0.2331
world,2015.9,0.6853,99.1576,0.2444
world,2016.0,0.7256,99.1068,0.2560
world,2016.1,0.7677,99.0535,0.2680
world,2016.2,0.8115,98.9978,0.2803
world,2016.3,0.8573,98.9394,0.2931
world,2016.4,0.9049,98.8783,0.3062
world,2016.5,0.9545,98.8145,0.3197
world,2016.6,1.0061,98.7479,0.3336
world,2016.7,1.0597,98.6783,0.3479
world,2016.8,1.1154,98.6056,0.3626
world,2016.9,1.1733,98.5299,0.3776
world,2017.0,1.2334,98.4509,0.3931
world,2017.1,1.2958,98.3678,0.4097
world,2017.2,1.3606,98.2811,0.4268
world,2017.3,1.4278,98.1907,0.4444
world,2017.4,1.4974,98.0965,0.4625
world,2017.5,1.5694,97.9985,0.4812
world,2017.6,1.6440,97.8966,0.5003
world,2017.7,1.7212,97.7905,0.5200
world,2017.8,1.8011,97.6803,0.5401
world,2017.9,1.8836,97.5659,0.5608
world,2018.0,1.9688,97.4471,0.5860
world,2018.1,2.0574,97.3237,0.6213
world,2018.2,2.1485,97.1958,0.6583
world,2018.3,2.2424,97.0632,0.6970
world,2018.4,2.3393,96.9258,0.7376
world,2018.5,2.4392,96.7835,0.7801
world,2018.6,2.5421,96.6362,0.8246
world,2018.7,2.6481,96.4837,0.8710
world,2018.8,2.7573,96.3260,0.9195
world,2018.9,2.8698,96.1629,0.9701
world,2019.0,2.9855,95.9944,1.0229
world,2019.1,3.1045,95.8203,1.0779
world,2019.2,3.2269,95.6404,1.1352
world,2019.3,3.3528,95.4547,1.1949
world,2019.4,3.4822,95.2631,1.2570
world,2019.5,3.6151,95.0654,1.3216
world,2019.6,3.7516,94.8615,1.3887
world,2019.7,3.8918,94.6513,1.4585
world,2019.8,4.0357,94.4348,1.5309
world,2019.9,4.1834,94.2117,1.6061
world,2020.0,4.3349,93.9819,1.6840
world,2020.1,4.4902,93.7454,1.7650
world,2020.2,4.6495,93.5021,1.8489
world,2020.3,4.8128,93.2518,1.9359
world,2020.4,4.9801,92.9944,2.0259
world,2020.5,5.1515,92.7299,2.1190
world,2020.6,5.3270,92.4580,2.2153
world,2020.7,5.5067,92.1788,2.3149
world,2020.8,5.6906,91.8921,2.4176
world,2020.9,5.8788,91.5979,2.5237
world,2021.0,6.0713,91.2960,2.6331
world,2021.1,6.2682,90.9863,2.7459
world,2021.2,6.4696,90.6689,2.8620
world,2021.3,6.6754,90.3435,2.9816
world,2021.4,6.8858,90.0102,3.1046
world,2021.5,7.1007,89.6688,3.2311
world,2021.6,7.3203,89.3193,3.3610
world,2021.7,7.5445,88.9617,3.4945
world,2021.8,7.7734,88.5958,3.6314
world,2021.9,8.0071,88.2218,3.7719
world,2022.0,8.2456,87.8394,3.9158
world,2022.1,8.4889,87.4487,4.0632
world,2022.2,8.7371,87.0497,4.2141
world,2022.3,8.9902,86.6423,4.3684
world,2022.4,9.2482,86.2266,4.5261
world,2022.5,9.5113,85.8025,4.6872
world,2022.6,9.7793,85.3700,4.8516
world,2022.7,10.0525,84.9292,5.0192
world,2022.8,10.3307,84.4802,5.1901
world,2022.9,10.6140,84.0228,5.3641
world,2023.0,10.9026,83.5572,5.5411
world,2023.1,11.1963,83.0835,5.7211
world,2023.2,11.4952,82.6017,5.9039
world,2023.3,11.7994,82.1118,6.0895
world,2023.4,12.1089,81.6140,6.2778
world,2023.5,12.4236,81.1084,6.4685
world,2023.6,12.7437,80.5950,6.6618
world,2023.7,13.0691,80.0740,6.8573
world,2023.8,13.3999,79.5455,7.0550
world,2023.9,13.7361,79.0096,7.2546
world,2024.0,14.0777,78.4666,7.4561
world,2024.1,14.4247,77.9165,7.6591
world,2024.2,14.7772,77.3595,7.8636
world,2024.3,15.1351,76.7958,8.0694
world,2024.4,15.4984,76.2256,8.2761
world,2024.5,15.8672,75.6491,8.4837
world,2024.6,16.2415,75.0665,8.6920
world,2024.7,16.6213,74.4780,8.9007
world,2024.8,17.0066,73.8838,9.1096
world,2024.9,17.3973,73.2842,9.3185
world,2025.0,17.7935,72.6795,9.5270
world,2025.1,18.1952,72.0698,9.7349
world,2025.2,18.6024,71.4556,9.9420
world,2025.3,19.0151,70.8369,10.1481
world,2025.4,19.4331,70.2141,10.3527
world,2025.5,19.8566,69.5876,10.5558
world,2025.6,20.2856,68.9575,10.7569
world,2025.7,20.7198,68.3243,10.9559
world,2025.8,21.1595,67.6882,11.1523
world,2025.9,21.6044,67.0496,11.3460
world,2026.0,22.0546,66.4087,11.5367
world,2026.1,22.5099,65.7660,11.7241
world,2026.2,22.9704,65.1218,11.9091
world,2026.3,23.4359,64.4765,12.0902
world,2026.4,23.9064,63.8303,12.2671
world,2026.5,24.3818,63.1838,12.4393
world,2026.6,24.8619,62.5374,12.6068
world,2026.7,25.3466,61.8913,12.7691
world,2026.8,25.8358,61.2461,12.9261
world,2026.9,26.3293,60.6021,13.0773
world,2027.0,26.8269,59.9599,13.2227
world,2027.1,27.3285,59.3198,13.3618
world,2027.2,27.8338,58.6823,13.4946
world,2027.3,28.3425,58.0479,13.6207
world,2027.4,28.8546,57.4170,13.7399
world,2027.5,29.3696,56.7902,13.8520
world,2027.6,29.8873,56.1679,13.9568
world,2027.7,30.4075,55.5505,14.0541
world,2027.8,30.9298,54.9386,14.1439
world,2027.9,31.4538,54.3326,14.2258
world,2028.0,31.9794,53.7329,14.2998
world,2028.1,32.5062,53.1400,14.3659
world,2028.2,33.0338,52.5542,14.4239
world,2028.3,33.5621,51.9758,14.4738
world,2028.4,34.0906,51.4052,14.5156
world,2028.5,34.6193,50.8427,14.5492
world,2028.6,35.1477,50.2884,14.5747
world,2028.7,35.6758,49.7425,14.5925
world,2028.8,36.2033,49.2052,14.6032
world,2028.9,36.7301,48.6764,14.6059
world,2029.0,37.2560,48.1562,14.6009
world,2029.1,37.7811,47.6446,14.5881
world,2029.2,38.3052,47.1414,14.5678
world,2029.3,38.8283,46.6467,14.5401
world,2029.4,39.3504,46.1601,14.5051
world,2029.5,39.8714,45.6817,14.4629
world,2029.6,40.3914,45.2112,14.4138
world,2029.7,40.9104,44.7486,14.3579
world,2029.8,41.4284,44.2936,14.2952
world,2029.9,41.9453,43.8461,14.2261
world,2030.0,42.4611,43.4060,14.1506
world,2030.1,42.9758,42.9732,14.0689
world,2030.2,43.4892,42.5475,13.9811
world,2030.3,44.0014,42.1289,13.8876
world,2030.4,44.5123,41.7173,13.7883
world,2030.5,45.0216,41.3126,13.6836
world,2030.6,45.5293,40.9148,13.5736
world,2030.7,46.0352,40.5238,13.4597
world,2030.8,46.5392,40.1394,13.3412
world,2030.9,47.0411,39.7618,13.2180
world,2031.0,47.5408,39.3907,13.0904
world,2031.1,48.0381,39.0261,12.9586
world,2031.2,48.5329,38.6681,12.8228
world,2031.3,49.0249,38.3164,12.6832
world,2031.4,49.5140,37.9711,12.5402
world,2031.5,50.0001,37.6320,12.3938
world,2031.6,50.4830,37.2992,12.2444
world,2031.7,50.9624,36.9725,12.0922
world,2031.8,51.4383,36.6519,11.9374
world,2031.9,51.9104,36.3373,11.7803
world,2032.0,52.3787,36.0286,11.6211
world,2032.1,52.8429,35.7259,11.4601
world,2032.2,53.3029,35.4289,11.2974
world,2032.3,53.7585,35.1376,11.1334
world,2032.4,54.2096,34.8520,10.9682
world,2032.5,54.6560,34.5719,10.8022
world,2032.6,55.0975,34.2972,10.6355
world,2032.7,55.5341,34.0280,10.4684
world,2032.8,55.9655,33.7640,10.3012
world,2032.9,56.3917,33.5051,10.1340
world,2033.0,56.8125,33.2513,9.9672
world,2033.1,57.2278,33.0025,9.8009
world,2033.2,57.6374,32.7585,9.6354
world,2033.3,58.0413,32.5192,9.4710
world,2033.4,58.4394,32.2845,9.3077
world,2033.5,58.8315,32.0543,9.1460
world,2033.6,59.2176,31.8284,8.9858
world,2033.7,59.5976,31.6067,8.8276
world,2033.8,59.9715,31.3891,8.6714
world,2033.9,60.3392,31.1755,8.5175
world,2034.0,60.7007,30.9656,8.3659
world,2034.1,61.0559,30.7594,8.2170
world,2034.2,61.4049,30.5568,8.0707
world,2034.3,61.7475,30.3576,7.9273
world,2034.4,62.0840,30.1616,7.7869
world,2034.5,62.4141,29.9688,7.6495
world,2034.6,62.7381,29.7791,7.5154
world,2034.7,63.0559,29.5922,7.3844
world,2034.8,63.3677,29.4081,7.2568
world,2034.9,63.6734,29.2267,7.1325
world,2035.0,63.9731,29.0478,7.0117
world,2035.1,64.2670,28.8713,6.8942
world,2035.2,64.5552,28.6972,6.7801
world,2035.3,64.8377,28.5254,6.6694
world,2035.4,65.1147,28.3556,6.5621
world,2035.5,65.3863,28.1879,6.4581
world,2035.6,65.6527,28.0222,6.3574
world,2035.7,65.9139,27.8584,6.2599
world,2035.8,66.1701,27.6963,6.1656
world,2035.9,66.4216,27.5360,6.0743
world,2036.0,66.6683,27.3773,5.9861
world,2036.1,66.9105,27.2203,5.9008
world,2036.2,67.1484,27.0648,5.8183
world,2036.3,67.3820,26.9108,5.7385
world,2036.4,67.6116,26.7582,5.6613
world,2036.5,67.8372,26.6070,5.5867
world,2036.6,68.0591,26.4571,5.5144
world,2036.7,68.2774,26.3086,5.4445
world,2036.8,68.4922,26.1613,5.3767
world,2036.9,68.7037,26.0152,5.3111
world,2037.0,68.9119,25.8703,5.2475
world,2037.1,69.1171,25.7266,5.1857
world,2037.2,69.3194,25.5841,5.1258
world,2037.3,69.5188,25.4426,5.0676
world,2037.4,69.7155,25.3022,5.0110
world,2037.5,69.9096,25.1629,4.9559
world,2037.6,70.1013,25.0246,4.9023
world,2037.7,70.2905,24.8873,4.8501
world,2037.8,70.4774,24.7510,4.7992
world,2037.9,70.6621,24.6157,4.7495
world,2038.0,70.8447,24.4813,4.7010
world,2038.1,71.0252,24.3478,4.6536
world,2038.2,71.2038,24.2153,4.6073
world,2038.3,71.3804,24.0837,4.5620
world,2038.4,71.5552,23.9529,4.5176
world,2038.5,71.7283,23.8231,4.4741
world,2038.6,71.8996,23.6940,4.4315
world,2038.7,72.0693,23.5659,4.3897
world,2038.8,72.2374,23.4385,4.3487
world,2038.9,72.4040,23.3120,4.3084
world,2039.0,72.5690,23.1862,4.2688
world,2039.1,72.7327,23.0613,4.2298
world,2039.2,72.8949,22.9371,4.1915
world,2039.3,73.0557,22.8136,4.1538
world,2039.4,73.2153,22.6910,4.1166
world,2039.5,73.3735,22.5690,4.0800
world,2039.6,73.5305,22.4478,4.0439
world,2039.7,73.6864,22.3273,4.0083
world,2039.8,73.8410,22.2076,3.9731
world,2039.9,73.9945,22.0885,3.9384
world,2040.0,74.1469,21.9701,3.9041
world,2040.1,74.2982,21.8524,3.8702
world,2040.2,74.4485,21.7354,3.8367
world,2040.3,74.5978,21.6190,3.8035
world,2040.4,74.7460,21.5033,3.7707
world,2040.5,74.8933,21.3882,3.7383
world,2040.6,75.0396,21.2738,3.7061
world,2040.7,75.1850,21.1600,3.6743
world,2040.8,75.3295,21.0468,3.6427
world,2040.9,75.4731,20.9342,3.6115
world,2041.0,75.6158,20.8223,3.5804
world,2041.1,75.7576,20.7109,3.5497
world,2041.2,75.8987,20.6002,3.5192
world,2041.3,76.0389,20.4900,3.4890
world,2041.4,76.1783,20.3804,3.4589
world,2041.5,76.3168,20.2714,3.4292
world,2041.6,76.4546,20.1629,3.3996
world,2041.7,76.5917,20.0550,3.3703
world,2041.8,76.7279,19.9477,3.3411
world,2041.9,76.8635,19.8409,3.3122
world,2042.0,76.9982,19.7346,3.2835
world,2042.1,77.1323,19.6289,3.2549
world,2042.2,77.2656,19.5237,3.2266
world,2042.3,77.3982,19.4191,3.1985
world,2042.4,77.5301,19.3150,3.1705
world,2042.5,77.6613,19.2113,3.1428
world,2042.6,77.7918,19.1082,3.1152
world,2042.7,77.9216,19.0057,3.0878
world,2042.8,78.0507,18.9036,3.0607
world,2042.9,78.1791,18.8020,3.0337
world,2043.0,78.3069,18.7009,3.0068
world,2043.1,78.4340,18.6003,2.9802
world,2043.2,78.5604,18.5001,2.9537
world,2043.3,78.6862,18.4005,2.9275
world,2043.4,78.8113,18.3013,2.9014
world,2043.5,78.9358,18.2026,2.8755
world,2043.6,79.0596,18.1044,2.8498
world,2043.7,79.1827,18.0067,2.8242
world,2043.8,79.3052,17.9094,2.7989
world,2043.9,79.4271,17.8126,2.7737
world,2044.0,79.5484,17.7162,2.7487
world,2044.1,79.6690,17.6203,2.7239
world,2044.2,79.7890,17.5248,2.6993
world,2044.3,79.9083,17.4298,2.6748
world,2044.4,80.0270,17.3352,2.6506
world,2044.5,80.1452,17.2411,2.6265
world,2044.6,80.2626,17.1474,2.6026
world,2044.7,80.3795,17.0541,2.5789
world,2044.8,80.4958,16.9613,2.5554
world,2044.9,80.6114,16.8689,2.5321
world,2045.0,80.7265,16.7769,2.5089
world,2045.1,80.8409,16.6854,2.4859
world,2045.2,80.9547,16.5943,2.4631
world,2045.3,81.0680,16.5036,2.4405
world,2045.4,81.1806,16.4133,2.4181
world,2045.5,81.2927,16.3234,2.3958
world,2045.6,81.4041,16.2340,2.3738
world,2045.7,81.5150,16.1449,2.3519
world,2045.8,81.6252,16.0563,2.3302
world,2045.9,81.7349,15.9681,2.3086
world,2046.0,81.8440,15.8803,2.2873
world,2046.1,81.9526,15.7929,2.2661
world,2046.2,82.0605,15.7059,2.2451
world,2046.3,82.1679,15.6193,2.2242
world,2046.4,82.2747,15.5331,2.2036
world,2046.5,82.3810,15.4472,2.1831
world,2046.6,82.4866,15.3618,2.1628
world,2046.7,82.5918,15.2768,2.1426
world,2046.8,82.6963,15.1922,2.1227
world,2046.9,82.8003,15.1079,2.1029
world,2047.0,82.9038,15.0241,2.0832
world,2047.1,83.0067,14.9406,2.0638
world,2047.2,83.1090,14.8575,2.0444
world,2047.3,83.2108,14.7748,2.0253
world,2047.4,83.3121,14.6925,2.0063
world,2047.5,83.4128,14.6106,1.9875
world,2047.6,83.5129,14.5291,1.9688
world,2047.7,83.6126,14.4479,1.9503
world,2047.8,83.7117,14.3671,1.9320
world,2047.9,83.8103,14.2867,1.9138
world,2048.0,83.9083,14.2066,1.8958
world,2048.1,84.0058,14.1270,1.8779
world,2048.2,84.1028,14.0477,1.8601
world,2048.3,84.1993,13.9688,1.8426
world,2048.4,84.2953,13.8902,1.8251
world,2048.5,84.3907,13.8120,1.8078
world,2048.6,84.4856,13.7342,1.7907
world,2048.7,84.5800,13.6568,1.7737
world,2048.8,84.6739,13.5797,1.7569
world,2048.9,84.7673,13.5030,1.7401
world,2049.0,84.8602,13.4266,1.7236
world,2049.1,84.9526,13.3506,1.7071
world,2049.2,85.0445,13.2750,1.6908
world,2049.3,85.1359,13.1998,1.6747
world,2049.4,85.2268,13.1249,1.6587
world,2049.5,85.3172,13.0503,1.6428
world,2049.6,85.4071,12.9762,1.6270
world,2049.7,85.4965,12.9023,1.6114
world,2049.8,85.5855,12.8289,1.5959
world,2049.9,85.6739,12.7558,1.5805
world,2050.0,85.7619,12.6830,1.5653
western_europe,2015.0,0.3736,99.2768,0.3497
western_europe,2015.1,0.4054,99.2172,0.3774
western_europe,2015.2,0.4393,99.1539,0.4068
western_europe,2015.3,0.4756,99.0867,0.4377
western_europe,2015.4,0.5141,99.0156,0.4703
western_europe,2015.5,0.5551,98.9404,0.5045
western_europe,2015.6,0.5985,98.8612,0.5403
western_europe,2015.7,0.6444,98.7778,0.5778
western_europe,2015.8,0.6929,98.6902,0.6169
western_europe,2015.9,0.7440,98.5983,0.6577
western_europe,2016.0,0.7978,98.5020,0.7002
western_europe,2016.1,0.8543,98.4014,0.7444
western_europe,2016.2,0.9136,98.2962,0.7902
western_europe,2016.3,0.9757,98.1866,0.8378
western_europe,2016.4,1.0407,98.0723,0.8870
western_europe,2016.5,1.1086,97.9534,0.9380
western_europe,2016.6,1.1795,97.8298,0.9906
western_europe,2016.7,1.2535,97.7015,1.0450
western_europe,2016.8,1.3305,97.5684,1.1010
western_europe,2016.9,1.4107,97.4305,1.1588
western_europe,2017.0,1.4940,97.2878,1.2183
western_europe,2017.1,1.5805,97.1386,1.2809
western_europe,2017.2,1.6703,96.9825,1.3472
western_europe,2017.3,1.7636,96.8199,1.4166
western_europe,2017.4,1.8603,96.6508,1.4889
western_europe,2017.5,1.9606,96.4754,1.5640
western_europe,2017.6,2.0645,96.2937,1.6418
western_europe,2017.7,2.1721,96.1058,1.7221
western_europe,2017.8,2.2834,95.9117,1.8049
western_europe,2017.9,2.3985,95.7114,1.8901
western_europe,2018.0,2.5175,95.5049,1.9777
western_europe,2018.1,2.6403,95.2922,2.0675
western_europe,2018.2,2.7672,95.0734,2.1595
western_europe,2018.3,2.8980,94.8484,2.2536
western_europe,2018.4,3.0329,94.6173,2.3498
western_europe,2018.5,3.1719,94.3801,2.4480
western_europe,2018.6,3.3150,94.1368,2.5482
western_europe,2018.7,3.4623,93.8874,2.6503
western_europe,2018.8,3.6138,93.6320,2.7542
western_europe,2018.9,3.7696,93.3705,2.8599
western_europe,2019.0,3.9297,93.1029,2.9673
western_europe,2019.1,4.0942,92.8294,3.0765
western_europe,2019.2,4.2630,92.5498,3.1872
western_europe,2019.3,4.4362,92.2643,3.2995
western_europe,2019.4,4.6139,91.9728,3.4133
western_europe,2019.5,4.7960,91.6754,3.5286
western_europe,2019.6,4.9827,91.3720,3.6453
western_europe,2019.7,5.1738,91.0628,3.7634
western_europe,2019.8,5.3695,90.7477,3.8827
western_europe,2019.9,5.5698,90.4269,4.0033
western_europe,2020.0,5.7747,90.1002,4.1251
western_europe,2020.1,5.9842,89.7678,4.2480
western_europe,2020.2,6.1984,89.4296,4.3720
western_europe,2020.3,6.4172,89.0858,4.4970
western_europe,2020.4,6.6406,88.7363,4.6230
western_europe,2020.5,6.8688,88.3813,4.7499
western_europe,2020.6,7.1017,88.0206,4.8777
western_europe,2020.7,7.3392,87.6545,5.0063
western_europe,2020.8,7.5815,87.2828,5.1356
western_europe,2020.9,7.8285,86.9058,5.2657
western_europe,2021.0,8.0803,86.5234,5.3964
western_europe,2021.1,8.3368,86.1356,5.5276
western_europe,2021.2,8.5980,85.7426,5.6594
western_europe,2021.3,8.8639,85.3443,5.7917
western_europe,2021.4,9.1347,84.9409,5.9244
western_europe,2021.5,9.4101,84.5324,6.0575
western_europe,2021.6,9.6903,84.1189,6.1909
western_europe,2021.7,9.9752,83.7003,6.3245
western_europe,2021.8,10.2648,83.2768,6.4584
western_europe,2021.9,10.5591,82.8485,6.5924
western_europe,2022.0,10.8582,82.4154,6.7264
western_europe,2022.1,11.1619,81.9775,6.8606
western_europe,2022.2,11.4703,81.5350,6.9947
western_europe,2022.3,11.7834,81.0879,7.1288
western_europe,2022.4,12.1011,80.6363,7.2627
western_europe,2022.5,12.4234,80.1802,7.3964
western_europe,2022.6,12.7503,79.7198,7.5300
western_europe,2022.7,13.0818,79.2550,7.6632
western_europe,2022.8,13.4178,78.7861,7.7961
western_europe,2022.9,13.7584,78.3130,7.9286
western_europe,2023.0,14.1034,77.8358,8.0607
western_europe,2023.1,14.4529,77.3547,8.1923
western_europe,2023.2,14.8069,76.8697,8.3234
western_europe,2023.3,15.1653,76.3809,8.4539
western_europe,2023.4,15.5280,75.8884,8.5837
western_europe,2023.5,15.8950,75.3922,8.7128
western_europe,2023.6,16.2664,74.8924,8.8412
western_europe,2023.7,16.6420,74.3893,8.9688
western_europe,2023.8,17.0218,73.8827,9.0955
