group,year,bev_share,ice_share,phev_share
world,2015.0,0.3961,99.4819,0.1774
world,2015.1,0.4223,99.4487,0.1863
world,2015.2,0.4498,99.4138,0.1955
world,2015.3,0.4786,99.3771,0.2050
world,2015.4,0.5089,99.3386,0.2148
world,2015.5,0.5405,99.2981,0.2250
world,2015.6,0.5736,99.2557,0.2355
world,2015.7,0.6083,99.2112,0.2463
world,2015.8,0.6445,99.1646,0.2575
world,2015.9,0.6823,99.1158,0.2690
world,2016.0,0.7217,99.0648,0.2808
world,2016.1,0.7628,99.0114,0.2931
world,2016.2,0.8057,98.9556,0.3056
world,2016.3,0.8504,98.8972,0.3186
world,2016.4,0.8969,98.8364,0.3319
world,2016.5,0.9452,98.7728,0.3455
world,2016.6,0.9955,98.7065,0.3596
world,2016.7,1.0477,98.6374,0.3740
world,2016.8,1.1020,98.5654,0.3887
world,2016.9,1.1583,98.4903,0.4039
world,2017.0,1.2168,98.4122,0.4195
world,2017.1,1.2775,98.3301,0.4361
world,2017.2,1.3405,98.2445,0.4533
world,2017.3,1.4057,98.1554,0.4710
world,2017.4,1.4734,98.0626,0.4892
world,2017.5,1.5434,97.9660,0.5080
world,2017.6,1.6158,97.8657,0.5272
world,2017.7,1.6908,97.7614,0.5498
world,2017.8,1.7684,97.6532,0.5808
world,2017.9,1.8485,97.5408,0.6132
world,2018.0,1.9313,97.4243,0.6472
world,2018.1,2.0172,97.3035,0.6827
world,2018.2,2.1056,97.1782,0.7199
world,2018.3,2.1969,97.0485,0.7588
world,2018.4,2.2910,96.9141,0.7994
world,2018.5,2.3880,96.7750,0.8418
world,2018.6,2.4880,96.6311,0.8860
world,2018.7,2.5910,96.4823,0.9321
world,2018.8,2.6972,96.3285,0.9802
world,2018.9,2.8065,96.1695,1.0302
world,2019.0,2.9190,96.0052,1.0823
world,2019.1,3.0347,95.8356,1.1365
world,2019.2,3.1538,95.6605,1.1929
world,2019.3,3.2763,95.4798,1.2515
world,2019.4,3.4022,95.2934,1.3123
world,2019.5,3.5315,95.1013,1.3755
world,2019.6,3.6644,94.9032,1.4410
world,2019.7,3.8009,94.6990,1.5090
world,2019.8,3.9411,94.4888,1.5795
world,2019.9,4.0849,94.2722,1.6525
world,2020.0,4.2325,94.0494,1.7281
world,2020.1,4.3840,93.8200,1.8063
world,2020.2,4.5392,93.5841,1.8873
world,2020.3,4.6984,93.3415,1.9710
world,2020.4,4.8616,93.0922,2.0574
world,2020.5,5.0288,92.8360,2.1467
world,2020.6,5.2001,92.5727,2.2389
world,2020.7,5.3755,92.3025,2.3340
world,2020.8,5.5551,92.0250,2.4321
world,2020.9,5.7389,91.7403,2.5332
world,2021.0,5.9271,91.4483,2.6374
world,2021.1,6.1195,91.1488,2.7446
world,2021.2,6.3163,90.8419,2.8549
world,2021.3,6.5176,90.5273,2.9683
world,2021.4,6.7234,90.2051,3.0848
world,2021.5,6.9337,89.8751,3.2045
world,2021.6,7.1486,89.5374,3.3274
world,2021.7,7.3681,89.1918,3.4534
world,2021.8,7.5923,88.8383,3.5827
world,2021.9,7.8212,88.4768,3.7151
world,2022.0,8.0549,88.1073,3.8506
world,2022.1,8.2934,87.7298,3.9893
world,2022.2,8.5368,87.3442,4.1312
world,2022.3,8.7851,86.9505,4.2761
world,2022.4,9.0384,86.5487,4.4241
world,2022.5,9.2966,86.1388,4.5751
world,2022.6,9.5599,85.7207,4.7291
world,2022.7,9.8282,85.2945,4.8860
world,2022.8,10.1017,84.8601,5.0458
world,2022.9,10.3803,84.4177,5.2084
world,2023.0,10.6641,83.9671,5.3738
world,2023.1,10.9531,83.5085,5.5419
world,2023.2,11.2474,83.0419,5.7125
world,2023.3,11.5471,82.5674,5.8875
world,2023.4,11.8520,82.0849,6.0650
world,2023.5,12.1624,81.5945,6.2450
world,2023.6,12.4781,81.0965,6.4273
world,2023.7,12.7993,80.5907,6.6118
world,2023.8,13.1260,80.0773,6.7984
world,2023.9,13.4582,79.5564,6.9869
world,2024.0,13.7959,79.0282,7.1772
world,2024.1,14.1392,78.4927,7.3692
world,2024.2,14.4881,77.9500,7.5627
world,2024.3,14.8427,77.4004,7.7578
world,2024.4,15.2029,76.8439,7.9540
world,2024.5,15.5688,76.2807,8.1513
world,2024.6,15.9404,75.7109,8.3493
world,2024.7,16.3178,75.1348,8.5480
world,2024.8,16.7009,74.5524,8.7470
world,2024.9,17.0898,73.9641,8.9462
world,2025.0,17.4846,73.3700,9.1454
world,2025.1,17.8852,72.7702,9.3446
world,2025.2,18.2917,72.1651,9.5432
world,2025.3,18.7041,71.5547,9.7411
world,2025.4,19.1224,70.9395,9.9381
world,2025.5,19.5467,70.3195,10.1338
world,2025.6,19.9769,69.6951,10.3280
world,2025.7,20.4132,69.0664,10.5204
world,2025.8,20.8554,68.4338,10.7108
world,2025.9,21.3037,67.7975,10.8988
world,2026.0,21.7580,67.1578,11.0842
world,2026.1,22.2183,66.5150,11.2667
world,2026.2,22.6847,65.8693,11.4464
world,2026.3,23.1572,65.2211,11.6235
world,2026.4,23.6357,64.5707,11.7966
world,2026.5,24.1204,63.9183,11.9655
world,2026.6,24.6110,63.2644,12.1299
world,2026.7,25.1077,62.6092,12.2894
world,2026.8,25.6105,61.9531,12.4437
world,2026.9,26.1192,61.2964,12.5925
world,2027.0,26.6339,60.6395,12.7355
world,2027.1,27.1545,59.9828,12.8723
world,2027.2,27.6810,59.3267,13.0026
world,2027.3,28.2132,58.6714,13.1261
world,2027.4,28.7511,58.0176,13.2425
world,2027.5,29.2946,57.3654,13.3514
world,2027.6,29.8436,56.7155,13.4527
world,2027.7,30.3980,56.0681,13.5459
world,2027.8,30.9575,55.4237,13.6309
world,2027.9,31.5220,54.7828,13.7073
world,2028.0,32.0914,54.1458,13.7750
world,2028.1,32.6653,53.5131,13.8336
world,2028.2,33.2436,52.8853,13.8831
world,2028.3,33.8259,52.2627,13.9232
world,2028.4,34.4121,51.6457,13.9537
world,2028.5,35.0016,51.0350,13.9747
world,2028.6,35.5943,50.4308,13.9859
world,2028.7,36.1896,49.8336,13.9874
world,2028.8,36.7873,49.2438,13.9792
world,2028.9,37.3868,48.6618,13.9613
world,2029.0,37.9878,48.0880,13.9338
world,2029.1,38.5896,47.5227,13.8969
world,2029.2,39.1918,46.9663,13.8506
world,2029.3,39.7938,46.4191,13.7954
