"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",5538,"2024-01","2024-01"
"Albania","Buses",415,"2024-01","2024-01"
"Albania","HDV",757,"2024-01","2024-01"
"Albania","Whole",67563,"2024-01","2024-01"
"Argentina","Industry",44401,"2024-01","2024-01"
"Argentina","Private",219488,"2024-01","2024-01"
"Argentina","Whole",263889,"2024-01","2024-01"
"Australia","Whole",1162473,"2024-01","2024-01"
"Austria","Used",764037,"2024-01","2024-01"
"Austria","Whole",237852,"2024-01","2024-01"
"Belgium","Whole",409962,"2024-01","2024-01"
"Brazil","Whole",2201796,"2024-01","2024-01"
"Bulgaria","Whole",39490,"2024-01","2024-01"
"Canada","Pickups",370823,"2023-11","2024-01"
"Canada","Vans",61940,"2023-11","2024-01"
"Canada","Whole",1282236,"2023-11","2024-01"
"Chile","Whole",311365,"2024-01","2024-01"
"China","Whole",22457000,"2024-01","2024-01"
"Colombia","Whole",183951,"2024-01","2024-01"
"Croatia","Whole",58748,"2024-01","2024-01"
"Cyprus","Whole",14992,"2024-01","2024-01"
"Czechia","Whole",224643,"2024-01","2024-01"
"Denmark","HDV",2124,"2024-01","2024-01"
"Denmark","Industry",72279,"2024-01","2024-01"
"Denmark","Private",99527,"2024-01","2024-01"
"Denmark","Vans",26117,"2024-01","2024-01"
"Denmark","Whole",171806,"2024-01","2024-01"
"Estonia","Whole",22624,"2024-01","2024-01"
"Finland","Buses",261,"2024-01","2024-01"
"Finland","HDV",3920,"2024-01","2024-01"
"Finland","Industry",41739,"2024-01","2024-01"
"Finland","Private",45187,"2024-01","2024-01"
"Finland","Vans",10953,"2024-01","2024-01"
"Finland","Whole",86926,"2024-01","2024-01"
"France","Whole",1827186,"2024-01","2024-01"
"Georgia","Whole",153615,"2023-11","2024-01"
"Germany","Whole",2878915,"2024-01","2024-01"
"Greece","Whole",132666,"2024-01","2024-01"
"Hungary","Whole",107456,"2024-01","2024-01"
"Iceland","Whole",17270,"2024-01","2024-01"
"India","Whole",4058534,"2024-01","2024-01"
"Indonesia","Whole",765200,"2024-01","2024-01"
"Ireland","Buses",375,"2024-01","2024-01"
"Ireland","HDV",2684,"2024-01","2024-01"
"Ireland","Vans",30712,"2024-01","2024-01"
"Ireland","Whole",126548,"2024-01","2024-01"
"Israel","Vans",8678,"2024-01","2024-01"
"Israel","Whole",249343,"2024-01","2024-01"
"Italy","NonRental",1138389,"2024-01","2024-01"
"Italy","Rental",466205,"2024-01","2024-01"
"Italy","Whole",1604594,"2024-01","2024-01"
"Japan","Whole",2642304,"2024-01","2024-01"
"Latvia","Whole",18284,"2024-01","2024-01"
"Lithuania","Whole",27697,"2024-01","2024-01"
"Luxembourg","HDV",1749,"2024-01","2024-01"
"Luxembourg","Vans",5329,"2024-01","2024-01"
"Luxembourg","Whole",49056,"2024-01","2024-01"
"Malaysia","Whole",848841,"2024-01","2024-01"
"Malta","Whole",7608,"2024-01","2024-01"
"Nepal","3-Wheelers",10134,"2024-01","2024-01"
"Nepal","Whole",11707,"2024-01","2024-01"
"Netherlands","HDV",15052,"2024-01","2024-01"
"Netherlands","Used",241935,"2024-01","2024-01"
"Netherlands","Whole",363869,"2024-01","2024-01"
"New Zealand","Whole",262167,"2024-01","2024-01"
"Norway","Whole",131920,"2024-01","2024-01"
"Poland","Whole",482780,"2024-01","2024-01"
"Portugal","Whole",200721,"2024-01","2024-01"
"Romania","Whole",145078,"2024-01","2024-01"
"Singapore","Whole",30577,"2024-01","2024-01"
"Slovakia","Whole",91666,"2024-01","2024-01"
"Slovenia","Whole",49071,"2024-01","2024-01"
"South Korea","Whole",1738890,"2024-01","2024-01"
"Spain","2-Wheelers",214430,"2024-01","2024-01"
"Spain","Buses",3162,"2024-01","2024-01"
"Spain","HDV",25252,"2024-01","2024-01"
"Spain","Whole",965995,"2024-01","2024-01"
"Spain","NonRental",616235,"2024-01","2024-01"
"Spain","Rental",349760,"2024-01","2024-01"
"Spain","Used",102931,"2024-01","2024-01"
"Spain","Vans",113175,"2024-01","2024-01"
"Sweden","Whole",300634,"2024-01","2024-01"
"Switzerland","Whole",253649,"2024-01","2024-01"
"Thailand","3-Wheelers",745,"2024-01","2024-01"
"Thailand","Buses",8294,"2024-01","2024-01"
"Thailand","HDV",71595,"2024-01","2024-01"
"Thailand","Whole",845300,"2024-01","2024-01"
"Türkiye","Whole",977660,"2024-01","2024-01"
"UK","Whole",1913936,"2024-01","2024-01"
"USA","Whole",15506244,"2024-01","2024-01"
