"country","variant","weight","data_per","model_date"
"Austria","Whole",251730,"2020-09","2020-09"
"Belgium","Whole",146729,"2020-09","2020-09"
"Brazil","Whole",2028435.20169,"2020-09","2020-09"
"Bulgaria","Whole",28754.000001,"2020-09","2020-09"
"Chile","Whole",248544,"2020-09","2020-09"
"China","Whole",19026023,"2020-09","2020-09"
"Czechia","Whole",207075,"2020-09","2020-09"
"Denmark","Industry",74144,"2020-09","2020-09"
"Denmark","Private",120627,"2020-09","2020-09"
"Denmark","Vans",30173,"2020-09","2020-09"
"Denmark","Whole",194771,"2020-09","2020-09"
"Estonia","Whole",7844,"2020-09","2020-09"
"Finland","Buses",426,"2020-09","2020-09"
"Finland","HDV",3370,"2020-09","2020-09"
"Finland","Industry",39104,"2020-09","2020-09"
"Finland","Private",60573,"2020-09","2020-09"
"Finland","Vans",12489,"2020-09","2020-09"
"Finland","Whole",99677,"2020-09","2020-09"
"France","Whole",1785935,"2020-09","2020-09"
"Germany","Whole",2908931,"2020-09","2020-09"
"Greece","Whole",28535,"2020-09","2020-09"
"Hungary","Whole",132803,"2020-09","2020-09"
"Iceland","Whole",9343,"2020-09","2020-09"
"Indonesia","Whole",474541,"2020-09","2020-09"
"Ireland","Buses",173,"2020-09","2020-09"
"Ireland","HDV",1951,"2020-09","2020-09"
"Ireland","Vans",21047,"2020-09","2020-09"
"Ireland","Whole",87678,"2020-09","2020-09"
"Israel","Vans",6556,"2020-09","2020-09"
"Israel","Whole",202764,"2020-09","2020-09"
"Italy","NonRental",1224651,"2020-09","2020-09"
"Italy","Rental",337632,"2020-09","2020-09"
"Italy","Whole",1423441,"2020-09","2020-09"
"Japan","Whole",2392860,"2020-09","2020-09"
"Latvia","Whole",14504,"2020-09","2020-09"
"Lithuania","Whole",13468,"2020-09","2020-09"
"Luxembourg","HDV",1129,"2020-09","2020-09"
"Luxembourg","Vans",4472,"2020-09","2020-09"
"Luxembourg","Whole",46016,"2020-09","2020-09"
"Malaysia","Whole",525279,"2020-09","2020-09"
"Netherlands","HDV",10498,"2020-09","2020-09"
"Netherlands","Used",217372,"2020-09","2020-09"
"Netherlands","Whole",358609,"2020-09","2020-09"
"New Zealand","Whole",249383,"2020-09","2020-09"
"Norway","Whole",130418,"2020-09","2020-09"
"Poland","Whole",439870,"2020-09","2020-09"
"Portugal","Whole",155435,"2020-09","2020-09"
"Romania","Whole",135138.75003,"2020-09","2020-09"
"Singapore","Whole",10449.6666666667,"2020-09","2020-09"
"Slovakia","Whole",26608.333332,"2020-09","2020-09"
"Slovenia","Whole",58560,"2020-09","2020-09"
"South Korea","Whole",1884393,"2020-09","2020-09"
"Spain","2-Wheelers",179630,"2020-09","2020-09"
"Spain","Buses",2177,"2020-09","2020-09"
"Spain","HDV",19728,"2020-09","2020-09"
"Spain","Whole",935878,"2020-09","2020-09"
"Spain","NonRental",675572,"2020-09","2020-09"
"Spain","Rental",260306,"2020-09","2020-09"
"Spain","Used",69133,"2020-09","2020-09"
"Spain","Vans",82847,"2020-09","2020-09"
"Sweden","Whole",321726,"2020-09","2020-09"
"Switzerland","Whole",249977,"2020-09","2020-09"
"Thailand","3-Wheelers",227,"2020-09","2020-09"
"Thailand","Buses",8694,"2020-09","2020-09"
"Thailand","HDV",62688,"2020-09","2020-09"
"Thailand","Whole",824761,"2020-09","2020-09"
"Türkiye","Whole",538700,"2020-09","2020-09"
"UK","Whole",1692525,"2020-09","2020-09"
"USA","Whole",14557867,"2020-09","2020-09"
