"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4723,"2022-07","2022-07"
"Albania","Buses",376,"2022-07","2022-07"
"Albania","HDV",575,"2022-07","2022-07"
"Albania","Whole",52652,"2022-07","2022-07"
"Australia","Whole",985432,"2022-07","2022-07"
"Austria","Used",793528,"2022-07","2022-07"
"Austria","Whole",210165,"2022-07","2022-07"
"Belgium","Whole",310921,"2022-07","2022-07"
"Brazil","Whole",1829320,"2022-07","2022-07"
"Bulgaria","Whole",26488.000001,"2022-07","2022-07"
"Canada","Whole",1169225,"2022-05","2022-07"
"Chile","Whole",459258,"2022-07","2022-07"
"China","Whole",19747000,"2022-07","2022-07"
"Colombia","Whole",263143,"2022-07","2022-07"
"Croatia","Whole",44123,"2022-07","2022-07"
"Cyprus","Whole",12249,"2022-07","2022-07"
"Czechia","Whole",188030,"2022-07","2022-07"
"Denmark","Industry",73352,"2022-07","2022-07"
"Denmark","Private",86465,"2022-07","2022-07"
"Denmark","Vans",28462,"2022-07","2022-07"
"Denmark","Whole",159817,"2022-07","2022-07"
"Estonia","Whole",20212,"2022-07","2022-07"
"Finland","Buses",368,"2022-07","2022-07"
"Finland","HDV",3302,"2022-07","2022-07"
"Finland","Industry",35368,"2022-07","2022-07"
"Finland","Private",47902,"2022-07","2022-07"
"Finland","Vans",11004,"2022-07","2022-07"
"Finland","Whole",83270,"2022-07","2022-07"
"France","Whole",1547627,"2022-07","2022-07"
"Germany","Whole",2438736,"2022-07","2022-07"
"Greece","Whole",100420.333334,"2022-07","2022-07"
"Hungary","Whole",113570,"2022-07","2022-07"
"Iceland","Whole",16452.6666659,"2022-07","2022-07"
"India","Whole",3405992,"2022-07","2022-07"
"Indonesia","Whole",736049,"2022-07","2022-07"
"Ireland","Buses",439,"2022-07","2022-07"
"Ireland","HDV",2096,"2022-07","2022-07"
"Ireland","Vans",23978,"2022-07","2022-07"
"Ireland","Whole",101717,"2022-07","2022-07"
"Israel","Vans",10897,"2022-07","2022-07"
"Israel","Whole",243213,"2022-07","2022-07"
"Italy","NonRental",965255,"2022-07","2022-07"
"Italy","Rental",309462,"2022-07","2022-07"
"Italy","Whole",1274370,"2022-07","2022-07"
"Japan","Whole",2173387,"2022-07","2022-07"
"Latvia","Whole",14727,"2022-07","2022-07"
"Lithuania","Whole",26299,"2022-07","2022-07"
"Luxembourg","HDV",1319,"2022-07","2022-07"
"Luxembourg","Vans",3877,"2022-07","2022-07"
"Luxembourg","Whole",40634,"2022-07","2022-07"
"Malaysia","Whole",660645,"2022-07","2022-07"
"Nepal","3-Wheelers",11922,"2022-07","2022-07"
"Nepal","Whole",16881,"2022-07","2022-07"
"Netherlands","HDV",11823,"2022-07","2022-07"
"Netherlands","Used",260981,"2022-07","2022-07"
"Netherlands","Whole",300640,"2022-07","2022-07"
"New Zealand","Whole",278026,"2022-07","2022-07"
"Norway","Whole",159892,"2022-07","2022-07"
"Poland","Whole",412783,"2022-07","2022-07"
"Portugal","Whole",142813,"2022-07","2022-07"
"Romania","Whole",121315.33332,"2022-07","2022-07"
"Singapore","Whole",36280.25,"2022-07","2022-07"
"Slovakia","Whole",77067,"2022-07","2022-07"
"Slovenia","Whole",47921,"2022-07","2022-07"
"South Korea","Whole",1618080,"2022-07","2022-07"
"Spain","2-Wheelers",190086,"2022-07","2022-07"
"Spain","Buses",2270,"2022-07","2022-07"
"Spain","HDV",21005,"2022-07","2022-07"
"Spain","Whole",815478,"2022-07","2022-07"
"Spain","NonRental",543935,"2022-07","2022-07"
"Spain","Rental",271543,"2022-07","2022-07"
"Spain","Used",112603,"2022-07","2022-07"
"Spain","Vans",79720,"2022-07","2022-07"
"Sweden","Whole",285220,"2022-07","2022-07"
"Switzerland","Whole",223502,"2022-07","2022-07"
"Thailand","3-Wheelers",256,"2022-07","2022-07"
"Thailand","Buses",3373,"2022-07","2022-07"
"Thailand","HDV",75249,"2022-07","2022-07"
"Thailand","Whole",825215,"2022-07","2022-07"
"Türkiye","Whole",530130,"2022-07","2022-07"
"UK","Whole",1528180,"2022-07","2022-07"
"USA","Whole",13287811,"2022-07","2022-07"
