"country","variant","weight","data_per","model_date"
"Austria","Whole",326207,"2019-10","2019-10"
"Brazil","Whole",2629767.0654,"2019-10","2019-10"
"Chile","Whole",386015,"2019-10","2019-10"
"China","Whole",20795765,"2019-10","2019-10"
"Czechia","Whole",244994,"2019-10","2019-10"
"Denmark","Whole",223894,"2019-10","2019-10"
"Finland","Buses",523,"2019-10","2019-10"
"Finland","HDV",4152,"2019-10","2019-10"
"Finland","Industry",41808,"2019-10","2019-10"
"Finland","Private",70328,"2019-10","2019-10"
"Finland","Vans",14919,"2019-10","2019-10"
"Finland","Whole",112136,"2019-10","2019-10"
"France","Whole",2209705,"2019-10","2019-10"
"Germany","Whole",3534483,"2019-10","2019-10"
"Greece","Whole",34325,"2019-10","2019-10"
"Indonesia","Whole",791019,"2019-10","2019-10"
"Ireland","Buses",451,"2019-10","2019-10"
"Ireland","HDV",2173,"2019-10","2019-10"
"Ireland","Vans",25096,"2019-10","2019-10"
"Ireland","Whole",116911,"2019-10","2019-10"
"Israel","Vans",7582,"2019-10","2019-10"
"Israel","Whole",232300,"2019-10","2019-10"
"Italy","NonRental",1510929,"2019-10","2019-10"
"Italy","Rental",395934,"2019-10","2019-10"
"Italy","Whole",1906863,"2019-10","2019-10"
"Japan","Whole",925005,"2019-10","2019-10"
"Latvia","Whole",18061,"2019-10","2019-10"
"Lithuania","Whole",15044,"2019-10","2019-10"
"Luxembourg","HDV",1455,"2019-10","2019-10"
"Luxembourg","Vans",5182,"2019-10","2019-10"
"Luxembourg","Whole",54073,"2019-10","2019-10"
"Netherlands","Whole",417285,"2019-10","2019-10"
"New Zealand","Whole",297009,"2019-10","2019-10"
"Norway","Whole",149120,"2019-10","2019-10"
"Poland","Whole",179392,"2019-10","2019-10"
"Portugal","Whole",222354,"2019-10","2019-10"
"Romania","Whole",53855.66667,"2019-10","2019-10"
"Singapore","Whole",83185.5833333333,"2019-01","2019-10"
"Slovenia","Whole",72089,"2019-10","2019-10"
"South Korea","Whole",1715266,"2019-10","2019-10"
"Spain","2-Wheelers",190545,"2019-10","2019-10"
"Spain","Buses",3614,"2019-10","2019-10"
"Spain","HDV",24139,"2019-10","2019-10"
"Spain","Whole",1314058,"2019-10","2019-10"
"Spain","NonRental",902742,"2019-10","2019-10"
"Spain","Rental",411316,"2019-10","2019-10"
"Spain","Used",83113,"2019-10","2019-10"
"Spain","Vans",112880,"2019-10","2019-10"
"Sweden","Whole",337241,"2019-10","2019-10"
"Switzerland","Whole",305069,"2019-10","2019-10"
"Türkiye","Whole",415985,"2019-10","2019-10"
"UK","Whole",2308250,"2019-10","2019-10"
"USA","Whole",17037847,"2019-10","2019-10"
