"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4684,"2022-09","2022-09"
"Albania","Buses",366,"2022-09","2022-09"
"Albania","HDV",588,"2022-09","2022-09"
"Albania","Whole",51030,"2022-09","2022-09"
"Argentina","Industry",36046,"2022-09","2022-09"
"Argentina","Private",213636,"2022-09","2022-09"
"Argentina","Whole",249682,"2022-09","2022-09"
"Australia","Whole",1006844,"2022-09","2022-09"
"Austria","Used",771428,"2022-09","2022-09"
"Austria","Whole",213131,"2022-09","2022-09"
"Belgium","Whole",316749,"2022-09","2022-09"
"Brazil","Whole",1903390,"2022-09","2022-09"
"Bulgaria","Whole",26644.000001,"2022-09","2022-09"
"Canada","Whole",1112048,"2022-08","2022-09"
"Chile","Whole",450803,"2022-09","2022-09"
"China","Whole",20505000,"2022-09","2022-09"
"Colombia","Whole",267524,"2022-09","2022-09"
"Croatia","Whole",42849,"2022-09","2022-09"
"Cyprus","Whole",12217,"2022-09","2022-09"
"Czechia","Whole",188895,"2022-09","2022-09"
"Denmark","Industry",73161,"2022-09","2022-09"
"Denmark","Private",82341,"2022-09","2022-09"
"Denmark","Vans",28459,"2022-09","2022-09"
"Denmark","Whole",155502,"2022-09","2022-09"
"Estonia","Whole",20023,"2022-09","2022-09"
"Finland","Buses",296,"2022-09","2022-09"
"Finland","HDV",3286,"2022-09","2022-09"
"Finland","Industry",36117,"2022-09","2022-09"
"Finland","Private",46627,"2022-09","2022-09"
"Finland","Vans",11053,"2022-09","2022-09"
"Finland","Whole",82744,"2022-09","2022-09"
"France","Whole",1559477,"2022-09","2022-09"
"Germany","Whole",2472456,"2022-09","2022-09"
"Greece","Whole",102091,"2022-09","2022-09"
"Hong Kong","Used",5372,"2022-09","2022-09"
"Hong Kong","Vans",3881,"2022-09","2022-09"
"Hong Kong","Whole",29487,"2022-09","2022-09"
"Hungary","Whole",113161,"2022-09","2022-09"
"Iceland","Whole",16112.9999999,"2022-09","2022-09"
"India","Whole",3449767,"2022-09","2022-09"
"Indonesia","Whole",762044,"2022-09","2022-09"
"Ireland","Buses",384,"2022-09","2022-09"
"Ireland","HDV",2182,"2022-09","2022-09"
"Ireland","Vans",23199,"2022-09","2022-09"
"Ireland","Whole",105774,"2022-09","2022-09"
"Israel","Vans",10656,"2022-09","2022-09"
"Israel","Whole",243539,"2022-09","2022-09"
"Italy","NonRental",959993,"2022-09","2022-09"
"Italy","Rental",327678,"2022-09","2022-09"
"Italy","Whole",1287324,"2022-09","2022-09"
"Japan","Whole",2194035,"2022-09","2022-09"
"Latvia","Whole",15378,"2022-09","2022-09"
"Lithuania","Whole",25665,"2022-09","2022-09"
"Luxembourg","HDV",1383,"2022-09","2022-09"
"Luxembourg","Vans",3862,"2022-09","2022-09"
"Luxembourg","Whole",41434,"2022-09","2022-09"
"Malaysia","Whole",734202,"2022-09","2022-09"
"Nepal","3-Wheelers",12065,"2022-09","2022-09"
"Nepal","Whole",14002,"2022-09","2022-09"
"Netherlands","HDV",12264,"2022-09","2022-09"
"Netherlands","Used",250293,"2022-09","2022-09"
"Netherlands","Whole",303781,"2022-09","2022-09"
"New Zealand","Whole",284605,"2022-09","2022-09"
"Norway","Whole",152311,"2022-09","2022-09"
"Poland","Whole",416052,"2022-09","2022-09"
"Portugal","Whole",147992,"2022-09","2022-09"
"Romania","Whole",125578.66666,"2022-09","2022-09"
"Singapore","Whole",33429.75,"2022-09","2022-09"
"Slovakia","Whole",75487,"2022-09","2022-09"
"Slovenia","Whole",47447,"2022-09","2022-09"
"South Korea","Whole",1645631,"2022-09","2022-09"
"Spain","2-Wheelers",190185,"2022-09","2022-09"
"Spain","Buses",2340,"2022-09","2022-09"
"Spain","HDV",21654,"2022-09","2022-09"
"Spain","Whole",828266,"2022-09","2022-09"
"Spain","NonRental",549163,"2022-09","2022-09"
"Spain","Rental",279103,"2022-09","2022-09"
"Spain","Used",113937,"2022-09","2022-09"
"Spain","Vans",79676,"2022-09","2022-09"
"Sweden","Whole",285090,"2022-09","2022-09"
"Switzerland","Whole",224751,"2022-09","2022-09"
"Thailand","3-Wheelers",303,"2022-09","2022-09"
"Thailand","Buses",3917,"2022-09","2022-09"
"Thailand","HDV",76871,"2022-09","2022-09"
"Thailand","Whole",868864,"2022-09","2022-09"
"Türkiye","Whole",527446,"2022-09","2022-09"
"UK","Whole",1538962,"2022-09","2022-09"
"Ukraine","Industry",18675,"2022-09","2022-09"
"Ukraine","Private",37698,"2022-09","2022-09"
"Ukraine","Used",524146,"2022-09","2022-09"
"Ukraine","Vans",5101,"2022-09","2022-09"
"Ukraine","Whole",56373,"2022-09","2022-09"
"USA","Whole",13437777,"2022-09","2022-09"
