"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4710,"2022-06","2022-06"
"Albania","Buses",393,"2022-06","2022-06"
"Albania","HDV",576,"2022-06","2022-06"
"Albania","Whole",53850,"2022-06","2022-06"
"Australia","Whole",986678,"2022-06","2022-06"
"Austria","Used",812610,"2022-06","2022-06"
"Austria","Whole",214013,"2022-06","2022-06"
"Belgium","Whole",94943,"2022-06","2022-06"
"Brazil","Whole",1822332,"2022-06","2022-06"
"Bulgaria","Whole",25880.000001,"2022-06","2022-06"
"Canada","Whole",1169225,"2022-05","2022-06"
"Chile","Whole",459178,"2022-06","2022-06"
"China","Whole",19429000,"2022-06","2022-06"
"Colombia","Whole",263027,"2022-06","2022-06"
"Croatia","Whole",42975,"2022-06","2022-06"
"Cyprus","Whole",12072,"2022-06","2022-06"
"Czechia","Whole",192987,"2022-06","2022-06"
"Denmark","Industry",73881,"2022-06","2022-06"
"Denmark","Private",89589,"2022-06","2022-06"
"Denmark","Vans",28771,"2022-06","2022-06"
"Denmark","Whole",163470,"2022-06","2022-06"
"Estonia","Whole",20509,"2022-06","2022-06"
"Finland","Buses",351,"2022-06","2022-06"
"Finland","HDV",3343,"2022-06","2022-06"
"Finland","Industry",35873,"2022-06","2022-06"
"Finland","Private",49381,"2022-06","2022-06"
"Finland","Vans",11133,"2022-06","2022-06"
"Finland","Whole",85254,"2022-06","2022-06"
"France","Whole",1556244,"2022-06","2022-06"
"Germany","Whole",2469218,"2022-06","2022-06"
"Greece","Whole",97343.000001,"2022-06","2022-06"
"Hungary","Whole",114285,"2022-06","2022-06"
"Iceland","Whole",16081.9999989,"2022-06","2022-06"
"India","Whole",3418443,"2022-06","2022-06"
"Indonesia","Whole",722202,"2022-06","2022-06"
"Ireland","Buses",428,"2022-06","2022-06"
"Ireland","HDV",2114,"2022-06","2022-06"
"Ireland","Vans",24744,"2022-06","2022-06"
"Ireland","Whole",106290,"2022-06","2022-06"
"Israel","Vans",10768,"2022-06","2022-06"
"Israel","Whole",245930,"2022-06","2022-06"
"Italy","NonRental",973243,"2022-06","2022-06"
"Italy","Rental",302037,"2022-06","2022-06"
"Italy","Whole",1274933,"2022-06","2022-06"
"Japan","Whole",2199383,"2022-06","2022-06"
"Latvia","Whole",14817,"2022-06","2022-06"
"Lithuania","Whole",26717,"2022-06","2022-06"
"Luxembourg","HDV",1259,"2022-06","2022-06"
"Luxembourg","Vans",3945,"2022-06","2022-06"
"Luxembourg","Whole",40897,"2022-06","2022-06"
"Malaysia","Whole",615822,"2022-06","2022-06"
"Netherlands","HDV",11814,"2022-06","2022-06"
"Netherlands","Used",268793,"2022-06","2022-06"
"Netherlands","Whole",304935,"2022-06","2022-06"
"New Zealand","Whole",287095,"2022-06","2022-06"
"Norway","Whole",163328,"2022-06","2022-06"
"Poland","Whole",416929,"2022-06","2022-06"
"Portugal","Whole",140641,"2022-06","2022-06"
"Romania","Whole",119317.16665,"2022-06","2022-06"
"Singapore","Whole",37285,"2022-06","2022-06"
"Slovakia","Whole",77604,"2022-06","2022-06"
"Slovenia","Whole",48497,"2022-06","2022-06"
"South Korea","Whole",1622484,"2022-06","2022-06"
"Spain","2-Wheelers",191635,"2022-06","2022-06"
"Spain","Buses",2301,"2022-06","2022-06"
"Spain","HDV",20682,"2022-06","2022-06"
"Spain","Whole",826421,"2022-06","2022-06"
"Spain","NonRental",549616,"2022-06","2022-06"
"Spain","Rental",276805,"2022-06","2022-06"
"Spain","Used",111407,"2022-06","2022-06"
"Spain","Vans",80703,"2022-06","2022-06"
"Sweden","Whole",284541,"2022-06","2022-06"
"Switzerland","Whole",226988,"2022-06","2022-06"
"Thailand","3-Wheelers",230,"2022-06","2022-06"
"Thailand","Buses",3315,"2022-06","2022-06"
"Thailand","HDV",75449,"2022-06","2022-06"
"Thailand","Whole",812903,"2022-06","2022-06"
"Türkiye","Whole",538805,"2022-06","2022-06"
"UK","Whole",1539314,"2022-06","2022-06"
"USA","Whole",13442091,"2022-06","2022-06"
