"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",5255,"2023-10","2023-10"
"Albania","Buses",400,"2023-10","2023-10"
"Albania","HDV",690,"2023-10","2023-10"
"Albania","Whole",61454,"2023-10","2023-10"
"Argentina","Industry",44283,"2023-10","2023-10"
"Argentina","Private",232857,"2023-10","2023-10"
"Argentina","Whole",277140,"2023-10","2023-10"
"Australia","Whole",1116987,"2023-10","2023-10"
"Austria","Used",754277,"2023-10","2023-10"
"Austria","Whole",237533,"2023-10","2023-10"
"Belgium","Whole",392730,"2023-10","2023-10"
"Brazil","Whole",2135867,"2023-10","2023-10"
"Bulgaria","Whole",35751,"2023-10","2023-10"
"Canada","Pickups",365621,"2023-08","2023-10"
"Canada","Vans",58950,"2023-08","2023-10"
"Canada","Whole",1208763,"2023-08","2023-10"
"Chile","Whole",326772,"2023-10","2023-10"
"China","Whole",21100000,"2023-10","2023-10"
"Colombia","Whole",192374,"2023-10","2023-10"
"Croatia","Whole",55966,"2023-10","2023-10"
"Cyprus","Whole",14485,"2023-10","2023-10"
"Czechia","Whole",218845,"2023-10","2023-10"
"Denmark","HDV",2157,"2023-10","2023-10"
"Denmark","Industry",73114,"2023-10","2023-10"
"Denmark","Private",93097,"2023-10","2023-10"
"Denmark","Vans",24943,"2023-10","2023-10"
"Denmark","Whole",166211,"2023-10","2023-10"
"Estonia","Whole",21753,"2023-10","2023-10"
"Finland","Buses",333,"2023-10","2023-10"
"Finland","HDV",4013,"2023-10","2023-10"
"Finland","Industry",41306,"2023-10","2023-10"
"Finland","Private",46307,"2023-10","2023-10"
"Finland","Vans",11299,"2023-10","2023-10"
"Finland","Whole",87613,"2023-10","2023-10"
"France","Whole",1773202,"2023-10","2023-10"
"Georgia","Whole",139990,"2023-08","2023-10"
"Germany","Whole",2931855,"2023-10","2023-10"
"Greece","Whole",127825,"2023-10","2023-10"
"Hungary","Whole",109526,"2023-10","2023-10"
"Iceland","Whole",17539,"2023-10","2023-10"
"India","Whole",3928718,"2023-10","2023-10"
"Indonesia","Whole",782592,"2023-10","2023-10"
"Ireland","Buses",351,"2023-10","2023-10"
"Ireland","HDV",2652,"2023-10","2023-10"
"Ireland","Vans",29100,"2023-10","2023-10"
"Ireland","Whole",122389,"2023-10","2023-10"
"Israel","Vans",9136,"2023-10","2023-10"
"Israel","Whole",273275,"2023-10","2023-10"
"Italy","NonRental",1098287,"2023-10","2023-10"
"Italy","Rental",465479,"2023-10","2023-10"
"Italy","Whole",1563766,"2023-10","2023-10"
"Japan","Whole",2599877,"2023-10","2023-10"
"Latvia","Whole",18689,"2023-10","2023-10"
"Lithuania","Whole",26890,"2023-10","2023-10"
"Luxembourg","HDV",1700,"2023-10","2023-10"
"Luxembourg","Vans",5477,"2023-10","2023-10"
"Luxembourg","Whole",48721,"2023-10","2023-10"
"Malaysia","Whole",819305,"2023-10","2023-10"
"Nepal","3-Wheelers",8648,"2023-10","2023-10"
"Nepal","Whole",9477,"2023-10","2023-10"
"Netherlands","HDV",14916,"2023-10","2023-10"
"Netherlands","Used",237391,"2023-10","2023-10"
"Netherlands","Whole",366241,"2023-10","2023-10"
"New Zealand","Whole",255318,"2023-10","2023-10"
"Norway","Whole",165140,"2023-10","2023-10"
"Poland","Whole",462296,"2023-10","2023-10"
"Portugal","Whole",197541,"2023-10","2023-10"
"Romania","Whole",145615,"2023-10","2023-10"
"Singapore","Whole",27928.8333333333,"2023-10","2023-10"
"Slovakia","Whole",89899,"2023-10","2023-10"
"Slovenia","Whole",48426,"2023-10","2023-10"
"South Korea","Whole",1776627,"2023-10","2023-10"
"Spain","2-Wheelers",213195,"2023-10","2023-10"
"Spain","Buses",3138,"2023-10","2023-10"
"Spain","HDV",25512,"2023-10","2023-10"
"Spain","Whole",948005,"2023-10","2023-10"
"Spain","NonRental",603026,"2023-10","2023-10"
"Spain","Rental",344979,"2023-10","2023-10"
"Spain","Used",103151,"2023-10","2023-10"
"Spain","Vans",107903,"2023-10","2023-10"
"Sweden","Whole",304659,"2023-10","2023-10"
"Switzerland","Whole",252017,"2023-10","2023-10"
"Thailand","3-Wheelers",635,"2023-10","2023-10"
"Thailand","Buses",8492,"2023-10","2023-10"
"Thailand","HDV",73528,"2023-10","2023-10"
"Thailand","Whole",858202,"2023-10","2023-10"
"Türkiye","Whole",881598,"2023-10","2023-10"
"UK","Whole",1876788,"2023-10","2023-10"
"USA","Whole",15196201,"2023-10","2023-10"
