"country","variant","weight","data_per","model_date"
"Austria","Whole",339484,"2017-05","2017-05"
"Brazil","Whole",2006672.7032,"2017-05","2017-05"
"Chile","Whole",330369,"2017-05","2017-05"
"China","Whole",25591762.6666667,"2017-05","2017-05"
"Czechia","Whole",265703,"2017-05","2017-05"
"Denmark","Whole",228989,"2017-05","2017-05"
"Finland","Buses",632,"2017-05","2017-05"
"Finland","HDV",3453,"2017-05","2017-05"
"Finland","Industry",39369,"2017-05","2017-05"
"Finland","Private",78489,"2017-05","2017-05"
"Finland","Vans",14988,"2017-05","2017-05"
"Finland","Whole",117858,"2017-05","2017-05"
"France","Whole",2089028,"2017-05","2017-05"
"Germany","Whole",3416664,"2017-05","2017-05"
"Indonesia","Whole",855940,"2017-05","2017-05"
"Ireland","Buses",354,"2017-05","2017-05"
"Ireland","HDV",2393,"2017-05","2017-05"
"Ireland","Vans",25719,"2017-05","2017-05"
"Ireland","Whole",136761,"2017-05","2017-05"
"Italy","NonRental",1499382,"2017-05","2017-05"
"Italy","Rental",417997,"2017-05","2017-05"
"Italy","Whole",1917379,"2017-05","2017-05"
"Japan","Whole",1074717,"2017-05","2017-05"
"Latvia","Whole",16555,"2017-05","2017-05"
"Luxembourg","HDV",1470,"2017-05","2017-05"
"Luxembourg","Vans",4451,"2017-05","2017-05"
"Luxembourg","Whole",51092,"2017-05","2017-05"
"Netherlands","Whole",415617,"2017-05","2017-05"
"New Zealand","Whole",314759,"2017-05","2017-05"
"Norway","Whole",156695,"2017-05","2017-05"
"Poland","Whole",167497,"2017-05","2017-05"
"Portugal","Whole",214425,"2017-05","2017-05"
"Spain","Whole",1235761,"2017-05","2017-05"
"Sweden","Whole",390704,"2017-05","2017-05"
"Switzerland","Whole",318789,"2017-05","2017-05"
"UK","Whole",2688179,"2017-05","2017-05"
"USA","Whole",17395193,"2017-05","2017-05"
