"country","variant","weight","data_per","model_date"
"Austria","Whole",333556,"2017-02","2017-02"
"Brazil","Whole",1972988.296,"2017-02","2017-02"
"Chile","Whole",316184,"2017-02","2017-02"
"China","Whole",27290200.6666667,"2017-02","2017-02"
"Czechia","Whole",261256,"2017-02","2017-02"
"Denmark","Whole",226434,"2017-02","2017-02"
"Finland","Buses",610,"2017-02","2017-02"
"Finland","HDV",3398,"2017-02","2017-02"
"Finland","Industry",39624,"2017-02","2017-02"
"Finland","Private",79828,"2017-02","2017-02"
"Finland","Vans",14057,"2017-02","2017-02"
"Finland","Whole",119452,"2017-02","2017-02"
"France","Whole",2069281,"2017-02","2017-02"
"Germany","Whole",3368097,"2017-02","2017-02"
"Indonesia","Whole",835699,"2017-02","2017-02"
"Ireland","Buses",355,"2017-02","2017-02"
"Ireland","HDV",2521,"2017-02","2017-02"
"Ireland","Vans",27007,"2017-02","2017-02"
"Ireland","Whole",141447,"2017-02","2017-02"
"Italy","NonRental",1487495,"2017-02","2017-02"
"Italy","Rental",387094,"2017-02","2017-02"
"Italy","Whole",1874589,"2017-02","2017-02"
"Japan","Whole",966597,"2017-02","2017-02"
"Latvia","Whole",16598,"2017-02","2017-02"
"Luxembourg","HDV",1370,"2017-02","2017-02"
"Luxembourg","Vans",4455,"2017-02","2017-02"
"Luxembourg","Whole",50786,"2017-02","2017-02"
"Netherlands","Whole",399719,"2017-02","2017-02"
"New Zealand","Whole",305601,"2017-02","2017-02"
"Norway","Whole",158381,"2017-02","2017-02"
"Poland","Whole",157652,"2017-02","2017-02"
"Portugal","Whole",209250,"2017-02","2017-02"
"Spain","Whole",1204904,"2017-02","2017-02"
"Sweden","Whole",390148,"2017-02","2017-02"
"Switzerland","Whole",318295,"2017-02","2017-02"
"UK","Whole",2699298,"2017-02","2017-02"
"USA","Whole",17530685,"2017-02","2017-02"
