"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7238,"2024-07","2024-07"
"Albania","Buses",462,"2024-07","2024-07"
"Albania","HDV",923,"2024-07","2024-07"
"Albania","Whole",80951,"2024-07","2024-07"
"Argentina","Industry",38867,"2024-07","2024-07"
"Argentina","Private",205288,"2024-07","2024-07"
"Argentina","Whole",244155,"2024-07","2024-07"
"Australia","Whole",1214340,"2024-07","2024-07"
"Austria","Used",798455,"2024-07","2024-07"
"Austria","Whole",248908,"2024-07","2024-07"
"Belgium","Whole",437149,"2024-07","2024-07"
"Brazil","Whole",2335662,"2024-07","2024-07"
"Bulgaria","Whole",43680,"2024-07","2024-07"
"Canada","Pickups",367408,"2024-05","2024-07"
"Canada","Vans",63275,"2024-05","2024-07"
"Canada","Whole",1381126,"2024-05","2024-07"
"Chile","Whole",299176,"2024-07","2024-07"
"China","Whole",21950000,"2024-07","2024-07"
"Colombia","Whole",184158,"2024-07","2024-07"
"Croatia","Whole",63039,"2024-07","2024-07"
"Cyprus","Whole",15564,"2024-07","2024-07"
"Czechia","Whole",226456,"2024-07","2024-07"
"Denmark","HDV",2296,"2024-07","2024-07"
"Denmark","Industry",69534,"2024-07","2024-07"
"Denmark","Private",106073,"2024-07","2024-07"
"Denmark","Vans",28622,"2024-07","2024-07"
"Denmark","Whole",175607,"2024-07","2024-07"
"Estonia","Whole",20888,"2024-07","2024-07"
"Finland","Buses",459,"2024-07","2024-07"
"Finland","HDV",3803,"2024-07","2024-07"
"Finland","Industry",37742,"2024-07","2024-07"
"Finland","Private",40852,"2024-07","2024-07"
"Finland","Vans",10511,"2024-07","2024-07"
"Finland","Whole",78594,"2024-07","2024-07"
"France","Whole",1838986,"2024-07","2024-07"
"Georgia","Whole",152527,"2024-05","2024-07"
"Germany","Whole",2914366,"2024-07","2024-07"
"Greece","Whole",141968,"2024-07","2024-07"
"Hungary","Whole",114651,"2024-07","2024-07"
"Iceland","Whole",12781,"2024-07","2024-07"
"India","Whole",4173181,"2024-07","2024-07"
"Indonesia","Whole",708032,"2024-07","2024-07"
"Ireland","Buses",601,"2024-07","2024-07"
"Ireland","HDV",3018,"2024-07","2024-07"
"Ireland","Vans",31368,"2024-07","2024-07"
"Ireland","Whole",122172,"2024-07","2024-07"
"Israel","Vans",8695,"2024-07","2024-07"
"Israel","Whole",244853,"2024-07","2024-07"
"Italy","NonRental",1204156,"2024-07","2024-07"
"Italy","Rental",435906,"2024-07","2024-07"
"Italy","Whole",1640062,"2024-07","2024-07"
"Japan","Whole",2524799,"2024-07","2024-07"
"Latvia","Whole",16953,"2024-07","2024-07"
"Lithuania","Whole",28050,"2024-07","2024-07"
"Luxembourg","HDV",1445,"2024-07","2024-07"
"Luxembourg","Vans",4358,"2024-07","2024-07"
"Luxembourg","Whole",47809,"2024-07","2024-07"
"Malaysia","Whole",870361,"2024-07","2024-07"
"Malta","Whole",7581,"2024-07","2024-07"
"Nepal","3-Wheelers",13887,"2024-07","2024-07"
"Nepal","Whole",15929,"2024-07","2024-07"
"Netherlands","HDV",14971,"2024-07","2024-07"
"Netherlands","Used",259641,"2024-07","2024-07"
"Netherlands","Whole",353518,"2024-07","2024-07"
"New Zealand","Whole",236994,"2024-07","2024-07"
"Norway","Whole",121988,"2024-07","2024-07"
"Poland","Whole",520069,"2024-07","2024-07"
"Portugal","Whole",204361,"2024-07","2024-07"
"Romania","Whole",153898,"2024-07","2024-07"
"Singapore","Whole",37112,"2024-07","2024-07"
"Slovakia","Whole",90914,"2024-07","2024-07"
"Slovenia","Whole",50703,"2024-07","2024-07"
"South Korea","Whole",1640130,"2024-07","2024-07"
"Spain","2-Wheelers",220267,"2024-07","2024-07"
"Spain","Buses",3766,"2024-07","2024-07"
"Spain","HDV",27682,"2024-07","2024-07"
"Spain","Whole",998942,"2024-07","2024-07"
"Spain","NonRental",624148,"2024-07","2024-07"
"Spain","Rental",374794,"2024-07","2024-07"
"Spain","Used",109019,"2024-07","2024-07"
"Spain","Vans",117763,"2024-07","2024-07"
"Sweden","Whole",288088,"2024-07","2024-07"
"Switzerland","Whole",254035,"2024-07","2024-07"
"Thailand","3-Wheelers",654,"2024-07","2024-07"
"Thailand","Buses",6823,"2024-07","2024-07"
"Thailand","HDV",65059,"2024-07","2024-07"
"Thailand","Whole",731153,"2024-07","2024-07"
"Türkiye","Whole",1032698,"2024-07","2024-07"
"UK","Whole",1963693,"2024-07","2024-07"
"USA","Whole",15638735,"2024-07","2024-07"
