"country","variant","weight","data_per","model_date"
"Austria","Whole",351318,"2018-11","2018-11"
"Brazil","Whole",2455506.4585,"2018-11","2018-11"
"Chile","Whole",416815,"2018-11","2018-11"
"China","Whole",23211913,"2018-11","2018-11"
"Czechia","Whole",266738,"2018-11","2018-11"
"Denmark","Whole",221054,"2018-11","2018-11"
"Finland","Buses",495,"2018-11","2018-11"
"Finland","HDV",3849,"2018-11","2018-11"
"Finland","Industry",42097,"2018-11","2018-11"
"Finland","Private",80313,"2018-11","2018-11"
"Finland","Vans",15517,"2018-11","2018-11"
"Finland","Whole",122410,"2018-11","2018-11"
"France","Whole",2252037,"2018-11","2018-11"
"Germany","Whole",3452670,"2018-11","2018-11"
"Indonesia","Whole",873212,"2018-11","2018-11"
"Ireland","Buses",420,"2018-11","2018-11"
"Ireland","HDV",2244,"2018-11","2018-11"
"Ireland","Vans",25471,"2018-11","2018-11"
"Ireland","Whole",125688,"2018-11","2018-11"
"Italy","NonRental",1473515,"2018-11","2018-11"
"Italy","Rental",444804,"2018-11","2018-11"
"Italy","Whole",1918319,"2018-11","2018-11"
"Japan","Whole",933405,"2018-11","2018-11"
"Latvia","Whole",16995,"2018-11","2018-11"
"Luxembourg","HDV",1270,"2018-11","2018-11"
"Luxembourg","Vans",4852,"2018-11","2018-11"
"Luxembourg","Whole",53040,"2018-11","2018-11"
"Netherlands","Whole",439701,"2018-11","2018-11"
"New Zealand","Whole",315617,"2018-11","2018-11"
"Norway","Whole",155069,"2018-11","2018-11"
"Poland","Whole",167169,"2018-11","2018-11"
"Portugal","Whole",229199,"2018-11","2018-11"
"Singapore","Whole",6787.33333333333,"2018-11","2018-11"
"Spain","2-Wheelers",173333,"2018-11","2018-11"
"Spain","Buses",3713,"2018-11","2018-11"
"Spain","HDV",24383,"2018-11","2018-11"
"Spain","Whole",1385960,"2018-11","2018-11"
"Spain","NonRental",989057,"2018-11","2018-11"
"Spain","Rental",396903,"2018-11","2018-11"
"Spain","Used",80021,"2018-11","2018-11"
"Spain","Vans",104255,"2018-11","2018-11"
"Sweden","Whole",377478,"2018-11","2018-11"
"Switzerland","Whole",304380,"2018-11","2018-11"
"Türkiye","Whole",57503,"2018-11","2018-11"
"UK","Whole",2375531,"2018-11","2018-11"
"USA","Whole",17201295,"2018-11","2018-11"
