"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4487,"2023-05","2023-05"
"Albania","Buses",405,"2023-05","2023-05"
"Albania","HDV",620,"2023-05","2023-05"
"Albania","Whole",52266,"2023-05","2023-05"
"Australia","Whole",1041907,"2023-05","2023-05"
"Austria","Used",732344,"2023-05","2023-05"
"Austria","Whole",231383,"2023-05","2023-05"
"Belgium","Whole",379346,"2023-05","2023-05"
"Brazil","Whole",2027840,"2023-05","2023-05"
"Bulgaria","Whole",31089,"2023-05","2023-05"
"Canada","Pickups",360640,"2023-05","2023-05"
"Canada","Vans",52263,"2023-05","2023-05"
"Canada","Whole",1157555,"2023-05","2023-05"
"Chile","Whole",377065,"2023-05","2023-05"
"China","Whole",20854000,"2023-05","2023-05"
"Colombia","Whole",238149,"2023-05","2023-05"
"Croatia","Whole",52070,"2023-05","2023-05"
"Cyprus","Whole",13049,"2023-05","2023-05"
"Czechia","Whole",206976,"2023-05","2023-05"
"Denmark","HDV",2124,"2023-05","2023-05"
"Denmark","Industry",74531,"2023-05","2023-05"
"Denmark","Private",81696,"2023-05","2023-05"
"Denmark","Vans",25137,"2023-05","2023-05"
"Denmark","Whole",156227,"2023-05","2023-05"
"Estonia","Whole",21194,"2023-05","2023-05"
"Finland","Buses",426,"2023-05","2023-05"
"Finland","HDV",3647,"2023-05","2023-05"
"Finland","Industry",38516,"2023-05","2023-05"
"Finland","Private",44790,"2023-05","2023-05"
"Finland","Vans",11081,"2023-05","2023-05"
"Finland","Whole",83306,"2023-05","2023-05"
"France","Whole",1672338,"2023-05","2023-05"
"Georgia","Whole",122819,"2023-05","2023-05"
"Germany","Whole",2754671,"2023-05","2023-05"
"Greece","Whole",120059,"2023-05","2023-05"
"Hungary","Whole",111321,"2023-05","2023-05"
"Iceland","Whole",17536,"2023-05","2023-05"
"India","Whole",3813126,"2023-05","2023-05"
"Indonesia","Whole",809825,"2023-05","2023-05"
"Ireland","Buses",289,"2023-05","2023-05"
"Ireland","HDV",2575,"2023-05","2023-05"
"Ireland","Vans",27200,"2023-05","2023-05"
"Ireland","Whole",116975,"2023-05","2023-05"
"Israel","Vans",8600,"2023-05","2023-05"
"Israel","Whole",270637,"2023-05","2023-05"
"Italy","NonRental",1023100,"2023-05","2023-05"
"Italy","Rental",459235,"2023-05","2023-05"
"Italy","Whole",1482335,"2023-05","2023-05"
"Japan","Whole",2424157,"2023-05","2023-05"
"Latvia","Whole",18126,"2023-05","2023-05"
"Lithuania","Whole",25650,"2023-05","2023-05"
"Luxembourg","HDV",1579,"2023-05","2023-05"
"Luxembourg","Vans",4827,"2023-05","2023-05"
"Luxembourg","Whole",45599,"2023-05","2023-05"
"Malaysia","Whole",784351,"2023-05","2023-05"
"Nepal","3-Wheelers",7325,"2023-05","2023-05"
"Nepal","Whole",6985,"2023-05","2023-05"
"Netherlands","HDV",13711,"2023-05","2023-05"
"Netherlands","Used",231684,"2023-05","2023-05"
"Netherlands","Whole",341681,"2023-05","2023-05"
"New Zealand","Whole",246638,"2023-05","2023-05"
"Norway","Whole",173514,"2023-05","2023-05"
"Poland","Whole",444020,"2023-05","2023-05"
"Portugal","Whole",185006,"2023-05","2023-05"
"Romania","Whole",142155,"2023-05","2023-05"
"Singapore","Whole",28911.5833333333,"2023-05","2023-05"
"Slovakia","Whole",83998,"2023-05","2023-05"
"Slovenia","Whole",47546,"2023-05","2023-05"
"South Korea","Whole",1777698,"2023-05","2023-05"
"Spain","2-Wheelers",199251,"2023-05","2023-05"
"Spain","Buses",2977,"2023-05","2023-05"
"Spain","HDV",24906,"2023-05","2023-05"
"Spain","Whole",914586,"2023-05","2023-05"
"Spain","NonRental",580015,"2023-05","2023-05"
"Spain","Rental",334571,"2023-05","2023-05"
"Spain","Used",105617,"2023-05","2023-05"
"Spain","Vans",92331,"2023-05","2023-05"
"Sweden","Whole",292176,"2023-05","2023-05"
"Switzerland","Whole",239003,"2023-05","2023-05"
"Thailand","3-Wheelers",424,"2023-05","2023-05"
"Thailand","Buses",7101,"2023-05","2023-05"
"Thailand","HDV",74480,"2023-05","2023-05"
"Thailand","Whole",885292,"2023-05","2023-05"
"Türkiye","Whole",700801,"2023-05","2023-05"
"UK","Whole",1725423,"2023-05","2023-05"
"USA","Whole",14397155,"2023-05","2023-05"
