"country","variant","weight","data_per","model_date"
"Austria","Whole",349497,"2018-02","2018-02"
"Brazil","Whole",2227689.7641,"2018-02","2018-02"
"Chile","Whole",374536,"2018-02","2018-02"
"China","Whole",23943819,"2018-02","2018-02"
"Czechia","Whole",268995,"2018-02","2018-02"
"Denmark","Whole",221708,"2018-02","2018-02"
"Finland","Buses",509,"2018-02","2018-02"
"Finland","HDV",3522,"2018-02","2018-02"
"Finland","Industry",41874,"2018-02","2018-02"
"Finland","Private",77495,"2018-02","2018-02"
"Finland","Vans",15570,"2018-02","2018-02"
"Finland","Whole",119369,"2018-02","2018-02"
"France","Whole",2168667,"2018-02","2018-02"
"Germany","Whole",3487439,"2018-02","2018-02"
"Indonesia","Whole",841678,"2018-02","2018-02"
"Ireland","Buses",365,"2018-02","2018-02"
"Ireland","HDV",2157,"2018-02","2018-02"
"Ireland","Vans",24786,"2018-02","2018-02"
"Ireland","Whole",129277,"2018-02","2018-02"
"Italy","NonRental",1513758,"2018-02","2018-02"
"Italy","Rental",479971,"2018-02","2018-02"
"Italy","Whole",1993729,"2018-02","2018-02"
"Japan","Whole",926139,"2018-02","2018-02"
"Latvia","Whole",16773,"2018-02","2018-02"
"Luxembourg","HDV",1406,"2018-02","2018-02"
"Luxembourg","Vans",4709,"2018-02","2018-02"
"Luxembourg","Whole",53542,"2018-02","2018-02"
"Netherlands","Whole",428459,"2018-02","2018-02"
"New Zealand","Whole",331037,"2018-02","2018-02"
"Norway","Whole",156060,"2018-02","2018-02"
"Poland","Whole",175395,"2018-02","2018-02"
"Portugal","Whole",223561,"2018-02","2018-02"
"Singapore","Whole",5236.33333333333,"2018-02","2018-02"
"Spain","2-Wheelers",164852,"2018-02","2018-02"
"Spain","Buses",4056,"2018-02","2018-02"
"Spain","HDV",24823,"2018-02","2018-02"
"Spain","Whole",1322816,"2018-02","2018-02"
"Spain","NonRental",944632,"2018-02","2018-02"
"Spain","Rental",378184,"2018-02","2018-02"
"Spain","Used",78294,"2018-02","2018-02"
"Spain","Vans",98797,"2018-02","2018-02"
"Sweden","Whole",391835,"2018-02","2018-02"
"Switzerland","Whole",316709,"2018-02","2018-02"
"Türkiye","Whole",57503,"2018-02","2018-02"
"UK","Whole",2532641,"2018-02","2018-02"
"USA","Whole",17210465,"2018-02","2018-02"
