"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",9407,"2026-08","2026-08"
"Albania","Buses",373,"2026-08","2026-08"
"Albania","HDV",959,"2026-08","2026-08"
"Albania","Whole",79139,"2026-08","2026-08"
"Australia","Whole",1217795,"2026-08","2026-08"
"Austria","Used",807930,"2026-08","2026-08"
"Austria","Whole",307748,"2026-08","2026-08"
"Belgium","Whole",410836,"2026-06","2026-08"
"Brazil","Whole",2815623,"2026-07","2026-08"
"Bulgaria","Whole",51378,"2026-06","2026-08"
"Canada","Pickups",358478,"2026-05","2026-08"
"Canada","Vans",85774,"2026-05","2026-08"
"Canada","Whole",1400051,"2026-05","2026-08"
"Chile","Whole",316791,"2026-08","2026-08"
"China","Wholesale",28676000,"2026-08","2026-08"
"China","Whole",20693000,"2026-08","2026-08"
"Colombia","Whole",317419,"2026-08","2026-08"
"Croatia","Whole",72054,"2026-06","2026-08"
"Cyprus","Whole",13713,"2026-06","2026-08"
"Czechia","Whole",255888,"2026-06","2026-08"
"Denmark","HDV",2262,"2026-08","2026-08"
"Denmark","Industry",72923,"2026-08","2026-08"
"Denmark","Private",127975,"2026-08","2026-08"
"Denmark","Vans",25729,"2026-08","2026-08"
"Denmark","Whole",200898,"2026-08","2026-08"
"Estonia","Whole",16878,"2026-06","2026-08"
"Finland","Buses",446,"2026-08","2026-08"
"Finland","HDV",2899,"2026-08","2026-08"
"Finland","Industry",34464,"2026-08","2026-08"
"Finland","Private",39426,"2026-08","2026-08"
"Finland","Vans",9533,"2026-08","2026-08"
"Finland","Whole",73890,"2026-08","2026-08"
"France","Whole",1695088,"2026-08","2026-08"
"Georgia","Whole",167010,"2026-05","2026-08"
"Germany","Whole",2947795,"2026-08","2026-08"
"Greece","Whole",150034,"2026-06","2026-08"
"Hungary","Whole",138231,"2026-06","2026-08"
"Iceland","Whole",14171,"2026-06","2026-08"
"India","Whole",5231183,"2026-08","2026-08"
"Indonesia","Whole",654346,"2026-08","2026-08"
"Ireland","Buses",527,"2026-08","2026-08"
"Ireland","HDV",2692,"2026-08","2026-08"
"Ireland","Vans",34799,"2026-08","2026-08"
"Ireland","Whole",130898,"2026-08","2026-08"
"Israel","Vans",10445,"2026-08","2026-08"
"Israel","Whole",308618,"2026-08","2026-08"
"Italy","NonRental",1144304,"2026-08","2026-08"
"Italy","Rental",486181,"2026-08","2026-08"
"Italy","Whole",1630485,"2026-08","2026-08"
"Japan","Whole",2578666,"2026-08","2026-08"
"Latvia","Whole",22619,"2026-06","2026-08"
"Lithuania","Whole",45292,"2026-06","2026-08"
"Luxembourg","HDV",1325,"2026-08","2026-08"
"Luxembourg","Vans",5233,"2026-08","2026-08"
"Luxembourg","Whole",48407,"2026-08","2026-08"
"Malaysia","Whole",885439,"2026-08","2026-08"
"Malta","Whole",6862,"2026-06","2026-08"
"Nepal","3-Wheelers",25356,"2026-08","2026-08"
"Nepal","Whole",17597,"2026-08","2026-08"
"Netherlands","HDV",12523,"2026-06","2026-08"
"Netherlands","Used",326445,"2026-06","2026-08"
"Netherlands","Whole",372637,"2026-06","2026-08"
"New Zealand","Whole",240154,"2026-08","2026-08"
"Norway","Whole",177512,"2026-06","2026-08"
"Poland","HDV",65562,"2026-08","2026-08"
"Poland","Vans",152167,"2026-08","2026-08"
"Poland","Whole",633523,"2026-08","2026-08"
"Portugal","Whole",239803,"2026-08","2026-08"
"Romania","Whole",156833,"2026-06","2026-08"
"Singapore","Whole",56091,"2026-08","2026-08"
"Slovakia","Whole",91457,"2026-06","2026-08"
"Slovenia","Whole",64160,"2026-06","2026-08"
"South Korea","Whole",1701113,"2026-06","2026-08"
"Spain","2-Wheelers",287185,"2026-08","2026-08"
"Spain","Buses",4327,"2026-08","2026-08"
"Spain","HDV",32530,"2026-08","2026-08"
"Spain","Whole",1223775,"2026-08","2026-08"
"Spain","NonRental",777801,"2026-08","2026-08"
"Spain","Rental",445974,"2026-08","2026-08"
"Spain","Used",155952,"2026-08","2026-08"
"Spain","Vans",134575,"2026-08","2026-08"
"Sweden","Whole",288492,"2026-08","2026-08"
"Switzerland","Whole",238568,"2026-06","2026-08"
"Thailand","3-Wheelers",116,"2026-07","2026-08"
"Thailand","Buses",2761,"2026-07","2026-08"
"Thailand","HDV",28256,"2026-07","2026-08"
"Thailand","Whole",666695,"2026-07","2026-08"
"Türkiye","Whole",1012049,"2026-08","2026-08"
"UK","Whole",2143978,"2026-08","2026-08"
"Uruguay","Whole",56560,"2026-08","2026-08"
"USA","Whole",15918954,"2026-08","2026-08"
