"country","variant","weight","data_per","model_date"
"Austria","Whole",351340,"2017-11","2017-11"
"Brazil","Whole",2170101.824,"2017-11","2017-11"
"Chile","Whole",355781,"2017-11","2017-11"
"China","Whole",23734598,"2017-11","2017-11"
"Czechia","Whole",267266,"2017-11","2017-11"
"Denmark","Whole",224316,"2017-11","2017-11"
"Finland","Buses",534,"2017-11","2017-11"
"Finland","HDV",3451,"2017-11","2017-11"
"Finland","Industry",40981,"2017-11","2017-11"
"Finland","Private",77688,"2017-11","2017-11"
"Finland","Vans",15770,"2017-11","2017-11"
"Finland","Whole",118669,"2017-11","2017-11"
"France","Whole",2159463,"2017-11","2017-11"
"Germany","Whole",3443845,"2017-11","2017-11"
"Indonesia","Whole",841244,"2017-11","2017-11"
"Ireland","Buses",335,"2017-11","2017-11"
"Ireland","HDV",2181,"2017-11","2017-11"
"Ireland","Vans",24214,"2017-11","2017-11"
"Ireland","Whole",131609,"2017-11","2017-11"
"Italy","NonRental",1525135,"2017-11","2017-11"
"Italy","Rental",468628,"2017-11","2017-11"
"Italy","Whole",1993763,"2017-11","2017-11"
"Japan","Whole",895703,"2017-11","2017-11"
"Latvia","Whole",16453,"2017-11","2017-11"
"Luxembourg","HDV",1383,"2017-11","2017-11"
"Luxembourg","Vans",4767,"2017-11","2017-11"
"Luxembourg","Whole",52996,"2017-11","2017-11"
"Netherlands","Whole",436656,"2017-11","2017-11"
"New Zealand","Whole",328779,"2017-11","2017-11"
"Norway","Whole",159009,"2017-11","2017-11"
"Poland","Whole",153658,"2017-11","2017-11"
"Portugal","Whole",222064,"2017-11","2017-11"
"Spain","2-Wheelers",165875,"2017-11","2017-11"
"Spain","Buses",3924,"2017-11","2017-11"
"Spain","HDV",24583,"2017-11","2017-11"
"Spain","Whole",1286751,"2017-11","2017-11"
"Spain","NonRental",920617,"2017-11","2017-11"
"Spain","Rental",366134,"2017-11","2017-11"
"Spain","Used",75686,"2017-11","2017-11"
"Spain","Vans",96191,"2017-11","2017-11"
"Sweden","Whole",395222,"2017-11","2017-11"
"Switzerland","Whole",319244,"2017-11","2017-11"
"UK","Whole",2573355,"2017-11","2017-11"
"USA","Whole",17324228,"2017-11","2017-11"
