"country","variant","weight","data_per","model_date"
"Albania","Whole",44917,"2021-02","2021-02"
"Austria","Used",831828,"2021-02","2021-02"
"Austria","Whole",238710,"2021-02","2021-02"
"Belgium","Whole",144748,"2021-02","2021-02"
"Brazil","Whole",1899062.75859,"2021-02","2021-02"
"Bulgaria","Whole",23823.666667,"2021-02","2021-02"
"Chile","Whole",251178,"2021-02","2021-02"
"China","Whole",20858527,"2021-02","2021-02"
"Colombia","Whole",183436,"2021-02","2021-02"
"Czechia","Whole",195894,"2021-02","2021-02"
"Denmark","Industry",70260,"2021-02","2021-02"
"Denmark","Private",115271,"2021-02","2021-02"
"Denmark","Vans",30495,"2021-02","2021-02"
"Denmark","Whole",185531,"2021-02","2021-02"
"Estonia","Whole",7516.666666,"2021-02","2021-02"
"Finland","Buses",255,"2021-02","2021-02"
"Finland","HDV",3355,"2021-02","2021-02"
"Finland","Industry",36696,"2021-02","2021-02"
"Finland","Private",58201,"2021-02","2021-02"
"Finland","Vans",12843,"2021-02","2021-02"
"Finland","Whole",94897,"2021-02","2021-02"
"France","Whole",1650555,"2021-02","2021-02"
"Germany","Whole",2795538,"2021-02","2021-02"
"Greece","Whole",29580,"2021-02","2021-02"
"Hungary","Whole",127503,"2021-02","2021-02"
"Iceland","Whole",9360,"2021-02","2021-02"
"Indonesia","Whole",328954,"2021-02","2021-02"
"Ireland","Buses",169,"2021-02","2021-02"
"Ireland","HDV",1857,"2021-02","2021-02"
"Ireland","Vans",22231,"2021-02","2021-02"
"Ireland","Whole",83374,"2021-02","2021-02"
"Israel","Vans",6620,"2021-02","2021-02"
"Israel","Whole",207785,"2021-02","2021-02"
"Italy","NonRental",1195269,"2021-02","2021-02"
"Italy","Rental",313312,"2021-02","2021-02"
"Italy","Whole",1349224,"2021-02","2021-02"
"Japan","Whole",2488089,"2021-02","2021-02"
"Latvia","Whole",12761,"2021-02","2021-02"
"Lithuania","Whole",13046.666666,"2021-02","2021-02"
"Luxembourg","HDV",1176,"2021-02","2021-02"
"Luxembourg","Vans",4397,"2021-02","2021-02"
"Luxembourg","Whole",43564,"2021-02","2021-02"
"Malaysia","Whole",541002,"2021-02","2021-02"
"Netherlands","HDV",10033,"2021-02","2021-02"
"Netherlands","Used",228657,"2021-02","2021-02"
"Netherlands","Whole",334301,"2021-02","2021-02"
"New Zealand","Whole",231771,"2021-02","2021-02"
"Norway","Whole",145881,"2021-02","2021-02"
"Poland","Whole",420384,"2021-02","2021-02"
"Portugal","Whole",129071,"2021-02","2021-02"
"Romania","Whole",125475.83336,"2021-02","2021-02"
"Singapore","Whole",34290.6666666667,"2021-02","2021-02"
"Slovakia","Whole",24066.666666,"2021-02","2021-02"
"Slovenia","Whole",50844,"2021-02","2021-02"
"South Korea","Whole",1934790,"2021-02","2021-02"
"Spain","2-Wheelers",168104,"2021-02","2021-02"
"Spain","Buses",1905,"2021-02","2021-02"
"Spain","HDV",18602,"2021-02","2021-02"
"Spain","Whole",809432,"2021-02","2021-02"
"Spain","NonRental",596433,"2021-02","2021-02"
"Spain","Rental",212999,"2021-02","2021-02"
"Spain","Used",67024,"2021-02","2021-02"
"Spain","Vans",81327,"2021-02","2021-02"
"Sweden","Whole",307979,"2021-02","2021-02"
"Switzerland","Whole",232262,"2021-02","2021-02"
"Thailand","3-Wheelers",271,"2021-02","2021-02"
"Thailand","Buses",5868,"2021-02","2021-02"
"Thailand","HDV",70722,"2021-02","2021-02"
"Thailand","Whole",803281,"2021-02","2021-02"
"Türkiye","Whole",620705,"2021-02","2021-02"
"UK","Whole",1543752,"2021-02","2021-02"
"USA","Whole",14284964,"2021-02","2021-02"
