"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7391,"2024-12","2025-08"
"Albania","Buses",412,"2024-12","2025-08"
"Albania","HDV",966,"2024-12","2025-08"
"Albania","Whole",79654,"2025-08","2025-08"
"Australia","Whole",1187499,"2025-08","2025-08"
"Austria","Used",830658,"2025-08","2025-08"
"Austria","Whole",272030,"2025-08","2025-08"
"Belgium","Whole",415734,"2025-08","2025-08"
"Brazil","Whole",2535948,"2025-08","2025-08"
"Bulgaria","Whole",44328,"2025-08","2025-08"
"Canada","Pickups",376453,"2025-08","2025-08"
"Canada","Vans",81740,"2025-08","2025-08"
"Canada","Whole",1440413,"2025-08","2025-08"
"Chile","Whole",306187,"2025-08","2025-08"
"China","Whole",24137000,"2025-08","2025-08"
"Colombia","Whole",232956,"2025-08","2025-08"
"Croatia","Whole",68435,"2025-08","2025-08"
"Cyprus","Whole",14467,"2025-08","2025-08"
"Czechia","Whole",238909,"2025-08","2025-08"
"Denmark","HDV",2198,"2025-08","2025-08"
"Denmark","Industry",72796,"2025-08","2025-08"
"Denmark","Private",106513,"2025-08","2025-08"
"Denmark","Vans",25690,"2025-08","2025-08"
"Denmark","Whole",179309,"2025-08","2025-08"
"Estonia","Whole",19927,"2025-08","2025-08"
"Finland","Buses",440,"2025-08","2025-08"
"Finland","HDV",2997,"2025-08","2025-08"
"Finland","Industry",34522,"2025-08","2025-08"
"Finland","Private",36594,"2025-08","2025-08"
"Finland","Vans",9988,"2025-08","2025-08"
"Finland","Whole",71116,"2025-08","2025-08"
"France","Whole",1669671,"2025-08","2025-08"
"Georgia","Whole",158038,"2025-08","2025-08"
"Germany","Whole",2784925,"2025-08","2025-08"
"Greece","Whole",138660,"2025-08","2025-08"
"Hungary","Whole",127185,"2025-08","2025-08"
"Iceland","Whole",12388,"2025-08","2025-08"
"India","Whole",4331466,"2025-08","2025-08"
"Indonesia","Whole",622801,"2025-08","2025-08"
"Ireland","Buses",371,"2025-08","2025-08"
"Ireland","HDV",2640,"2025-08","2025-08"
"Ireland","Vans",31404,"2025-08","2025-08"
"Ireland","Whole",125155,"2025-08","2025-08"
"Israel","Vans",9524,"2025-08","2025-08"
"Israel","Whole",277073,"2025-08","2025-08"
"Italy","NonRental",1097626,"2025-08","2025-08"
"Italy","Rental",434927,"2025-08","2025-08"
"Italy","Whole",1532553,"2025-08","2025-08"
"Japan","Whole",2584867,"2025-08","2025-08"
"Latvia","Whole",21115,"2025-08","2025-08"
"Lithuania","Whole",38118,"2025-08","2025-08"
"Luxembourg","HDV",1152,"2025-08","2025-08"
"Luxembourg","Vans",4592,"2025-08","2025-08"
"Luxembourg","Whole",47076,"2025-08","2025-08"
"Malaysia","Whole",843731,"2025-08","2025-08"
"Malta","Whole",6547,"2025-06","2025-08"
"Nepal","3-Wheelers",21021,"2025-08","2025-08"
"Nepal","Whole",18657.23,"2025-08","2025-08"
"Netherlands","HDV",14058,"2025-08","2025-08"
"Netherlands","Used",288240,"2025-08","2025-08"
"Netherlands","Whole",367450,"2025-08","2025-08"
"New Zealand","Whole",216782,"2025-08","2025-08"
"Norway","Whole",149047,"2025-08","2025-08"
"Poland","Whole",572447,"2025-08","2025-08"
"Portugal","Whole",221490,"2025-08","2025-08"
"Romania","Whole",140878,"2025-08","2025-08"
"Singapore","Whole",49813,"2025-08","2025-08"
"Slovakia","Whole",93449,"2025-08","2025-08"
"Slovenia","Whole",55988,"2025-08","2025-08"
"South Korea","Whole",1670662,"2025-08","2025-08"
"Spain","2-Wheelers",249741,"2025-08","2025-08"
"Spain","Buses",4061,"2025-08","2025-08"
"Spain","HDV",29478,"2025-08","2025-08"
"Spain","Whole",1139958,"2025-08","2025-08"
"Spain","NonRental",718198,"2025-08","2025-08"
"Spain","Rental",421760,"2025-08","2025-08"
"Spain","Used",138355,"2025-08","2025-08"
"Spain","Vans",121170,"2025-08","2025-08"
"Sweden","Whole",289745,"2025-08","2025-08"
"Switzerland","Whole",240959,"2025-08","2025-08"
"Thailand","3-Wheelers",144,"2025-08","2025-08"
"Thailand","Buses",3581,"2025-08","2025-08"
"Thailand","HDV",34950,"2025-08","2025-08"
"Thailand","Whole",594637,"2025-08","2025-08"
"Türkiye","Whole",1040149,"2025-08","2025-08"
"UK","Whole",1979204,"2025-08","2025-08"
"Uruguay","Whole",45660,"2025-08","2025-08"
"USA","Whole",16316267,"2025-08","2025-08"
