"country","variant","weight","data_per","model_date"
"Albania","Whole",44080,"2021-01","2021-01"
"Austria","Used",827828,"2021-01","2021-01"
"Austria","Whole",239914,"2021-01","2021-01"
"Belgium","Whole",137630,"2021-01","2021-01"
"Brazil","Whole",1934030.19199,"2021-01","2021-01"
"Bulgaria","Whole",23938.333334,"2021-01","2021-01"
"Chile","Whole",251715,"2021-01","2021-01"
"China","Whole",19892410,"2021-01","2021-01"
"Colombia","Whole",184311,"2021-01","2021-01"
"Czechia","Whole",198584,"2021-01","2021-01"
"Denmark","Industry",71414,"2021-01","2021-01"
"Denmark","Private",119198,"2021-01","2021-01"
"Denmark","Vans",30354,"2021-01","2021-01"
"Denmark","Whole",190612,"2021-01","2021-01"
"Estonia","Whole",7456.333333,"2021-01","2021-01"
"Finland","Buses",262,"2021-01","2021-01"
"Finland","HDV",3410,"2021-01","2021-01"
"Finland","Industry",36966,"2021-01","2021-01"
"Finland","Private",58027,"2021-01","2021-01"
"Finland","Vans",12871,"2021-01","2021-01"
"Finland","Whole",94993,"2021-01","2021-01"
"France","Whole",1685782,"2021-01","2021-01"
"Germany","Whole",2841132,"2021-01","2021-01"
"Greece","Whole",28744,"2021-01","2021-01"
"Hungary","Whole",127682,"2021-01","2021-01"
"Iceland","Whole",9360,"2021-01","2021-01"
"Indonesia","Whole",355807,"2021-01","2021-01"
"Ireland","Buses",159,"2021-01","2021-01"
"Ireland","HDV",1910,"2021-01","2021-01"
"Ireland","Vans",21107,"2021-01","2021-01"
"Ireland","Whole",82814,"2021-01","2021-01"
"Israel","Vans",6240,"2021-01","2021-01"
"Israel","Whole",206795,"2021-01","2021-01"
"Italy","NonRental",1197699,"2021-01","2021-01"
"Italy","Rental",322651,"2021-01","2021-01"
"Italy","Whole",1368374,"2021-01","2021-01"
"Japan","Whole",2494290,"2021-01","2021-01"
"Latvia","Whole",12994,"2021-01","2021-01"
"Lithuania","Whole",14503.333333,"2021-01","2021-01"
"Luxembourg","HDV",1154,"2021-01","2021-01"
"Luxembourg","Vans",4366,"2021-01","2021-01"
"Luxembourg","Whole",44617,"2021-01","2021-01"
"Malaysia","Whole",539865,"2021-01","2021-01"
"Netherlands","HDV",10075,"2021-01","2021-01"
"Netherlands","Used",227984,"2021-01","2021-01"
"Netherlands","Whole",342661,"2021-01","2021-01"
"New Zealand","Whole",232750,"2021-01","2021-01"
"Norway","Whole",145495,"2021-01","2021-01"
"Poland","Whole",421138,"2021-01","2021-01"
"Portugal","Whole",141023,"2021-01","2021-01"
"Romania","Whole",125902.4167,"2021-01","2021-01"
"Singapore","Whole",35225.8333333333,"2021-01","2021-01"
"Slovakia","Whole",25831.999999,"2021-01","2021-01"
"Slovenia","Whole",51542,"2021-01","2021-01"
"South Korea","Whole",1909370,"2021-01","2021-01"
"Spain","2-Wheelers",171495,"2021-01","2021-01"
"Spain","Buses",1960,"2021-01","2021-01"
"Spain","HDV",18517,"2021-01","2021-01"
"Spain","Whole",848553,"2021-01","2021-01"
"Spain","NonRental",619325,"2021-01","2021-01"
"Spain","Rental",229228,"2021-01","2021-01"
"Spain","Used",68143,"2021-01","2021-01"
"Spain","Vans",81724,"2021-01","2021-01"
"Sweden","Whole",306882,"2021-01","2021-01"
"Switzerland","Whole",235033,"2021-01","2021-01"
"Thailand","3-Wheelers",281,"2021-01","2021-01"
"Thailand","Buses",6182,"2021-01","2021-01"
"Thailand","HDV",69990,"2021-01","2021-01"
"Thailand","Whole",814161,"2021-01","2021-01"
"Türkiye","Whole",610029,"2021-01","2021-01"
"UK","Whole",1572034,"2021-01","2021-01"
"USA","Whole",14441758,"2021-01","2021-01"
