"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",8607,"2026-05","2026-05"
"Albania","Buses",355,"2026-05","2026-05"
"Albania","HDV",956,"2026-05","2026-05"
"Albania","Whole",80647,"2026-05","2026-05"
"Argentina","Industry",46198,"2026-05","2026-05"
"Argentina","Private",349444,"2026-05","2026-05"
"Argentina","Whole",395642,"2026-05","2026-05"
"Australia","Whole",1192880,"2026-05","2026-05"
"Austria","Used",809329,"2026-05","2026-05"
"Austria","Whole",300068,"2026-05","2026-05"
"Belgium","Whole",406914,"2026-05","2026-05"
"Brazil","Whole",2722790,"2026-05","2026-05"
"Bulgaria","Whole",50522,"2026-05","2026-05"
"Canada","Pickups",358478,"2026-05","2026-05"
"Canada","Vans",85774,"2026-05","2026-05"
"Canada","Whole",1400051,"2026-05","2026-05"
"Chile","Whole",316249,"2026-05","2026-05"
"China","Whole",21994000,"2026-05","2026-05"
"Colombia","Whole",295819,"2026-05","2026-05"
"Croatia","Whole",71983,"2026-05","2026-05"
"Cyprus","Whole",13927,"2026-05","2026-05"
"Czechia","Whole",251698,"2026-05","2026-05"
"Denmark","HDV",2184,"2026-05","2026-05"
"Denmark","Industry",72648,"2026-05","2026-05"
"Denmark","Private",121861,"2026-05","2026-05"
"Denmark","Vans",25924,"2026-05","2026-05"
"Denmark","Whole",194509,"2026-05","2026-05"
"Estonia","Whole",16495,"2026-05","2026-05"
"Finland","Buses",427,"2026-05","2026-05"
"Finland","HDV",2937,"2026-05","2026-05"
"Finland","Industry",33815,"2026-05","2026-05"
"Finland","Private",37959,"2026-05","2026-05"
"Finland","Vans",9962,"2026-05","2026-05"
"Finland","Whole",71774,"2026-05","2026-05"
"France","Whole",1659113,"2026-05","2026-05"
"Georgia","Whole",167010,"2026-05","2026-05"
"Germany","Whole",2899010,"2026-05","2026-05"
"Greece","Whole",146013,"2026-05","2026-05"
"Hungary","Whole",134646,"2026-05","2026-05"
"Iceland","Whole",14761,"2026-05","2026-05"
"India","Whole",4985341,"2026-05","2026-05"
"Indonesia","Whole",618225,"2026-05","2026-05"
"Ireland","Buses",523,"2026-05","2026-05"
"Ireland","HDV",2655,"2026-05","2026-05"
"Ireland","Vans",35419,"2026-05","2026-05"
"Ireland","Whole",128655,"2026-05","2026-05"
"Israel","Vans",9885,"2026-05","2026-05"
"Israel","Whole",295814,"2026-05","2026-05"
"Italy","NonRental",1130013,"2026-05","2026-05"
"Italy","Rental",477593,"2026-05","2026-05"
"Italy","Whole",1607606,"2026-05","2026-05"
"Japan","Whole",2513024,"2026-05","2026-05"
"Latvia","Whole",22474,"2026-05","2026-05"
"Lithuania","Whole",43999,"2026-05","2026-05"
"Luxembourg","HDV",1230,"2026-05","2026-05"
"Luxembourg","Vans",5122,"2026-05","2026-05"
"Luxembourg","Whole",47480,"2026-05","2026-05"
"Malaysia","Whole",868635,"2026-05","2026-05"
"Malta","Whole",6725,"2026-05","2026-05"
"Nepal","3-Wheelers",24834,"2026-05","2026-05"
"Nepal","Whole",18620.59,"2026-05","2026-05"
"Netherlands","HDV",11279,"2026-05","2026-05"
"Netherlands","Used",325261,"2026-05","2026-05"
"Netherlands","Whole",369136,"2026-05","2026-05"
"New Zealand","Whole",232388,"2026-05","2026-05"
"Norway","Whole",176327,"2026-05","2026-05"
"Poland","Whole",614765,"2026-05","2026-05"
"Portugal","Whole",234933,"2026-05","2026-05"
"Romania","Whole",151324,"2026-05","2026-05"
"Singapore","Whole",55713,"2026-05","2026-05"
"Slovakia","Whole",90918,"2026-05","2026-05"
"Slovenia","Whole",62627,"2026-05","2026-05"
"South Korea","Whole",1687230,"2026-05","2026-05"
"Spain","2-Wheelers",273631,"2026-05","2026-05"
"Spain","Buses",4319,"2026-05","2026-05"
"Spain","HDV",31751,"2026-05","2026-05"
"Spain","Whole",1202737,"2026-05","2026-05"
"Spain","NonRental",766873,"2026-05","2026-05"
"Spain","Rental",435864,"2026-05","2026-05"
"Spain","Used",154721,"2026-05","2026-05"
"Spain","Vans",131979,"2026-05","2026-05"
"Sweden","Whole",282388,"2026-05","2026-05"
"Switzerland","Whole",237000,"2026-05","2026-05"
"Thailand","3-Wheelers",112,"2026-05","2026-05"
"Thailand","Buses",2858,"2026-05","2026-05"
"Thailand","HDV",28003,"2026-05","2026-05"
"Thailand","Whole",651430,"2026-05","2026-05"
"Türkiye","Whole",1067332,"2026-05","2026-05"
"UK","Whole",2094383,"2026-05","2026-05"
"Uruguay","Whole",53154,"2026-05","2026-05"
"USA","Whole",15901202,"2026-05","2026-05"
