"country","variant","weight","data_per","model_date"
"Austria","Whole",376336,"2018-08","2018-08"
"Brazil","Whole",2371787.9508,"2018-08","2018-08"
"Chile","Whole",406935,"2018-08","2018-08"
"China","Whole",23963372,"2018-08","2018-08"
"Czechia","Whole",278519,"2018-08","2018-08"
"Denmark","Whole",225361,"2018-08","2018-08"
"Finland","Buses",509,"2018-08","2018-08"
"Finland","HDV",3682,"2018-08","2018-08"
"Finland","Industry",43680,"2018-08","2018-08"
"Finland","Private",83131,"2018-08","2018-08"
"Finland","Vans",15590,"2018-08","2018-08"
"Finland","Whole",126811,"2018-08","2018-08"
"France","Whole",2289016,"2018-08","2018-08"
"Germany","Whole",3590760,"2018-08","2018-08"
"Indonesia","Whole",861229,"2018-08","2018-08"
"Ireland","Buses",435,"2018-08","2018-08"
"Ireland","HDV",2211,"2018-08","2018-08"
"Ireland","Vans",25560,"2018-08","2018-08"
"Ireland","Whole",126685,"2018-08","2018-08"
"Italy","NonRental",1515159,"2018-08","2018-08"
"Italy","Rental",469905,"2018-08","2018-08"
"Italy","Whole",1985064,"2018-08","2018-08"
"Japan","Whole",899931,"2018-08","2018-08"
"Latvia","Whole",17184,"2018-08","2018-08"
"Luxembourg","HDV",1324,"2018-08","2018-08"
"Luxembourg","Vans",4825,"2018-08","2018-08"
"Luxembourg","Whole",55644,"2018-08","2018-08"
"Netherlands","Whole",456976,"2018-08","2018-08"
"New Zealand","Whole",323606,"2018-08","2018-08"
"Norway","Whole",159878,"2018-08","2018-08"
"Poland","Whole",191430,"2018-08","2018-08"
"Portugal","Whole",235343,"2018-08","2018-08"
"Singapore","Whole",5959.33333333333,"2018-08","2018-08"
"Spain","2-Wheelers",171575,"2018-08","2018-08"
"Spain","Buses",3808,"2018-08","2018-08"
"Spain","HDV",25341,"2018-08","2018-08"
"Spain","Whole",1421112,"2018-08","2018-08"
"Spain","NonRental",1014708,"2018-08","2018-08"
"Spain","Rental",406404,"2018-08","2018-08"
"Spain","Used",80534,"2018-08","2018-08"
"Spain","Vans",101970,"2018-08","2018-08"
"Sweden","Whole",406069,"2018-08","2018-08"
"Switzerland","Whole",313073,"2018-08","2018-08"
"Türkiye","Whole",57503,"2018-08","2018-08"
"UK","Whole",2477645,"2018-08","2018-08"
"USA","Whole",17308276,"2018-08","2018-08"
