"country","variant","weight","data_per","model_date"
"Austria","Whole",272094,"2020-05","2020-05"
"Belgium","Whole",144402,"2020-05","2020-05"
"Brazil","Whole",2271435.80559,"2020-05","2020-05"
"Bulgaria","Whole",33825.666667,"2020-05","2020-05"
"Chile","Whole",308079,"2020-05","2020-05"
"China","Whole",18703917,"2020-05","2020-05"
"Czechia","Whole",217577,"2020-05","2020-05"
"Denmark","Industry",79354,"2020-05","2020-05"
"Denmark","Private",115576,"2020-05","2020-05"
"Denmark","Vans",30371,"2020-05","2020-05"
"Denmark","Whole",194930,"2020-05","2020-05"
"Estonia","Whole",7644,"2020-05","2020-05"
"Finland","Buses",571,"2020-05","2020-05"
"Finland","HDV",3780,"2020-05","2020-05"
"Finland","Industry",39300,"2020-05","2020-05"
"Finland","Private",64528,"2020-05","2020-05"
"Finland","Vans",13474,"2020-05","2020-05"
"Finland","Whole",103828,"2020-05","2020-05"
"France","Whole",1796175,"2020-05","2020-05"
"Germany","Whole",3073839,"2020-05","2020-05"
"Greece","Whole",24380,"2020-05","2020-05"
"Hungary","Whole",144474,"2020-05","2020-05"
"Iceland","Whole",9636,"2020-05","2020-05"
"Indonesia","Whole",646733,"2020-05","2020-05"
"Ireland","Buses",304,"2020-04","2020-05"
"Ireland","HDV",2043,"2020-05","2020-05"
"Ireland","Vans",20766,"2020-05","2020-05"
"Ireland","Whole",89637,"2020-05","2020-05"
"Israel","Vans",6755,"2020-05","2020-05"
"Israel","Whole",200503,"2020-05","2020-05"
"Italy","NonRental",1294079,"2020-05","2020-05"
"Italy","Rental",367642,"2020-05","2020-05"
"Italy","Whole",1467429,"2020-05","2020-05"
"Japan","Whole",2589936,"2020-05","2020-05"
"Latvia","Whole",15629,"2020-05","2020-05"
"Lithuania","Whole",11210,"2020-05","2020-05"
"Luxembourg","HDV",1205,"2020-05","2020-05"
"Luxembourg","Vans",4362,"2020-05","2020-05"
"Luxembourg","Whole",45229,"2020-05","2020-05"
"Malaysia","Whole",492637,"2020-05","2020-05"
"Netherlands","HDV",11953,"2020-05","2020-05"
"Netherlands","Used",203100,"2020-05","2020-05"
"Netherlands","Whole",390037,"2020-05","2020-05"
"New Zealand","Whole",261357,"2020-05","2020-05"
"Norway","Whole",130281,"2020-05","2020-05"
"Poland","Whole",466340,"2020-05","2020-05"
"Portugal","Whole",175281,"2020-05","2020-05"
"Romania","Whole",146884.41669,"2020-05","2020-05"
"Singapore","Whole",10407.6666666667,"2020-05","2020-05"
"Slovakia","Whole",22676.666666,"2020-05","2020-05"
"Slovenia","Whole",60082,"2020-05","2020-05"
"South Korea","Whole",1772445,"2020-05","2020-05"
"Spain","2-Wheelers",168443,"2020-05","2020-05"
"Spain","Buses",2591,"2020-05","2020-05"
"Spain","HDV",21081,"2020-05","2020-05"
"Spain","Whole",1004399,"2020-05","2020-05"
"Spain","NonRental",705711,"2020-05","2020-05"
"Spain","Rental",298688,"2020-05","2020-05"
"Spain","Used",68672,"2020-05","2020-05"
"Spain","Vans",85861,"2020-05","2020-05"
"Sweden","Whole",331819,"2020-05","2020-05"
"Switzerland","Whole",262806,"2020-05","2020-05"
"Thailand","3-Wheelers",206,"2020-05","2020-05"
"Thailand","Buses",10518,"2020-05","2020-05"
"Thailand","HDV",64868,"2020-05","2020-05"
"Thailand","Whole",916444,"2020-05","2020-05"
"Türkiye","Whole",417864,"2020-05","2020-05"
"UK","Whole",1773441,"2020-05","2020-05"
"USA","Whole",15372892,"2020-05","2020-05"
