"country","variant","weight","data_per","model_date"
"Argentina","Industry",22534,"2020-10","2020-10"
"Argentina","Private",205293,"2020-10","2020-10"
"Argentina","Whole",227827,"2020-10","2020-10"
"Austria","Whole",250866,"2020-10","2020-10"
"Belgium","Whole",149628,"2020-10","2020-10"
"Brazil","Whole",1992376.41849,"2020-10","2020-10"
"Bulgaria","Whole",27187.000001,"2020-10","2020-10"
"Chile","Whole",256749,"2020-10","2020-10"
"China","Whole",19077799,"2020-10","2020-10"
"Czechia","Whole",203975,"2020-10","2020-10"
"Denmark","Industry",72787,"2020-10","2020-10"
"Denmark","Private",118738,"2020-10","2020-10"
"Denmark","Vans",30374,"2020-10","2020-10"
"Denmark","Whole",191525,"2020-10","2020-10"
"Estonia","Whole",8239,"2020-10","2020-10"
"Finland","Buses",370,"2020-10","2020-10"
"Finland","HDV",3337,"2020-10","2020-10"
"Finland","Industry",38439,"2020-10","2020-10"
"Finland","Private",59369,"2020-10","2020-10"
"Finland","Vans",12579,"2020-10","2020-10"
"Finland","Whole",97808,"2020-10","2020-10"
"France","Whole",1767301,"2020-10","2020-10"
"Germany","Whole",2898641,"2020-10","2020-10"
"Greece","Whole",30452,"2020-10","2020-10"
"Hungary","Whole",130952,"2020-10","2020-10"
"Iceland","Whole",9324,"2020-10","2020-10"
"Indonesia","Whole",437161,"2020-10","2020-10"
"Ireland","Buses",168,"2020-10","2020-10"
"Ireland","HDV",1963,"2020-10","2020-10"
"Ireland","Vans",21634,"2020-10","2020-10"
"Ireland","Whole",87795,"2020-10","2020-10"
"Israel","Vans",6635,"2020-10","2020-10"
"Israel","Whole",202011,"2020-10","2020-10"
"Italy","NonRental",1237348,"2020-10","2020-10"
"Italy","Rental",340018,"2020-10","2020-10"
"Italy","Whole",1422995,"2020-10","2020-10"
"Japan","Whole",2449675,"2020-10","2020-10"
"Latvia","Whole",14042,"2020-10","2020-10"
"Lithuania","Whole",15429,"2020-10","2020-10"
"Luxembourg","HDV",1178,"2020-10","2020-10"
"Luxembourg","Vans",4425,"2020-10","2020-10"
"Luxembourg","Whole",45105,"2020-10","2020-10"
"Malaysia","Whole",530681,"2020-10","2020-10"
"Netherlands","HDV",10366,"2020-10","2020-10"
"Netherlands","Used",222721,"2020-10","2020-10"
"Netherlands","Whole",356593,"2020-10","2020-10"
"New Zealand","Whole",244308,"2020-10","2020-10"
"Norway","Whole",132858,"2020-10","2020-10"
"Poland","Whole",433039,"2020-10","2020-10"
"Portugal","Whole",153465,"2020-10","2020-10"
"Romania","Whole",132202.1667,"2020-10","2020-10"
"Singapore","Whole",12656.6666666667,"2020-10","2020-10"
"Slovakia","Whole",28491.333332,"2020-10","2020-10"
"Slovenia","Whole",57128,"2020-10","2020-10"
"South Korea","Whole",1887083,"2020-10","2020-10"
"Spain","2-Wheelers",177301,"2020-10","2020-10"
"Spain","Buses",2055,"2020-10","2020-10"
"Spain","HDV",18735,"2020-10","2020-10"
"Spain","Whole",914866,"2020-10","2020-10"
"Spain","NonRental",661226,"2020-10","2020-10"
"Spain","Rental",253640,"2020-10","2020-10"
"Spain","Used",68435,"2020-10","2020-10"
"Spain","Vans",83318,"2020-10","2020-10"
"Sweden","Whole",320270,"2020-10","2020-10"
"Switzerland","Whole",245132,"2020-10","2020-10"
"Thailand","3-Wheelers",242,"2020-10","2020-10"
"Thailand","Buses",7886,"2020-10","2020-10"
"Thailand","HDV",68115,"2020-10","2020-10"
"Thailand","Whole",811561,"2020-10","2020-10"
"Türkiye","Whole",566241,"2020-10","2020-10"
"UK","Whole",1690219,"2020-10","2020-10"
"Ukraine","Industry",27501,"2020-10","2020-10"
"Ukraine","Private",61454,"2020-10","2020-10"
"Ukraine","Used",355311,"2020-10","2020-10"
"Ukraine","Vans",5158,"2020-10","2020-10"
"Ukraine","Whole",88955,"2020-10","2020-10"
"USA","Whole",14582794,"2020-10","2020-10"
