"country","variant","weight","data_per","model_date"
"Austria","Whole",303324,"2015-10","2015-10"
"Brazil","Whole",2704386.1393,"2015-10","2015-10"
"China","Whole",1676195.04132231,"2015-10","2015-10"
"Czechia","Whole",223721,"2015-10","2015-10"
"France","Whole",1916713,"2015-10","2015-10"
"Germany","Whole",3166092,"2015-10","2015-10"
"Indonesia","Whole",736607,"2015-10","2015-10"
"Ireland","Buses",313,"2015-10","2015-10"
"Ireland","HDV",1817,"2015-10","2015-10"
"Ireland","Vans",23742,"2015-10","2015-10"
"Ireland","Whole",124639,"2015-10","2015-10"
"Japan","Whole",892951,"2015-10","2015-10"
"Luxembourg","HDV",1301,"2015-10","2015-10"
"Luxembourg","Vans",3677,"2015-10","2015-10"
"Luxembourg","Whole",47549,"2015-10","2015-10"
"Netherlands","Whole",420819,"2015-10","2015-10"
"New Zealand","Whole",297467,"2015-10","2015-10"
"Norway","Whole",150243,"2015-10","2015-10"
"Poland","Whole",137274,"2015-10","2015-10"
"Portugal","Whole",175608,"2015-10","2015-10"
"Sweden","Whole",350339,"2015-10","2015-10"
"Switzerland","Whole",324896,"2015-10","2015-10"
"USA","Whole",17219405,"2015-10","2015-10"
