"country","variant","weight","data_per","model_date"
"Austria","Whole",282457,"2020-04","2020-04"
"Belgium","Whole",157145,"2020-04","2020-04"
"Brazil","Whole",2449317.38826,"2020-04","2020-04"
"Bulgaria","Whole",35677.333334,"2020-04","2020-04"
"Chile","Whole",330602,"2020-04","2020-04"
"China","Whole",18558454,"2020-04","2020-04"
"Czechia","Whole",228251,"2020-04","2020-04"
"Denmark","Industry",83713,"2020-04","2020-04"
"Denmark","Private",118816,"2020-04","2020-04"
"Denmark","Vans",31469,"2020-04","2020-04"
"Denmark","Whole",202529,"2020-04","2020-04"
"Estonia","Whole",8558,"2020-04","2020-04"
"Finland","Buses",560,"2020-04","2020-04"
"Finland","HDV",3950,"2020-04","2020-04"
"Finland","Industry",41714,"2020-04","2020-04"
"Finland","Private",67892,"2020-04","2020-04"
"Finland","Vans",13889,"2020-04","2020-04"
"Finland","Whole",109606,"2020-04","2020-04"
"France","Whole",1892299,"2020-04","2020-04"
"Germany","Whole",3238653,"2020-04","2020-04"
"Greece","Whole",26450,"2020-04","2020-04"
"Hungary","Whole",150230,"2020-04","2020-04"
"Iceland","Whole",11133,"2020-04","2020-04"
"Indonesia","Whole",711621,"2020-04","2020-04"
"Ireland","Buses",304,"2020-04","2020-04"
"Ireland","HDV",2170,"2020-04","2020-04"
"Ireland","Vans",21983,"2020-04","2020-04"
"Ireland","Whole",94216,"2020-04","2020-04"
"Israel","Vans",6868,"2020-04","2020-04"
"Israel","Whole",209544,"2020-04","2020-04"
"Italy","NonRental",1351678,"2020-03","2020-04"
"Italy","Rental",385070,"2020-03","2020-04"
"Italy","Whole",1565449,"2020-04","2020-04"
"Japan","Whole",2678791,"2020-04","2020-04"
"Latvia","Whole",16651,"2020-04","2020-04"
"Lithuania","Whole",12757,"2020-04","2020-04"
"Luxembourg","HDV",1306,"2020-04","2020-04"
"Luxembourg","Vans",4560,"2020-04","2020-04"
"Luxembourg","Whole",47603,"2020-04","2020-04"
"Malaysia","Whole",531315,"2020-04","2020-04"
"Netherlands","HDV",13065,"2020-04","2020-04"
"Netherlands","Used",207134,"2020-04","2020-04"
"Netherlands","Whole",411509,"2020-04","2020-04"
"New Zealand","Whole",267887,"2020-04","2020-04"
"Norway","Whole",135413,"2020-04","2020-04"
"Poland","Whole",492285,"2020-04","2020-04"
"Portugal","Whole",192264,"2020-04","2020-04"
"Romania","Whole",149820.66669,"2020-04","2020-04"
"Singapore","Whole",15388.6666666667,"2020-04","2020-04"
"Slovakia","Whole",23983.333333,"2020-04","2020-04"
"Slovenia","Whole",62439,"2020-04","2020-04"
"South Korea","Whole",1757415,"2020-04","2020-04"
"Spain","2-Wheelers",177038,"2020-04","2020-04"
"Spain","Buses",2888,"2020-04","2020-04"
"Spain","HDV",22412,"2020-04","2020-04"
"Spain","Whole",1099671,"2020-04","2020-04"
"Spain","NonRental",761084,"2020-04","2020-04"
"Spain","Rental",338587,"2020-04","2020-04"
"Spain","Used",74839,"2020-04","2020-04"
"Spain","Vans",91596,"2020-04","2020-04"
"Sweden","Whole",348170,"2020-04","2020-04"
"Switzerland","Whole",277053,"2020-04","2020-04"
"Thailand","3-Wheelers",191,"2020-04","2020-04"
"Thailand","Buses",11008,"2020-04","2020-04"
"Thailand","HDV",66634,"2020-04","2020-04"
"Thailand","Whole",958333,"2020-04","2020-04"
"Türkiye","Whole",422252,"2020-04","2020-04"
"UK","Whole",1936918,"2020-04","2020-04"
"USA","Whole",15835282,"2020-04","2020-04"
