"country","variant","weight","data_per","model_date"
"Austria","Whole",355461,"2018-03","2018-03"
"Brazil","Whole",2243904.7057,"2018-03","2018-03"
"Chile","Whole",378252,"2018-03","2018-03"
"China","Whole",24019003,"2018-03","2018-03"
"Czechia","Whole",267327,"2018-03","2018-03"
"Denmark","Whole",218760,"2018-03","2018-03"
"Finland","Buses",502,"2018-03","2018-03"
"Finland","HDV",3537,"2018-03","2018-03"
"Finland","Industry",41913,"2018-03","2018-03"
"Finland","Private",77965,"2018-03","2018-03"
"Finland","Vans",15543,"2018-03","2018-03"
"Finland","Whole",119878,"2018-03","2018-03"
"France","Whole",2173887,"2018-03","2018-03"
"Germany","Whole",3475189,"2018-03","2018-03"
"Indonesia","Whole",837231,"2018-03","2018-03"
"Ireland","Buses",357,"2018-03","2018-03"
"Ireland","HDV",2131,"2018-03","2018-03"
"Ireland","Vans",24837,"2018-03","2018-03"
"Ireland","Whole",127115,"2018-03","2018-03"
"Italy","NonRental",1504467,"2018-03","2018-03"
"Italy","Rental",476161,"2018-03","2018-03"
"Italy","Whole",1980628,"2018-03","2018-03"
"Japan","Whole",1082099,"2018-03","2018-03"
"Latvia","Whole",16734,"2018-03","2018-03"
"Luxembourg","HDV",1357,"2018-03","2018-03"
"Luxembourg","Vans",4659,"2018-03","2018-03"
"Luxembourg","Whole",53730,"2018-03","2018-03"
"Netherlands","Whole",432943,"2018-03","2018-03"
"New Zealand","Whole",328363,"2018-03","2018-03"
"Norway","Whole",157158,"2018-03","2018-03"
"Poland","Whole",185774,"2018-03","2018-03"
"Portugal","Whole",225489,"2018-03","2018-03"
"Singapore","Whole",7019.33333333333,"2018-03","2018-03"
"Spain","2-Wheelers",165101,"2018-03","2018-03"
"Spain","Buses",4075,"2018-03","2018-03"
"Spain","HDV",24805,"2018-03","2018-03"
"Spain","Whole",1325678,"2018-03","2018-03"
"Spain","NonRental",944217,"2018-03","2018-03"
"Spain","Rental",381461,"2018-03","2018-03"
"Spain","Used",78313,"2018-03","2018-03"
"Spain","Vans",98232,"2018-03","2018-03"
"Sweden","Whole",390316,"2018-03","2018-03"
"Switzerland","Whole",314398,"2018-03","2018-03"
"Türkiye","Whole",57503,"2018-03","2018-03"
"UK","Whole",2444373,"2018-03","2018-03"
"USA","Whole",17302557,"2018-03","2018-03"
