"country","variant","weight","data_per","model_date"
"Austria","Whole",345412,"2017-08","2017-08"
"Brazil","Whole",2065489.9235,"2017-08","2017-08"
"Chile","Whole",341692,"2017-08","2017-08"
"China","Whole",23875620.6666667,"2017-08","2017-08"
"Czechia","Whole",265595,"2017-08","2017-08"
"Denmark","Whole",226821,"2017-08","2017-08"
"Finland","Buses",518,"2017-08","2017-08"
"Finland","HDV",3482,"2017-08","2017-08"
"Finland","Industry",40438,"2017-08","2017-08"
"Finland","Private",78516,"2017-08","2017-08"
"Finland","Vans",15266,"2017-08","2017-08"
"Finland","Whole",118954,"2017-08","2017-08"
"France","Whole",2117610,"2017-08","2017-08"
"Germany","Whole",3417612,"2017-08","2017-08"
"Indonesia","Whole",850827,"2017-08","2017-08"
"Ireland","Buses",324,"2017-08","2017-08"
"Ireland","HDV",2247,"2017-08","2017-08"
"Ireland","Vans",24723,"2017-08","2017-08"
"Ireland","Whole",132804,"2017-08","2017-08"
"Italy","NonRental",1517135,"2017-08","2017-08"
"Italy","Rental",443441,"2017-08","2017-08"
"Italy","Whole",1960576,"2017-08","2017-08"
"Japan","Whole",918231,"2017-08","2017-08"
"Latvia","Whole",16642,"2017-08","2017-08"
"Luxembourg","HDV",1440,"2017-08","2017-08"
"Luxembourg","Vans",4508,"2017-08","2017-08"
"Luxembourg","Whole",51650,"2017-08","2017-08"
"Netherlands","Whole",421844,"2017-08","2017-08"
"New Zealand","Whole",321789,"2017-08","2017-08"
"Norway","Whole",158161,"2017-08","2017-08"
"Poland","Whole",153299,"2017-08","2017-08"
"Portugal","Whole",219059,"2017-08","2017-08"
"Spain","Whole",1257641,"2017-08","2017-08"
"Sweden","Whole",395424,"2017-08","2017-08"
"Switzerland","Whole",319241,"2017-08","2017-08"
"UK","Whole",2654134,"2017-08","2017-08"
"USA","Whole",17226116,"2017-08","2017-08"
