"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4611,"2022-04","2022-04"
"Albania","Buses",413,"2022-04","2022-04"
"Albania","HDV",600,"2022-04","2022-04"
"Albania","Whole",55080,"2022-04","2022-04"
"Australia","Whole",997239,"2022-04","2022-04"
"Austria","Used",843816,"2022-04","2022-04"
"Austria","Whole",222724,"2022-04","2022-04"
"Belgium","Whole",97252,"2022-04","2022-04"
"Brazil","Whole",1826660,"2022-04","2022-04"
"Bulgaria","Whole",25258.000001,"2022-04","2022-04"
"Canada","Whole",1223317,"2022-02","2022-04"
"Chile","Whole",454714,"2022-04","2022-04"
"China","Whole",19330000,"2022-04","2022-04"
"Colombia","Whole",252411,"2022-04","2022-04"
"Croatia","Whole",44533,"2022-04","2022-04"
"Cyprus","Whole",11727,"2022-04","2022-04"
"Czechia","Whole",200471,"2022-04","2022-04"
"Denmark","Industry",76192,"2022-04","2022-04"
"Denmark","Private",96205,"2022-04","2022-04"
"Denmark","Vans",30109,"2022-04","2022-04"
"Denmark","Whole",172397,"2022-04","2022-04"
"Estonia","Whole",21171,"2022-04","2022-04"
"Finland","Buses",393,"2022-04","2022-04"
"Finland","HDV",3372,"2022-04","2022-04"
"Finland","Industry",36646,"2022-04","2022-04"
"Finland","Private",53178,"2022-04","2022-04"
"Finland","Vans",11836,"2022-04","2022-04"
"Finland","Whole",89824,"2022-04","2022-04"
"France","Whole",1598807,"2022-04","2022-04"
"Germany","Whole",2542248,"2022-04","2022-04"
"Greece","Whole",97543.000001,"2022-04","2022-04"
"Hungary","Whole",116451,"2022-04","2022-04"
"Iceland","Whole",14011.6666649,"2022-04","2022-04"
"India","Whole",3137040,"2022-04","2022-04"
"Indonesia","Whole",721679,"2022-04","2022-04"
"Ireland","Buses",423,"2022-04","2022-04"
"Ireland","HDV",2092,"2022-04","2022-04"
"Ireland","Vans",25983,"2022-04","2022-04"
"Ireland","Whole",107517,"2022-04","2022-04"
"Israel","Vans",11272,"2022-04","2022-04"
"Israel","Whole",258045,"2022-04","2022-04"
"Italy","NonRental",1010549,"2022-04","2022-04"
"Italy","Rental",308565,"2022-04","2022-04"
"Italy","Whole",1318767,"2022-04","2022-04"
"Japan","Whole",2257338,"2022-04","2022-04"
"Latvia","Whole",14490,"2022-04","2022-04"
"Lithuania","Whole",28912,"2022-04","2022-04"
"Luxembourg","HDV",1225,"2022-04","2022-04"
"Luxembourg","Vans",4134,"2022-04","2022-04"
"Luxembourg","Whole",42277,"2022-04","2022-04"
"Malaysia","Whole",548750,"2022-04","2022-04"
"Netherlands","HDV",11612,"2022-04","2022-04"
"Netherlands","Used",277912,"2022-04","2022-04"
"Netherlands","Whole",310033,"2022-04","2022-04"
"New Zealand","Whole",300205,"2022-04","2022-04"
"Norway","Whole",171716,"2022-04","2022-04"
"Poland","Whole",426546,"2022-04","2022-04"
"Portugal","Whole",147980,"2022-04","2022-04"
"Romania","Whole",118253.83331,"2022-04","2022-04"
"Singapore","Whole",39276,"2022-04","2022-04"
"Slovakia","Whole",78294,"2022-04","2022-04"
"Slovenia","Whole",49669,"2022-04","2022-04"
"South Korea","Whole",1648376,"2022-04","2022-04"
"Spain","2-Wheelers",187774,"2022-04","2022-04"
"Spain","Buses",2242,"2022-04","2022-04"
"Spain","HDV",20342,"2022-04","2022-04"
"Spain","Whole",847245,"2022-04","2022-04"
"Spain","NonRental",549107,"2022-04","2022-04"
"Spain","Rental",298138,"2022-04","2022-04"
"Spain","Used",105481,"2022-04","2022-04"
"Spain","Vans",84495,"2022-04","2022-04"
"Sweden","Whole",292782,"2022-04","2022-04"
"Switzerland","Whole",233368,"2022-04","2022-04"
"Thailand","3-Wheelers",145,"2022-04","2022-04"
"Thailand","Buses",3282,"2022-04","2022-04"
"Thailand","HDV",75342,"2022-04","2022-04"
"Thailand","Whole",793672,"2022-04","2022-04"
"Türkiye","Whole",539115,"2022-04","2022-04"
"UK","Whole",1616800,"2022-04","2022-04"
"USA","Whole",14062734,"2022-04","2022-04"
