"country","variant","weight","data_per","model_date"
"Austria","Whole",329602,"2019-05","2019-05"
"Brazil","Whole",2579630.3621,"2019-05","2019-05"
"Chile","Whole",406710,"2019-05","2019-05"
"China","Whole",21255135,"2019-05","2019-05"
"Czechia","Whole",250181,"2019-05","2019-05"
"Denmark","Whole",221637,"2019-05","2019-05"
"Finland","Buses",443,"2019-05","2019-05"
"Finland","HDV",3978,"2019-05","2019-05"
"Finland","Industry",41013,"2019-05","2019-05"
"Finland","Private",71282,"2019-05","2019-05"
"Finland","Vans",14900,"2019-05","2019-05"
"Finland","Whole",112295,"2019-05","2019-05"
"France","Whole",2220503,"2019-05","2019-05"
"Germany","Whole",3461824,"2019-05","2019-05"
"Greece","Whole",43704,"2019-05","2019-05"
"Indonesia","Whole",820690,"2019-05","2019-05"
"Ireland","Buses",547,"2019-05","2019-05"
"Ireland","HDV",2145,"2019-05","2019-05"
"Ireland","Vans",24065,"2019-05","2019-05"
"Ireland","Whole",119148,"2019-05","2019-05"
"Israel","Vans",7497,"2019-05","2019-05"
"Israel","Whole",238730,"2019-05","2019-05"
"Italy","NonRental",1470940,"2019-05","2019-05"
"Italy","Rental",411863,"2019-05","2019-05"
"Italy","Whole",1882803,"2019-05","2019-05"
"Japan","Whole",1030484,"2019-05","2019-05"
"Latvia","Whole",17335,"2019-05","2019-05"
"Lithuania","Whole",15660,"2019-05","2019-05"
"Luxembourg","HDV",1389,"2019-05","2019-05"
"Luxembourg","Vans",5191,"2019-05","2019-05"
"Luxembourg","Whole",53707,"2019-05","2019-05"
"Netherlands","Whole",421080,"2019-05","2019-05"
"New Zealand","Whole",304459,"2019-05","2019-05"
"Norway","Whole",153354,"2019-05","2019-05"
"Poland","Whole",187355,"2019-05","2019-05"
"Portugal","Whole",223273,"2019-05","2019-05"
"Romania","Whole",53854.66668,"2019-05","2019-05"
"Singapore","Whole",83185.5833333333,"2019-01","2019-05"
"South Korea","Whole",1746698,"2019-05","2019-05"
"Spain","2-Wheelers",183283,"2019-05","2019-05"
"Spain","Buses",3710,"2019-05","2019-05"
"Spain","HDV",23878,"2019-05","2019-05"
"Spain","Whole",1353929,"2019-05","2019-05"
"Spain","NonRental",954189,"2019-05","2019-05"
"Spain","Rental",399740,"2019-05","2019-05"
"Spain","Used",81349,"2019-05","2019-05"
"Spain","Vans",111099,"2019-05","2019-05"
"Sweden","Whole",341587,"2019-05","2019-05"
"Switzerland","Whole",302950,"2019-05","2019-05"
"Türkiye","Whole",555167,"2019-05","2019-05"
"UK","Whole",2333922,"2019-05","2019-05"
"USA","Whole",17073158,"2019-05","2019-05"
