"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",5403,"2023-12","2023-12"
"Albania","Buses",416,"2023-12","2023-12"
"Albania","HDV",749,"2023-12","2023-12"
"Albania","Whole",65671,"2023-12","2023-12"
"Argentina","Industry",45104,"2023-12","2023-12"
"Argentina","Private",229725,"2023-12","2023-12"
"Argentina","Whole",274829,"2023-12","2023-12"
"Australia","Whole",1157453,"2023-12","2023-12"
"Austria","Used",757981,"2023-12","2023-12"
"Austria","Whole",239150,"2023-12","2023-12"
"Belgium","Whole",403142,"2023-12","2023-12"
"Brazil","Whole",2180230,"2023-12","2023-12"
"Bulgaria","Whole",38022,"2023-12","2023-12"
"Canada","Pickups",370823,"2023-11","2023-12"
"Canada","Vans",61940,"2023-11","2023-12"
"Canada","Whole",1282236,"2023-11","2023-12"
"Chile","Whole",313865,"2023-12","2023-12"
"China","Whole",21715000,"2023-12","2023-12"
"Colombia","Whole",186222,"2023-12","2023-12"
"Croatia","Whole",57694,"2023-12","2023-12"
"Cyprus","Whole",14740,"2023-12","2023-12"
"Czechia","Whole",221419,"2023-12","2023-12"
"Denmark","HDV",2096,"2023-12","2023-12"
"Denmark","Industry",73314,"2023-12","2023-12"
"Denmark","Private",100064,"2023-12","2023-12"
"Denmark","Vans",25749,"2023-12","2023-12"
"Denmark","Whole",173378,"2023-12","2023-12"
"Estonia","Whole",22820,"2023-12","2023-12"
"Finland","Buses",249,"2023-12","2023-12"
"Finland","HDV",3949,"2023-12","2023-12"
"Finland","Industry",41698,"2023-12","2023-12"
"Finland","Private",45811,"2023-12","2023-12"
"Finland","Vans",11023,"2023-12","2023-12"
"Finland","Whole",87509,"2023-12","2023-12"
"France","Whole",1817346,"2023-12","2023-12"
"Georgia","Whole",153615,"2023-11","2023-12"
"Germany","Whole",2844609,"2023-12","2023-12"
"Greece","Whole",130446,"2023-12","2023-12"
"Hungary","Whole",107720,"2023-12","2023-12"
"Iceland","Whole",17543,"2023-12","2023-12"
"India","Whole",4004288,"2023-12","2023-12"
"Indonesia","Whole",779327,"2023-12","2023-12"
"Ireland","Buses",339,"2023-12","2023-12"
"Ireland","HDV",2655,"2023-12","2023-12"
"Ireland","Vans",28788,"2023-12","2023-12"
"Ireland","Whole",122466,"2023-12","2023-12"
"Israel","Vans",8682,"2023-12","2023-12"
"Israel","Whole",258830,"2023-12","2023-12"
"Italy","NonRental",1130078,"2023-12","2023-12"
"Italy","Rental",460339,"2023-12","2023-12"
"Italy","Whole",1590417,"2023-12","2023-12"
"Japan","Whole",2651397,"2023-12","2023-12"
"Latvia","Whole",18452,"2023-12","2023-12"
"Lithuania","Whole",27637,"2023-12","2023-12"
"Luxembourg","HDV",1702,"2023-12","2023-12"
"Luxembourg","Vans",5417,"2023-12","2023-12"
"Luxembourg","Whole",49155,"2023-12","2023-12"
"Malaysia","Whole",832347,"2023-12","2023-12"
"Malta","Whole",7436,"2023-12","2023-12"
"Nepal","3-Wheelers",9858,"2023-12","2023-12"
"Nepal","Whole",10544,"2023-12","2023-12"
"Netherlands","HDV",14999,"2023-12","2023-12"
"Netherlands","Used",240462,"2023-12","2023-12"
"Netherlands","Whole",362256,"2023-12","2023-12"
"New Zealand","Whole",260198,"2023-12","2023-12"
"Norway","Whole",128659,"2023-12","2023-12"
"Poland","Whole",475030,"2023-12","2023-12"
"Portugal","Whole",199623,"2023-12","2023-12"
"Romania","Whole",144611,"2023-12","2023-12"
"Singapore","Whole",30225,"2023-12","2023-12"
"Slovakia","Whole",90411,"2023-12","2023-12"
"Slovenia","Whole",48933,"2023-12","2023-12"
"South Korea","Whole",1760430,"2023-12","2023-12"
"Spain","2-Wheelers",213975,"2023-12","2023-12"
"Spain","Buses",3173,"2023-12","2023-12"
"Spain","HDV",24972,"2023-12","2023-12"
"Spain","Whole",961430,"2023-12","2023-12"
"Spain","NonRental",614375,"2023-12","2023-12"
"Spain","Rental",347055,"2023-12","2023-12"
"Spain","Used",102383,"2023-12","2023-12"
"Spain","Vans",111644,"2023-12","2023-12"
"Sweden","Whole",298107,"2023-12","2023-12"
"Switzerland","Whole",254783,"2023-12","2023-12"
"Thailand","3-Wheelers",772,"2023-12","2023-12"
"Thailand","Buses",8243,"2023-12","2023-12"
"Thailand","HDV",72959,"2023-12","2023-12"
"Thailand","Whole",847377,"2023-12","2023-12"
"Türkiye","Whole",945768,"2023-12","2023-12"
"UK","Whole",1903054,"2023-12","2023-12"
"USA","Whole",15486256,"2023-12","2023-12"
