"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7391,"2024-12","2024-12"
"Albania","Buses",412,"2024-12","2024-12"
"Albania","HDV",966,"2024-12","2024-12"
"Albania","Whole",82997,"2024-12","2024-12"
"Australia","Whole",1187592,"2024-12","2024-12"
"Austria","Used",820629,"2024-12","2024-12"
"Austria","Whole",253789,"2024-12","2024-12"
"Belgium","Whole",448277,"2024-12","2024-12"
"Brazil","Whole",2487536,"2024-12","2024-12"
"Bulgaria","Whole",42950,"2024-12","2024-12"
"Canada","Pickups",365867,"2024-11","2024-12"
"Canada","Vans",68597,"2024-11","2024-12"
"Canada","Whole",1418977,"2024-11","2024-12"
"Chile","Whole",302096,"2024-12","2024-12"
"China","Whole",22879000,"2024-12","2024-12"
"Colombia","Whole",200953,"2024-12","2024-12"
"Croatia","Whole",65020,"2024-12","2024-12"
"Cyprus","Whole",15057,"2024-12","2024-12"
"Czechia","Whole",231599,"2024-12","2024-12"
"Denmark","HDV",2331,"2024-12","2024-12"
"Denmark","Industry",69543,"2024-12","2024-12"
"Denmark","Private",103893,"2024-12","2024-12"
"Denmark","Vans",28019,"2024-12","2024-12"
"Denmark","Whole",173436,"2024-12","2024-12"
"Estonia","Whole",25386,"2024-12","2024-12"
"Finland","Buses",561,"2024-12","2024-12"
"Finland","HDV",3444,"2024-12","2024-12"
"Finland","Industry",35534,"2024-12","2024-12"
"Finland","Private",38541,"2024-12","2024-12"
"Finland","Vans",9737,"2024-12","2024-12"
"Finland","Whole",74075,"2024-12","2024-12"
"France","Whole",1755167,"2024-12","2024-12"
"Georgia","Whole",141660,"2024-11","2024-12"
"Germany","Whole",2817331,"2024-12","2024-12"
"Greece","Whole",137075,"2024-12","2024-12"
"Hungary","Whole",121611,"2024-12","2024-12"
"Iceland","Whole",9819,"2024-12","2024-12"
"India","Whole",4204910,"2024-12","2024-12"
"Indonesia","Whole",673052,"2024-12","2024-12"
"Ireland","Buses",575,"2024-12","2024-12"
"Ireland","HDV",2862,"2024-12","2024-12"
"Ireland","Vans",30669,"2024-12","2024-12"
"Ireland","Whole",121316,"2024-12","2024-12"
"Israel","Vans",8648,"2024-12","2024-12"
"Israel","Whole",264723,"2024-12","2024-12"
"Italy","NonRental",1174077,"2024-12","2024-12"
"Italy","Rental",403525,"2024-12","2024-12"
"Italy","Whole",1577602,"2024-12","2024-12"
"Japan","Whole",2523105,"2024-12","2024-12"
"Latvia","Whole",17135,"2024-12","2024-12"
"Lithuania","Whole",30122,"2024-12","2024-12"
"Luxembourg","HDV",1198,"2024-12","2024-12"
"Luxembourg","Vans",3996,"2024-12","2024-12"
"Luxembourg","Whole",46624,"2024-12","2024-12"
"Malaysia","Whole",856292,"2024-12","2024-12"
"Malta","Whole",7739,"2024-12","2024-12"
"Nepal","3-Wheelers",17860,"2024-12","2024-12"
"Nepal","Whole",16969.98,"2024-12","2024-12"
"Netherlands","HDV",17996,"2024-12","2024-12"
"Netherlands","Used",273619,"2024-12","2024-12"
"Netherlands","Whole",376245,"2024-12","2024-12"
"New Zealand","Whole",223648,"2024-12","2024-12"
"Norway","Whole",129913,"2024-12","2024-12"
"Poland","Whole",551563,"2024-12","2024-12"
"Portugal","Whole",209714,"2024-12","2024-12"
"Romania","Whole",151105,"2024-12","2024-12"
"Singapore","Whole",43022,"2024-12","2024-12"
"Slovakia","Whole",94311,"2024-12","2024-12"
"Slovenia","Whole",53018,"2024-12","2024-12"
"South Korea","Whole",1625533,"2024-12","2024-12"
"Spain","2-Wheelers",236007,"2024-12","2024-12"
"Spain","Buses",4358,"2024-12","2024-12"
"Spain","HDV",31805,"2024-12","2024-12"
"Spain","Whole",1037157,"2024-12","2024-12"
"Spain","NonRental",645390,"2024-12","2024-12"
"Spain","Rental",391767,"2024-12","2024-12"
"Spain","Used",117347,"2024-12","2024-12"
"Spain","Vans",115597,"2024-12","2024-12"
"Sweden","Whole",277338,"2024-12","2024-12"
"Switzerland","Whole",245552,"2024-12","2024-12"
"Thailand","3-Wheelers",406,"2024-12","2024-12"
"Thailand","Buses",6072,"2024-12","2024-12"
"Thailand","HDV",59001,"2024-12","2024-12"
"Thailand","Whole",649239,"2024-12","2024-12"
"Türkiye","Whole",1014830,"2024-12","2024-12"
"UK","Whole",1952778,"2024-12","2024-12"
"Uruguay","Whole",42168,"2024-12","2024-12"
"USA","Whole",15901967,"2024-12","2024-12"
