"country","variant","weight","data_per","model_date"
"Austria","Whole",369519,"2018-06","2018-06"
"Brazil","Whole",2312322.2538,"2018-06","2018-06"
"Chile","Whole",400367,"2018-06","2018-06"
"China","Whole",24054061,"2018-06","2018-06"
"Czechia","Whole",268771,"2018-06","2018-06"
"Denmark","Whole",218740,"2018-06","2018-06"
"Finland","Buses",504,"2018-06","2018-06"
"Finland","HDV",3654,"2018-06","2018-06"
"Finland","Industry",42820,"2018-06","2018-06"
"Finland","Private",80928,"2018-06","2018-06"
"Finland","Vans",15813,"2018-06","2018-06"
"Finland","Whole",123748,"2018-06","2018-06"
"France","Whole",2215201,"2018-06","2018-06"
"Germany","Whole",3493267,"2018-06","2018-06"
"Indonesia","Whole",844678,"2018-06","2018-06"
"Ireland","Buses",379,"2018-06","2018-06"
"Ireland","HDV",2203,"2018-06","2018-06"
"Ireland","Vans",25129,"2018-06","2018-06"
"Ireland","Whole",127242,"2018-06","2018-06"
"Italy","NonRental",1502964,"2018-06","2018-06"
"Italy","Rental",468110,"2018-06","2018-06"
"Italy","Whole",1971074,"2018-06","2018-06"
"Japan","Whole",1026991,"2018-06","2018-06"
"Latvia","Whole",17057,"2018-06","2018-06"
"Luxembourg","HDV",1253,"2018-06","2018-06"
"Luxembourg","Vans",4841,"2018-06","2018-06"
"Luxembourg","Whole",54484,"2018-06","2018-06"
"Netherlands","Whole",442490,"2018-06","2018-06"
"New Zealand","Whole",324601,"2018-06","2018-06"
"Norway","Whole",160581,"2018-06","2018-06"
"Poland","Whole",184829,"2018-06","2018-06"
"Portugal","Whole",229504,"2018-06","2018-06"
"Singapore","Whole",10482.3333333333,"2018-06","2018-06"
"Spain","2-Wheelers",169043,"2018-06","2018-06"
"Spain","Buses",3868,"2018-06","2018-06"
"Spain","HDV",25215,"2018-06","2018-06"
"Spain","Whole",1362949,"2018-06","2018-06"
"Spain","NonRental",970046,"2018-06","2018-06"
"Spain","Rental",392903,"2018-06","2018-06"
"Spain","Used",80018,"2018-06","2018-06"
"Spain","Vans",101416,"2018-06","2018-06"
"Sweden","Whole",424043,"2018-06","2018-06"
"Switzerland","Whole",313923,"2018-06","2018-06"
"Türkiye","Whole",57503,"2018-06","2018-06"
"UK","Whole",2458083,"2018-06","2018-06"
"USA","Whole",17364666,"2018-06","2018-06"
