"country","variant","weight","data_per","model_date"
"Austria","Whole",329363,"2019-12","2019-12"
"Belgium","Whole",153674,"2019-12","2019-12"
"Brazil","Whole",2666419.9243,"2019-12","2019-12"
"Bulgaria","Whole",41355,"2019-12","2019-12"
"Chile","Whole",372878,"2019-12","2019-12"
"China","Whole",20838522,"2019-12","2019-12"
"Czechia","Whole",249915,"2019-12","2019-12"
"Denmark","Industry",93487,"2019-12","2019-12"
"Denmark","Private",132133,"2019-12","2019-12"
"Denmark","Vans",33107,"2019-12","2019-12"
"Denmark","Whole",225620,"2019-12","2019-12"
"Estonia","Whole",9858,"2019-12","2019-12"
"Finland","Buses",593,"2019-12","2019-12"
"Finland","HDV",4020,"2019-12","2019-12"
"Finland","Industry",43328,"2019-12","2019-12"
"Finland","Private",70875,"2019-12","2019-12"
"Finland","Vans",14704,"2019-12","2019-12"
"Finland","Whole",114203,"2019-12","2019-12"
"France","Whole",2258277,"2019-12","2019-12"
"Germany","Whole",3607258,"2019-12","2019-12"
"Greece","Whole",30407,"2019-12","2019-12"
"Hungary","Whole",157755,"2019-12","2019-12"
"Iceland","Whole",12199,"2019-12","2019-12"
"Indonesia","Whole",783018,"2019-12","2019-12"
"Ireland","Buses",445,"2019-12","2019-12"
"Ireland","HDV",2214,"2019-12","2019-12"
"Ireland","Vans",25336,"2019-12","2019-12"
"Ireland","Whole",117109,"2019-12","2019-12"
"Israel","Vans",7566,"2019-12","2019-12"
"Israel","Whole",233145,"2019-12","2019-12"
"Italy","NonRental",1527581,"2019-12","2019-12"
"Italy","Rental",400392,"2019-12","2019-12"
"Italy","Whole",1927973,"2019-12","2019-12"
"Japan","Whole",865531,"2019-12","2019-12"
"Latvia","Whole",18203,"2019-12","2019-12"
"Lithuania","Whole",15380,"2019-12","2019-12"
"Luxembourg","HDV",1475,"2019-12","2019-12"
"Luxembourg","Vans",5089,"2019-12","2019-12"
"Luxembourg","Whole",55008,"2019-12","2019-12"
"Malaysia","Whole",612973,"2019-12","2019-12"
"Netherlands","HDV",15027,"2019-12","2019-12"
"Netherlands","Used",214150,"2019-12","2019-12"
"Netherlands","Whole",442355,"2019-12","2019-12"
"New Zealand","Whole",297696,"2019-12","2019-12"
"Norway","Whole",145592,"2019-12","2019-12"
"Poland","Whole",180094,"2019-12","2019-12"
"Portugal","Whole",224799,"2019-12","2019-12"
"Romania","Whole",53855.66667,"2019-12","2019-12"
"Singapore","Whole",83185.5833333333,"2019-01","2019-12"
"Slovakia","Whole",33189,"2019-12","2019-12"
"Slovenia","Whole",72710,"2019-12","2019-12"
"South Korea","Whole",1727169,"2019-12","2019-12"
"Spain","2-Wheelers",194689,"2019-12","2019-12"
"Spain","Buses",3501,"2019-12","2019-12"
"Spain","HDV",24169,"2019-12","2019-12"
"Spain","Whole",1323896,"2019-12","2019-12"
"Spain","NonRental",901962,"2019-12","2019-12"
"Spain","Rental",421934,"2019-12","2019-12"
"Spain","Used",84081,"2019-12","2019-12"
"Spain","Vans",109723,"2019-12","2019-12"
"Sweden","Whole",366961,"2019-12","2019-12"
"Switzerland","Whole",312377,"2019-12","2019-12"
"Thailand","3-Wheelers",216,"2019-12","2019-12"
"Thailand","Buses",12275,"2019-12","2019-12"
"Thailand","HDV",68484,"2019-12","2019-12"
"Thailand","Whole",1018722,"2019-12","2019-12"
"Türkiye","Whole",386748,"2019-12","2019-12"
"UK","Whole",2311140,"2019-12","2019-12"
"USA","Whole",16952912,"2019-12","2019-12"
