"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",8554,"2026-04","2026-04"
"Albania","Buses",368,"2026-04","2026-04"
"Albania","HDV",968,"2026-04","2026-04"
"Albania","Whole",81283,"2026-04","2026-04"
"Australia","Whole",1194852,"2026-04","2026-04"
"Austria","Used",817561,"2026-04","2026-04"
"Austria","Whole",298850,"2026-04","2026-04"
"Belgium","Whole",407627,"2026-04","2026-04"
"Brazil","Whole",2672753,"2026-04","2026-04"
"Bulgaria","Whole",50079,"2026-04","2026-04"
"Canada","Pickups",359057,"2026-02","2026-04"
"Canada","Vans",83380,"2026-02","2026-04"
"Canada","Whole",1396089,"2026-02","2026-04"
"Chile","Whole",316137,"2026-04","2026-04"
"China","Whole",22416000,"2026-04","2026-04"
"Colombia","Whole",287390,"2026-04","2026-04"
"Croatia","Whole",71179,"2026-04","2026-04"
"Cyprus","Whole",13943,"2026-04","2026-04"
"Czechia","Whole",250754,"2026-04","2026-04"
"Denmark","HDV",2195,"2026-04","2026-04"
"Denmark","Industry",73705,"2026-04","2026-04"
"Denmark","Private",119691,"2026-04","2026-04"
"Denmark","Vans",26094,"2026-04","2026-04"
"Denmark","Whole",193396,"2026-04","2026-04"
"Estonia","Whole",16023,"2026-04","2026-04"
"Finland","Buses",411,"2026-04","2026-04"
"Finland","HDV",2979,"2026-04","2026-04"
"Finland","Industry",34004,"2026-04","2026-04"
"Finland","Private",37840,"2026-04","2026-04"
"Finland","Vans",9957,"2026-04","2026-04"
"Finland","Whole",71844,"2026-04","2026-04"
"France","Whole",1654737,"2026-04","2026-04"
"Georgia","Whole",166006,"2026-02","2026-04"
"Germany","Whole",2898859,"2026-04","2026-04"
"Greece","Whole",145441,"2026-04","2026-04"
"Hungary","Whole",134027,"2026-04","2026-04"
"Iceland","Whole",15341,"2026-04","2026-04"
"India","Whole",4895173,"2026-04","2026-04"
"Indonesia","Whole",615096,"2026-04","2026-04"
"Ireland","Buses",553,"2026-04","2026-04"
"Ireland","HDV",2598,"2026-04","2026-04"
"Ireland","Vans",34995,"2026-04","2026-04"
"Ireland","Whole",126441,"2026-04","2026-04"
"Israel","Vans",9841,"2026-04","2026-04"
"Israel","Whole",293778,"2026-04","2026-04"
"Italy","NonRental",1120346,"2026-04","2026-04"
"Italy","Rental",475825,"2026-04","2026-04"
"Italy","Whole",1596171,"2026-04","2026-04"
"Japan","Whole",2503518,"2026-04","2026-04"
"Latvia","Whole",22618,"2026-04","2026-04"
"Lithuania","Whole",43260,"2026-04","2026-04"
"Luxembourg","HDV",1219,"2026-04","2026-04"
"Luxembourg","Vans",5068,"2026-04","2026-04"
"Luxembourg","Whole",47600,"2026-04","2026-04"
"Malaysia","Whole",876963,"2026-04","2026-04"
"Malta","Whole",6544,"2026-04","2026-04"
"Nepal","3-Wheelers",24191,"2026-04","2026-04"
"Nepal","Whole",19259.25,"2026-04","2026-04"
"Netherlands","HDV",11178,"2026-04","2026-04"
"Netherlands","Used",323822,"2026-04","2026-04"
"Netherlands","Whole",369569,"2026-04","2026-04"
"New Zealand","Whole",229986,"2026-04","2026-04"
"Norway","Whole",175027,"2026-04","2026-04"
"Poland","Whole",611815,"2026-04","2026-04"
"Portugal","Whole",233398,"2026-04","2026-04"
"Romania","Whole",150595,"2026-04","2026-04"
"Singapore","Whole",55690,"2026-04","2026-04"
"Slovakia","Whole",91403,"2026-04","2026-04"
"Slovenia","Whole",61591,"2026-04","2026-04"
"South Korea","Whole",1701787,"2026-04","2026-04"
"Spain","2-Wheelers",270001,"2026-04","2026-04"
"Spain","Buses",4324,"2026-04","2026-04"
"Spain","HDV",31748,"2026-04","2026-04"
"Spain","Whole",1203772,"2026-04","2026-04"
"Spain","NonRental",765123,"2026-04","2026-04"
"Spain","Rental",438649,"2026-04","2026-04"
"Spain","Used",154754,"2026-04","2026-04"
"Spain","Vans",131928,"2026-04","2026-04"
"Sweden","Whole",281988,"2026-04","2026-04"
"Switzerland","Whole",238331,"2026-04","2026-04"
"Thailand","3-Wheelers",100,"2026-04","2026-04"
"Thailand","Buses",2901,"2026-04","2026-04"
"Thailand","HDV",28329,"2026-04","2026-04"
"Thailand","Whole",645172,"2026-04","2026-04"
"Türkiye","Whole",1078587,"2026-04","2026-04"
"UK","Whole",2083791,"2026-04","2026-04"
"Uruguay","Whole",51944,"2026-04","2026-04"
"USA","Whole",15876343,"2026-04","2026-04"
