"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4625,"2023-03","2023-03"
"Albania","Buses",383,"2023-03","2023-03"
"Albania","HDV",584,"2023-03","2023-03"
"Albania","Whole",50204,"2023-03","2023-03"
"Australia","Whole",1030357,"2023-03","2023-03"
"Austria","Used",735956,"2023-03","2023-03"
"Austria","Whole",225727,"2023-03","2023-03"
"Belgium","Whole",355542,"2023-03","2023-03"
"Brazil","Whole",2021907,"2023-03","2023-03"
"Bulgaria","Whole",30170,"2023-03","2023-03"
"Canada","Pickups",359520,"2023-02","2023-03"
"Canada","Vans",48034,"2023-02","2023-03"
"Canada","Whole",1121287,"2023-02","2023-03"
"Chile","Whole",407681,"2023-03","2023-03"
"China","Whole",19878000,"2023-03","2023-03"
"Colombia","Whole",251768,"2023-03","2023-03"
"Croatia","Whole",46838,"2023-03","2023-03"
"Cyprus","Whole",12605,"2023-03","2023-03"
"Czechia","Whole",201036,"2023-03","2023-03"
"Denmark","HDV",2085,"2023-03","2023-03"
"Denmark","Industry",74076,"2023-03","2023-03"
"Denmark","Private",80697,"2023-03","2023-03"
"Denmark","Vans",25482,"2023-03","2023-03"
"Denmark","Whole",154773,"2023-03","2023-03"
"Estonia","Whole",20934,"2023-03","2023-03"
"Finland","Buses",443,"2023-03","2023-03"
"Finland","HDV",3513,"2023-03","2023-03"
"Finland","Industry",36897,"2023-03","2023-03"
"Finland","Private",44042,"2023-03","2023-03"
"Finland","Vans",10751,"2023-03","2023-03"
"Finland","Whole",80939,"2023-03","2023-03"
"France","Whole",1632530,"2023-03","2023-03"
"Georgia","Whole",116925,"2023-02","2023-03"
"Germany","Whole",2692221,"2023-03","2023-03"
"Greece","Whole",118143,"2023-03","2023-03"
"Hungary","Whole",112957,"2023-03","2023-03"
"Iceland","Whole",16952,"2023-03","2023-03"
"India","Whole",3791925,"2023-03","2023-03"
"Indonesia","Whole",797308,"2023-03","2023-03"
"Ireland","Buses",283,"2023-03","2023-03"
"Ireland","HDV",2494,"2023-03","2023-03"
"Ireland","Vans",25603,"2023-03","2023-03"
"Ireland","Whole",113658,"2023-03","2023-03"
"Israel","Vans",8821,"2023-03","2023-03"
"Israel","Whole",272039,"2023-03","2023-03"
"Italy","NonRental",996369,"2023-03","2023-03"
"Italy","Rental",428551,"2023-03","2023-03"
"Italy","Whole",1424920,"2023-03","2023-03"
"Japan","Whole",2341225,"2023-03","2023-03"
"Latvia","Whole",17546,"2023-03","2023-03"
"Lithuania","Whole",25586,"2023-03","2023-03"
"Luxembourg","HDV",1439,"2023-03","2023-03"
"Luxembourg","Vans",4339,"2023-03","2023-03"
"Luxembourg","Whole",43896,"2023-03","2023-03"
"Malaysia","Whole",780484,"2023-03","2023-03"
"Nepal","3-Wheelers",8104,"2023-03","2023-03"
"Nepal","Whole",7433,"2023-03","2023-03"
"Netherlands","HDV",13453,"2023-03","2023-03"
"Netherlands","Used",233274,"2023-03","2023-03"
"Netherlands","Whole",324057,"2023-03","2023-03"
"New Zealand","Whole",241626,"2023-03","2023-03"
"Norway","Whole",172575,"2023-03","2023-03"
"Poland","Whole",440739,"2023-03","2023-03"
"Portugal","Whole",174251,"2023-03","2023-03"
"Romania","Whole",137316,"2023-03","2023-03"
"Singapore","Whole",30136.0833333333,"2023-03","2023-03"
"Slovakia","Whole",81775,"2023-03","2023-03"
"Slovenia","Whole",47073,"2023-03","2023-03"
"South Korea","Whole",1764765,"2023-03","2023-03"
"Spain","2-Wheelers",195218,"2023-03","2023-03"
"Spain","Buses",2807,"2023-03","2023-03"
"Spain","HDV",24222,"2023-03","2023-03"
"Spain","Whole",902593,"2023-03","2023-03"
"Spain","NonRental",576903,"2023-03","2023-03"
"Spain","Rental",325690,"2023-03","2023-03"
"Spain","Used",108121,"2023-03","2023-03"
"Spain","Vans",89055,"2023-03","2023-03"
"Sweden","Whole",292165,"2023-03","2023-03"
"Switzerland","Whole",233667,"2023-03","2023-03"
"Thailand","3-Wheelers",448,"2023-03","2023-03"
"Thailand","Buses",6288,"2023-03","2023-03"
"Thailand","HDV",75196,"2023-03","2023-03"
"Thailand","Whole",894121,"2023-03","2023-03"
"Türkiye","Whole",644825,"2023-03","2023-03"
"UK","Whole",1690790,"2023-03","2023-03"
"USA","Whole",14019988,"2023-03","2023-03"
