"country","variant","weight","data_per","model_date"
"Austria","Whole",303324,"2015-02","2015-02"
"Brazil","Whole",3210828.6794,"2015-02","2015-02"
"China","Whole",1670600.0000261,"2015-02","2015-02"
"Czechia","Whole",198007,"2015-02","2015-02"
"France","Whole",1842012,"2015-02","2015-02"
"Germany","Whole",3056019,"2015-02","2015-02"
"Indonesia","Whole",851941,"2015-02","2015-02"
"Ireland","Buses",244,"2015-02","2015-02"
"Ireland","HDV",1615,"2015-02","2015-02"
"Ireland","Vans",19550,"2015-02","2015-02"
"Ireland","Whole",106225,"2015-02","2015-02"
"Japan","Whole",859519,"2015-02","2015-02"
"Luxembourg","HDV",1169,"2015-02","2015-02"
"Luxembourg","Vans",3423,"2015-02","2015-02"
"Luxembourg","Whole",49243,"2015-02","2015-02"
"Netherlands","Whole",445371,"2015-02","2015-02"
"New Zealand","Whole",282186,"2015-02","2015-02"
"Norway","Whole",143653,"2015-02","2015-02"
"Poland","Whole",132798,"2015-02","2015-02"
"Portugal","Whole",149165,"2015-02","2015-02"
"Sweden","Whole",327136,"2015-02","2015-02"
"Switzerland","Whole",302869,"2015-02","2015-02"
"USA","Whole",16730944,"2015-02","2015-02"
