"country","variant","weight","data_per","model_date"
"Austria","Whole",360947,"2018-05","2018-05"
"Brazil","Whole",2306425.9907,"2018-05","2018-05"
"Chile","Whole",394465,"2018-05","2018-05"
"China","Whole",24231967,"2018-05","2018-05"
"Czechia","Whole",268715,"2018-05","2018-05"
"Denmark","Whole",220167,"2018-05","2018-05"
"Finland","Buses",496,"2018-05","2018-05"
"Finland","HDV",3642,"2018-05","2018-05"
"Finland","Industry",42579,"2018-05","2018-05"
"Finland","Private",80376,"2018-05","2018-05"
"Finland","Vans",15809,"2018-05","2018-05"
"Finland","Whole",122955,"2018-05","2018-05"
"France","Whole",2192034,"2018-05","2018-05"
"Germany","Whole",3479652,"2018-05","2018-05"
"Indonesia","Whole",853539,"2018-05","2018-05"
"Ireland","Buses",337,"2018-05","2018-05"
"Ireland","HDV",2150,"2018-05","2018-05"
"Ireland","Vans",25117,"2018-05","2018-05"
"Ireland","Whole",127392,"2018-05","2018-05"
"Italy","NonRental",1511541,"2018-05","2018-05"
"Italy","Rental",473665,"2018-05","2018-05"
"Italy","Whole",1985206,"2018-05","2018-05"
"Japan","Whole",1034294,"2018-05","2018-05"
"Latvia","Whole",16918,"2018-05","2018-05"
"Luxembourg","HDV",1279,"2018-05","2018-05"
"Luxembourg","Vans",4768,"2018-05","2018-05"
"Luxembourg","Whole",54063,"2018-05","2018-05"
"Netherlands","Whole",436993,"2018-05","2018-05"
"New Zealand","Whole",326343,"2018-05","2018-05"
"Norway","Whole",158920,"2018-05","2018-05"
"Poland","Whole",180874,"2018-05","2018-05"
"Portugal","Whole",228121,"2018-05","2018-05"
"Singapore","Whole",7438.33333333333,"2018-05","2018-05"
"Spain","2-Wheelers",168872,"2018-05","2018-05"
"Spain","Buses",3953,"2018-05","2018-05"
"Spain","HDV",25348,"2018-05","2018-05"
"Spain","Whole",1351588,"2018-05","2018-05"
"Spain","NonRental",966632,"2018-05","2018-05"
"Spain","Rental",384956,"2018-05","2018-05"
"Spain","Used",79537,"2018-05","2018-05"
"Spain","Vans",100369,"2018-05","2018-05"
"Sweden","Whole",396371,"2018-05","2018-05"
"Switzerland","Whole",314528,"2018-05","2018-05"
"Türkiye","Whole",57503,"2018-05","2018-05"
"UK","Whole",2466592,"2018-05","2018-05"
"USA","Whole",17295920,"2018-05","2018-05"
