"country","variant","weight","data_per","model_date"
"Austria","Whole",331579,"2019-04","2019-04"
"Brazil","Whole",2540318.2429,"2019-04","2019-04"
"Chile","Whole",410834,"2019-04","2019-04"
"China","Whole",21558598,"2019-04","2019-04"
"Czechia","Whole",251842,"2019-04","2019-04"
"Denmark","Whole",225083,"2019-04","2019-04"
"Finland","Buses",455,"2019-04","2019-04"
"Finland","HDV",3934,"2019-04","2019-04"
"Finland","Industry",41135,"2019-04","2019-04"
"Finland","Private",72756,"2019-04","2019-04"
"Finland","Vans",15163,"2019-04","2019-04"
"Finland","Whole",113891,"2019-04","2019-04"
"France","Whole",2220031,"2019-04","2019-04"
"Germany","Whole",3433919,"2019-04","2019-04"
"Greece","Whole",39378,"2019-04","2019-04"
"Indonesia","Whole",834163,"2019-04","2019-04"
"Ireland","Buses",511,"2019-04","2019-04"
"Ireland","HDV",2110,"2019-04","2019-04"
"Ireland","Vans",23988,"2019-04","2019-04"
"Ireland","Whole",118884,"2019-04","2019-04"
"Israel","Vans",7500,"2019-04","2019-04"
"Israel","Whole",242053,"2019-04","2019-04"
"Italy","NonRental",1468384,"2019-04","2019-04"
"Italy","Rental",415959,"2019-04","2019-04"
"Italy","Whole",1884343,"2019-04","2019-04"
"Japan","Whole",1035611,"2019-04","2019-04"
"Latvia","Whole",17222,"2019-04","2019-04"
"Lithuania","Whole",14660,"2019-04","2019-04"
"Luxembourg","HDV",1320,"2019-04","2019-04"
"Luxembourg","Vans",5137,"2019-04","2019-04"
"Luxembourg","Whole",53653,"2019-04","2019-04"
"Netherlands","Whole",421287,"2019-04","2019-04"
"New Zealand","Whole",307711,"2019-04","2019-04"
"Norway","Whole",153295,"2019-04","2019-04"
"Poland","Whole",186188,"2019-04","2019-04"
"Portugal","Whole",224183,"2019-04","2019-04"
"Romania","Whole",53854.66668,"2019-04","2019-04"
"Singapore","Whole",83185.5833333333,"2019-01","2019-04"
"South Korea","Whole",1750721,"2019-04","2019-04"
"Spain","2-Wheelers",181952,"2019-04","2019-04"
"Spain","Buses",3611,"2019-04","2019-04"
"Spain","HDV",23605,"2019-04","2019-04"
"Spain","Whole",1363676,"2019-04","2019-04"
"Spain","NonRental",961062,"2019-04","2019-04"
"Spain","Rental",402614,"2019-04","2019-04"
"Spain","Used",80393,"2019-04","2019-04"
"Spain","Vans",110189,"2019-04","2019-04"
"Sweden","Whole",347783,"2019-04","2019-04"
"Switzerland","Whole",302615,"2019-04","2019-04"
"Türkiye","Whole",585534,"2019-04","2019-04"
"UK","Whole",2342847,"2019-04","2019-04"
"USA","Whole",17078172,"2019-04","2019-04"
