"country","variant","weight","data_per","model_date"
"Austria","Whole",303324,"2015-07","2015-07"
"Brazil","Whole",2960132.7322,"2015-07","2015-07"
"China","Whole",1670595.79636264,"2015-07","2015-07"
"Czechia","Whole",215232,"2015-07","2015-07"
"France","Whole",1892167,"2015-07","2015-07"
"Germany","Whole",3137401,"2015-07","2015-07"
"Indonesia","Whole",758667,"2015-07","2015-07"
"Ireland","Buses",320,"2015-07","2015-07"
"Ireland","HDV",1798,"2015-07","2015-07"
"Ireland","Vans",23315,"2015-07","2015-07"
"Ireland","Whole",121693,"2015-07","2015-07"
"Japan","Whole",836261,"2015-07","2015-07"
"Luxembourg","HDV",1215,"2015-07","2015-07"
"Luxembourg","Vans",3532,"2015-07","2015-07"
"Luxembourg","Whole",48187,"2015-07","2015-07"
"Netherlands","Whole",421709,"2015-07","2015-07"
"New Zealand","Whole",293592,"2015-07","2015-07"
"Norway","Whole",147739,"2015-07","2015-07"
"Poland","Whole",134719,"2015-07","2015-07"
"Portugal","Whole",169072,"2015-07","2015-07"
"Sweden","Whole",341738,"2015-07","2015-07"
"Switzerland","Whole",319569,"2015-07","2015-07"
"USA","Whole",16858252,"2015-07","2015-07"
