"country","variant","weight","data_per","model_date"
"Austria","Whole",319729,"2019-08","2019-08"
"Brazil","Whole",2614081.7157,"2019-08","2019-08"
"Chile","Whole",396447,"2019-08","2019-08"
"China","Whole",21015324,"2019-08","2019-08"
"Czechia","Whole",243525,"2019-08","2019-08"
"Denmark","Whole",218202,"2019-08","2019-08"
"Finland","Buses",500,"2019-08","2019-08"
"Finland","HDV",4163,"2019-08","2019-08"
"Finland","Industry",40372,"2019-08","2019-08"
"Finland","Private",68426,"2019-08","2019-08"
"Finland","Vans",15425,"2019-08","2019-08"
"Finland","Whole",108798,"2019-08","2019-08"
"France","Whole",2169967,"2019-08","2019-08"
"Germany","Whole",3458030,"2019-08","2019-08"
"Greece","Whole",44320,"2019-08","2019-08"
"Indonesia","Whole",797346,"2019-08","2019-08"
"Ireland","Buses",481,"2019-08","2019-08"
"Ireland","HDV",2177,"2019-08","2019-08"
"Ireland","Vans",24953,"2019-08","2019-08"
"Ireland","Whole",116195,"2019-08","2019-08"
"Israel","Vans",7559,"2019-08","2019-08"
"Israel","Whole",233021,"2019-08","2019-08"
"Italy","NonRental",1477963,"2019-08","2019-08"
"Italy","Rental",400753,"2019-08","2019-08"
"Italy","Whole",1878716,"2019-08","2019-08"
"Japan","Whole",920745,"2019-08","2019-08"
"Latvia","Whole",17579,"2019-08","2019-08"
"Lithuania","Whole",16268,"2019-08","2019-08"
"Luxembourg","HDV",1436,"2019-08","2019-08"
"Luxembourg","Vans",5178,"2019-08","2019-08"
"Luxembourg","Whole",52768,"2019-08","2019-08"
"Netherlands","Whole",405033,"2019-08","2019-08"
"New Zealand","Whole",298647,"2019-08","2019-08"
"Norway","Whole",149817,"2019-08","2019-08"
"Poland","Whole",189316,"2019-08","2019-08"
"Portugal","Whole",218884,"2019-08","2019-08"
"Romania","Whole",53855.33334,"2019-08","2019-08"
"Singapore","Whole",83185.5833333333,"2019-01","2019-08"
"South Korea","Whole",1722940,"2019-08","2019-08"
"Spain","2-Wheelers",188202,"2019-08","2019-08"
"Spain","Buses",3826,"2019-08","2019-08"
"Spain","HDV",23732,"2019-08","2019-08"
"Spain","Whole",1293200,"2019-08","2019-08"
"Spain","NonRental",896222,"2019-08","2019-08"
"Spain","Rental",396978,"2019-08","2019-08"
"Spain","Used",81176,"2019-08","2019-08"
"Spain","Vans",115535,"2019-08","2019-08"
"Sweden","Whole",323034,"2019-08","2019-08"
"Switzerland","Whole",298037,"2019-08","2019-08"
"Türkiye","Whole",458854,"2019-08","2019-08"
"UK","Whole",2314177,"2019-08","2019-08"
"USA","Whole",17229119,"2019-08","2019-08"
