"country","variant","weight","data_per","model_date"
"Austria","Whole",303324,"2015-01","2015-01"
"Brazil","Whole",3277704.0333,"2015-01","2015-01"
"China","Whole",1670599.99999763,"2015-01","2015-01"
"Czechia","Whole",194403,"2015-01","2015-01"
"France","Whole",1835469,"2015-01","2015-01"
"Germany","Whole",3042114,"2015-01","2015-01"
"Indonesia","Whole",870298,"2015-01","2015-01"
"Ireland","Buses",243,"2015-01","2015-01"
"Ireland","HDV",1668,"2015-01","2015-01"
"Ireland","Vans",18813,"2015-01","2015-01"
"Ireland","Whole",103174,"2015-01","2015-01"
"Japan","Whole",816637,"2015-01","2015-01"
"Luxembourg","HDV",1150,"2015-01","2015-01"
"Luxembourg","Vans",3435,"2015-01","2015-01"
"Luxembourg","Whole",49583,"2015-01","2015-01"
"Netherlands","Whole",449889,"2015-01","2015-01"
"New Zealand","Whole",279829,"2015-01","2015-01"
"Norway","Whole",144300,"2015-01","2015-01"
"Poland","Whole",121124,"2015-01","2015-01"
"Portugal","Whole",145405,"2015-01","2015-01"
"Sweden","Whole",324939,"2015-01","2015-01"
"Switzerland","Whole",302235,"2015-01","2015-01"
"USA","Whole",16664841,"2015-01","2015-01"
