"country","variant","weight","data_per","model_date"
"Austria","Whole",325224,"2016-10","2016-10"
"Brazil","Whole",2026092.6638,"2016-10","2016-10"
"China","Whole",2335833.33333333,"2016-10","2016-10"
"Czechia","Whole",253892,"2016-10","2016-10"
"Denmark","Whole",220655,"2016-10","2016-10"
"Finland","Buses",559,"2016-10","2016-10"
"Finland","HDV",3212,"2016-10","2016-10"
"Finland","Industry",39229,"2016-10","2016-10"
"Finland","Private",79534,"2016-10","2016-10"
"Finland","Vans",12975,"2016-10","2016-10"
"Finland","Whole",118763,"2016-10","2016-10"
"France","Whole",2035949,"2016-10","2016-10"
"Germany","Whole",3338239,"2016-10","2016-10"
"Indonesia","Whole",789427,"2016-10","2016-10"
"Ireland","Buses",399,"2016-10","2016-10"
"Ireland","HDV",2514,"2016-10","2016-10"
"Ireland","Vans",28159,"2016-10","2016-10"
"Ireland","Whole",146744,"2016-10","2016-10"
"Japan","Whole",914513,"2016-10","2016-10"
"Luxembourg","HDV",1418,"2016-10","2016-10"
"Luxembourg","Vans",4323,"2016-10","2016-10"
"Luxembourg","Whole",49706,"2016-10","2016-10"
"Netherlands","Whole",426719,"2016-10","2016-10"
"New Zealand","Whole",298220,"2016-10","2016-10"
"Norway","Whole",155386,"2016-10","2016-10"
"Poland","Whole",124483,"2016-10","2016-10"
"Portugal","Whole",200377,"2016-10","2016-10"
"Sweden","Whole",384440,"2016-10","2016-10"
"Switzerland","Whole",316377,"2016-10","2016-10"
"USA","Whole",17440118,"2016-10","2016-10"
