"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7391,"2024-12","2025-03"
"Albania","Buses",412,"2024-12","2025-03"
"Albania","HDV",966,"2024-12","2025-03"
"Albania","Whole",81821,"2025-03","2025-03"
"Australia","Whole",1179734,"2025-03","2025-03"
"Austria","Used",823639,"2025-03","2025-03"
"Austria","Whole",256543,"2025-03","2025-03"
"Belgium","Whole",434076,"2025-03","2025-03"
"Brazil","Whole",2522015,"2025-03","2025-03"
"Bulgaria","Whole",41837,"2025-03","2025-03"
"Canada","Pickups",373730,"2025-02","2025-03"
"Canada","Vans",71853,"2025-02","2025-03"
"Canada","Whole",1419810,"2025-02","2025-03"
"Chile","Whole",301882,"2025-03","2025-03"
"China","Whole",23179000,"2025-03","2025-03"
"Colombia","Whole",210275,"2025-03","2025-03"
"Croatia","Whole",64731,"2025-03","2025-03"
"Cyprus","Whole",15043,"2025-03","2025-03"
"Czechia","Whole",233680,"2025-03","2025-03"
"Denmark","HDV",2374,"2025-03","2025-03"
"Denmark","Industry",69222,"2025-03","2025-03"
"Denmark","Private",104723,"2025-03","2025-03"
"Denmark","Vans",27188,"2025-03","2025-03"
"Denmark","Whole",173945,"2025-03","2025-03"
"Estonia","Whole",22791,"2025-03","2025-03"
"Finland","Buses",543,"2025-03","2025-03"
"Finland","HDV",3210,"2025-03","2025-03"
"Finland","Industry",34726,"2025-03","2025-03"
"Finland","Private",37602,"2025-03","2025-03"
"Finland","Vans",9992,"2025-03","2025-03"
"Finland","Whole",72328,"2025-03","2025-03"
"France","Whole",1719547,"2025-03","2025-03"
"Georgia","Whole",143068,"2025-02","2025-03"
"Germany","Whole",2787117,"2025-03","2025-03"
"Greece","Whole",133603,"2025-03","2025-03"
"Hungary","Whole",122830,"2025-03","2025-03"
"Iceland","Whole",10695,"2025-03","2025-03"
"India","Whole",4277622,"2025-03","2025-03"
"Indonesia","Whole",664896,"2025-03","2025-03"
"Ireland","Buses",495,"2025-03","2025-03"
"Ireland","HDV",2797,"2025-03","2025-03"
"Ireland","Vans",28685,"2025-03","2025-03"
"Ireland","Whole",123570,"2025-03","2025-03"
"Israel","Vans",9185,"2025-03","2025-03"
"Israel","Whole",273958,"2025-03","2025-03"
"Italy","NonRental",1153201,"2025-03","2025-03"
"Italy","Rental",414210,"2025-03","2025-03"
"Italy","Whole",1567411,"2025-03","2025-03"
"Japan","Whole",2597615,"2025-03","2025-03"
"Latvia","Whole",18008,"2025-03","2025-03"
"Lithuania","Whole",32618,"2025-03","2025-03"
"Luxembourg","HDV",1186,"2025-03","2025-03"
"Luxembourg","Vans",4041,"2025-03","2025-03"
"Luxembourg","Whole",46795,"2025-03","2025-03"
"Malaysia","Whole",842453,"2025-03","2025-03"
"Malta","Whole",6873,"2025-03","2025-03"
"Nepal","3-Wheelers",18995,"2025-03","2025-03"
"Nepal","Whole",16622.94,"2025-03","2025-03"
"Netherlands","HDV",15660,"2025-03","2025-03"
"Netherlands","Used",279005,"2025-03","2025-03"
"Netherlands","Whole",366351,"2025-03","2025-03"
"New Zealand","Whole",217256,"2025-03","2025-03"
"Norway","Whole",139047,"2025-03","2025-03"
"Poland","Whole",554971,"2025-03","2025-03"
"Portugal","Whole",209214,"2025-03","2025-03"
"Romania","Whole",151569,"2025-03","2025-03"
"Singapore","Whole",45774,"2025-03","2025-03"
"Slovakia","Whole",91237,"2025-03","2025-03"
"Slovenia","Whole",53697,"2025-03","2025-03"
"South Korea","Whole",1635916,"2025-03","2025-03"
"Spain","2-Wheelers",236045,"2025-03","2025-03"
"Spain","Buses",4392,"2025-03","2025-03"
"Spain","HDV",30807,"2025-03","2025-03"
"Spain","Whole",1074594,"2025-03","2025-03"
"Spain","NonRental",669324,"2025-03","2025-03"
"Spain","Rental",405270,"2025-03","2025-03"
"Spain","Used",124869,"2025-03","2025-03"
"Spain","Vans",115953,"2025-03","2025-03"
"Sweden","Whole",281274,"2025-03","2025-03"
"Switzerland","Whole",241561,"2025-03","2025-03"
"Thailand","3-Wheelers",352,"2025-03","2025-03"
"Thailand","Buses",5227,"2025-03","2025-03"
"Thailand","HDV",49201,"2025-03","2025-03"
"Thailand","Whole",612816,"2025-03","2025-03"
"Türkiye","Whole",1003944,"2025-03","2025-03"
"UK","Whole",1987732,"2025-03","2025-03"
"Uruguay","Whole",44593,"2025-03","2025-03"
"USA","Whole",16069542,"2025-03","2025-03"
