"country","variant","weight","data_per","model_date"
"Albania","Whole",57376,"2021-08","2021-08"
"Austria","Used",890329,"2021-08","2021-08"
"Austria","Whole",262280,"2021-08","2021-08"
"Belgium","Whole",129550,"2021-08","2021-08"
"Brazil","Whole",2181662.4687,"2021-08","2021-08"
"Bulgaria","Whole",25074.666667,"2021-08","2021-08"
"Canada","Whole",1279867,"2021-08","2021-08"
"Chile","Whole",380234,"2021-08","2021-08"
"China","Whole",21119000,"2021-08","2021-08"
"Colombia","Whole",243630,"2021-08","2021-08"
"Czechia","Whole",219220,"2021-08","2021-08"
"Denmark","Industry",83716,"2021-08","2021-08"
"Denmark","Private",116438,"2021-08","2021-08"
"Denmark","Vans",33963,"2021-08","2021-08"
"Denmark","Whole",200154,"2021-08","2021-08"
"Estonia","Whole",8538,"2021-08","2021-08"
"Finland","Buses",389,"2021-08","2021-08"
"Finland","HDV",3674,"2021-08","2021-08"
"Finland","Industry",40580,"2021-08","2021-08"
"Finland","Private",62983,"2021-08","2021-08"
"Finland","Vans",13819,"2021-08","2021-08"
"Finland","Whole",103563,"2021-08","2021-08"
"France","Whole",1828721,"2021-08","2021-08"
"Germany","Whole",2961663,"2021-08","2021-08"
"Greece","Whole",38875.333334,"2021-08","2021-08"
"Hungary","Whole",133561,"2021-08","2021-08"
"Iceland","Whole",11669.666665,"2021-08","2021-08"
"Indonesia","Whole",547957,"2021-08","2021-08"
"Ireland","Buses",287,"2021-08","2021-08"
"Ireland","HDV",2174,"2021-08","2021-08"
"Ireland","Vans",29772,"2021-08","2021-08"
"Ireland","Whole",105757,"2021-08","2021-08"
"Israel","Vans",8715,"2021-08","2021-08"
"Israel","Whole",273757,"2021-08","2021-08"
"Italy","NonRental",1284851,"2021-08","2021-08"
"Italy","Rental",361903,"2021-08","2021-08"
"Italy","Whole",1646235,"2021-08","2021-08"
"Japan","Whole",2603103,"2021-08","2021-08"
"Latvia","Whole",14845,"2021-08","2021-08"
"Lithuania","Whole",12436,"2021-08","2021-08"
"Luxembourg","HDV",1274,"2021-08","2021-08"
"Luxembourg","Vans",4810,"2021-08","2021-08"
"Luxembourg","Whole",47279,"2021-08","2021-08"
"Malaysia","Whole",535064,"2021-08","2021-08"
"Netherlands","HDV",11356,"2021-08","2021-08"
"Netherlands","Used",274311,"2021-08","2021-08"
"Netherlands","Whole",341084,"2021-08","2021-08"
"New Zealand","Whole",269988,"2021-08","2021-08"
"Norway","Whole",175637,"2021-08","2021-08"
"Poland","Whole",486573,"2021-08","2021-08"
"Portugal","Whole",154682,"2021-08","2021-08"
"Romania","Whole",122916.33332,"2021-08","2021-08"
"Singapore","Whole",45284.6666666667,"2021-08","2021-08"
"Slovakia","Whole",28878,"2021-08","2021-08"
"Slovenia","Whole",53538,"2021-08","2021-08"
"South Korea","Whole",1847073,"2021-08","2021-08"
"Spain","2-Wheelers",182665,"2021-08","2021-08"
"Spain","Buses",1922,"2021-08","2021-08"
"Spain","HDV",21272,"2021-08","2021-08"
"Spain","Whole",951327,"2021-08","2021-08"
"Spain","NonRental",633456,"2021-08","2021-08"
"Spain","Rental",317871,"2021-08","2021-08"
"Spain","Used",83737,"2021-08","2021-08"
"Spain","Vans",97781,"2021-08","2021-08"
"Sweden","Whole",340549,"2021-08","2021-08"
"Switzerland","Whole",258532,"2021-08","2021-08"
"Thailand","3-Wheelers",197,"2021-08","2021-08"
"Thailand","Buses",4014,"2021-08","2021-08"
"Thailand","HDV",77387,"2021-08","2021-08"
"Thailand","Whole",816678,"2021-08","2021-08"
"Türkiye","Whole",699308,"2021-08","2021-08"
"UK","Whole",1816751,"2021-08","2021-08"
"USA","Whole",16166274,"2021-08","2021-08"
