"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7662,"2026-02","2026-02"
"Albania","Buses",391,"2026-02","2026-02"
"Albania","HDV",972,"2026-02","2026-02"
"Albania","Whole",81059,"2026-02","2026-02"
"Australia","Whole",1194025,"2026-02","2026-02"
"Austria","Used",815219,"2026-02","2026-02"
"Austria","Whole",289128,"2026-02","2026-02"
"Belgium","Whole",404088,"2026-02","2026-02"
"Brazil","Whole",2558128,"2026-02","2026-02"
"Bulgaria","Whole",49083,"2026-02","2026-02"
"Canada","Pickups",359057,"2026-02","2026-02"
"Canada","Vans",83380,"2026-02","2026-02"
"Canada","Whole",1396089,"2026-02","2026-02"
"Chile","Whole",311339,"2026-02","2026-02"
"China","Whole",23076000,"2026-02","2026-02"
"Colombia","Whole",268223,"2026-02","2026-02"
"Croatia","Whole",69953,"2026-02","2026-02"
"Cyprus","Whole",14224,"2026-02","2026-02"
"Czechia","Whole",248233,"2026-02","2026-02"
"Denmark","HDV",2222,"2026-02","2026-02"
"Denmark","Industry",72877,"2026-02","2026-02"
"Denmark","Private",114919,"2026-02","2026-02"
"Denmark","Vans",25592,"2026-02","2026-02"
"Denmark","Whole",187796,"2026-02","2026-02"
"Estonia","Whole",14397,"2026-02","2026-02"
"Finland","Buses",406,"2026-02","2026-02"
"Finland","HDV",2929,"2026-02","2026-02"
"Finland","Industry",34374,"2026-02","2026-02"
"Finland","Private",37398,"2026-02","2026-02"
"Finland","Vans",10152,"2026-02","2026-02"
"Finland","Whole",71772,"2026-02","2026-02"
"France","Whole",1635534,"2026-02","2026-02"
"Georgia","Whole",166006,"2026-02","2026-02"
"Germany","Whole",2851760,"2026-02","2026-02"
"Greece","Whole",143824,"2026-02","2026-02"
"Hungary","Whole",128736,"2026-02","2026-02"
"Iceland","Whole",15492,"2026-02","2026-02"
"India","Whole",4741719,"2026-02","2026-02"
"Indonesia","Whole",608098,"2026-02","2026-02"
"Ireland","Buses",477,"2026-02","2026-02"
"Ireland","HDV",2627,"2026-02","2026-02"
"Ireland","Vans",34557,"2026-02","2026-02"
"Ireland","Whole",126956,"2026-02","2026-02"
"Israel","Vans",10253,"2026-02","2026-02"
"Israel","Whole",287735,"2026-02","2026-02"
"Italy","NonRental",1089555,"2026-02","2026-02"
"Italy","Rental",477041,"2026-02","2026-02"
"Italy","Whole",1566596,"2026-02","2026-02"
"Japan","Whole",2494011,"2026-02","2026-02"
"Latvia","Whole",22774,"2026-02","2026-02"
"Lithuania","Whole",42029,"2026-02","2026-02"
"Luxembourg","HDV",1245,"2026-02","2026-02"
"Luxembourg","Vans",4808,"2026-02","2026-02"
"Luxembourg","Whole",47074,"2026-02","2026-02"
"Malaysia","Whole",873614,"2026-02","2026-02"
"Malta","Whole",6547,"2025-06","2026-02"
"Nepal","3-Wheelers",22329,"2026-02","2026-02"
"Nepal","Whole",19612.01,"2026-02","2026-02"
"Netherlands","HDV",10563,"2026-02","2026-02"
"Netherlands","Used",315703,"2026-02","2026-02"
"Netherlands","Whole",371234,"2026-02","2026-02"
"New Zealand","Whole",221773,"2026-02","2026-02"
"Norway","Whole",170829,"2026-02","2026-02"
"Poland","Whole",596135,"2026-02","2026-02"
"Portugal","Whole",228453,"2026-02","2026-02"
"Romania","Whole",149925,"2026-02","2026-02"
"Singapore","Whole",54370,"2026-02","2026-02"
"Slovakia","Whole",91975,"2026-02","2026-02"
"Slovenia","Whole",58135,"2026-02","2026-02"
"South Korea","Whole",1685423,"2026-02","2026-02"
"Spain","2-Wheelers",258256,"2026-02","2026-02"
"Spain","Buses",4312,"2026-02","2026-02"
"Spain","HDV",30765,"2026-02","2026-02"
"Spain","Whole",1181670,"2026-02","2026-02"
"Spain","NonRental",750423,"2026-02","2026-02"
"Spain","Rental",431247,"2026-02","2026-02"
"Spain","Used",151707,"2026-02","2026-02"
"Spain","Vans",129167,"2026-02","2026-02"
"Sweden","Whole",279431,"2026-02","2026-02"
"Switzerland","Whole",238773,"2026-02","2026-02"
"Thailand","3-Wheelers",92,"2026-02","2026-02"
"Thailand","Buses",2832,"2026-02","2026-02"
"Thailand","HDV",28164,"2026-02","2026-02"
"Thailand","Whole",637116,"2026-02","2026-02"
"Türkiye","Whole",1091640,"2026-02","2026-02"
"UK","Whole",2031351,"2026-02","2026-02"
"Uruguay","Whole",50203,"2026-02","2026-02"
"USA","Whole",16173105,"2026-02","2026-02"
