"country","variant","weight","data_per","model_date"
"Austria","Whole",329604,"2016-12","2016-12"
"Brazil","Whole",1988673.2244,"2016-12","2016-12"
"Chile","Whole",307364,"2016-12","2016-12"
"China","Whole",28437394.3333333,"2016-12","2016-12"
"Czechia","Whole",257841,"2016-12","2016-12"
"Denmark","Whole",222469,"2016-12","2016-12"
"Finland","Buses",586,"2016-12","2016-12"
"Finland","HDV",3330,"2016-12","2016-12"
"Finland","Industry",39468,"2016-12","2016-12"
"Finland","Private",79532,"2016-12","2016-12"
"Finland","Vans",13525,"2016-12","2016-12"
"Finland","Whole",119000,"2016-12","2016-12"
"France","Whole",2060169,"2016-12","2016-12"
"Germany","Whole",3351607,"2016-12","2016-12"
"Indonesia","Whole",817032,"2016-12","2016-12"
"Ireland","Buses",394,"2016-11","2016-12"
"Ireland","HDV",2511,"2016-12","2016-12"
"Ireland","Vans",28203,"2016-12","2016-12"
"Ireland","Whole",146650,"2016-12","2016-12"
"Italy","NonRental",465674,"2016-12","2016-12"
"Italy","Rental",118585,"2016-12","2016-12"
"Italy","Whole",584259,"2016-12","2016-12"
"Japan","Whole",943186,"2016-12","2016-12"
"Latvia","Whole",16319,"2016-12","2016-12"
"Luxembourg","HDV",1432,"2016-12","2016-12"
"Luxembourg","Vans",4376,"2016-12","2016-12"
"Luxembourg","Whole",50561,"2016-12","2016-12"
"Netherlands","Whole",385038,"2016-12","2016-12"
"New Zealand","Whole",300143,"2016-12","2016-12"
"Norway","Whole",156709,"2016-12","2016-12"
"Poland","Whole",145810,"2016-12","2016-12"
"Portugal","Whole",207330,"2016-12","2016-12"
"Spain","Whole",1193498,"2016-12","2016-12"
"Sweden","Whole",388014,"2016-12","2016-12"
"Switzerland","Whole",319331,"2016-12","2016-12"
"UK","Whole",2692786,"2016-12","2016-12"
"USA","Whole",17546998,"2016-12","2016-12"
