"country","variant","weight","data_per","model_date"
"Austria","Whole",305514,"2016-01","2016-01"
"Brazil","Whole",2386157.8923,"2016-01","2016-01"
"China","Whole",2335833.33333333,"2016-01","2016-01"
"Czechia","Whole",232630,"2016-01","2016-01"
"Denmark","Whole",207032,"2016-01","2016-01"
"Finland","Buses",509,"2016-01","2016-01"
"Finland","HDV",2786,"2016-01","2016-01"
"Finland","Industry",37713,"2016-01","2016-01"
"Finland","Private",72632,"2016-01","2016-01"
"Finland","Vans",11620,"2016-01","2016-01"
"Finland","Whole",110345,"2016-01","2016-01"
"France","Whole",1961977,"2016-01","2016-01"
"Germany","Whole",3213070,"2016-01","2016-01"
"Indonesia","Whole",731863,"2016-01","2016-01"
"Ireland","Buses",379,"2016-01","2016-01"
"Ireland","HDV",2126,"2016-01","2016-01"
"Ireland","Vans",25449,"2016-01","2016-01"
"Ireland","Whole",134745,"2016-01","2016-01"
"Japan","Whole",824333,"2016-01","2016-01"
"Luxembourg","HDV",1371,"2016-01","2016-01"
"Luxembourg","Vans",3785,"2016-01","2016-01"
"Luxembourg","Whole",46745,"2016-01","2016-01"
"Netherlands","Whole",445037,"2016-01","2016-01"
"New Zealand","Whole",297560,"2016-01","2016-01"
"Norway","Whole",152341,"2016-01","2016-01"
"Poland","Whole",147352,"2016-01","2016-01"
"Portugal","Whole",180603,"2016-01","2016-01"
"Sweden","Whole",363016,"2016-01","2016-01"
"Switzerland","Whole",328975,"2016-01","2016-01"
"USA","Whole",17364552,"2016-01","2016-01"
