"country","variant","weight","data_per","model_date"
"Austria","Whole",364087,"2018-09","2018-09"
"Brazil","Whole",2383107.9024,"2018-09","2018-09"
"Chile","Whole",410737,"2018-09","2018-09"
"China","Whole",23778522,"2018-09","2018-09"
"Czechia","Whole",273337,"2018-09","2018-09"
"Denmark","Whole",223021,"2018-09","2018-09"
"Finland","Buses",503,"2018-09","2018-09"
"Finland","HDV",3736,"2018-09","2018-09"
"Finland","Industry",42616,"2018-09","2018-09"
"Finland","Private",81609,"2018-09","2018-09"
"Finland","Vans",15380,"2018-09","2018-09"
"Finland","Whole",124225,"2018-09","2018-09"
"France","Whole",2266323,"2018-09","2018-09"
"Germany","Whole",3502859,"2018-09","2018-09"
"Indonesia","Whole",862895,"2018-09","2018-09"
"Ireland","Buses",464,"2018-09","2018-09"
"Ireland","HDV",2234,"2018-09","2018-09"
"Ireland","Vans",25369,"2018-09","2018-09"
"Ireland","Whole",125979,"2018-09","2018-09"
"Italy","NonRental",1484852,"2018-09","2018-09"
"Italy","Rental",457088,"2018-09","2018-09"
"Italy","Whole",1941940,"2018-09","2018-09"
"Japan","Whole",962959,"2018-09","2018-09"
"Latvia","Whole",17033,"2018-09","2018-09"
"Luxembourg","HDV",1318,"2018-09","2018-09"
"Luxembourg","Vans",4806,"2018-09","2018-09"
"Luxembourg","Whole",54272,"2018-09","2018-09"
"Netherlands","Whole",449953,"2018-09","2018-09"
"New Zealand","Whole",320783,"2018-09","2018-09"
"Norway","Whole",157124,"2018-09","2018-09"
"Poland","Whole",176388,"2018-09","2018-09"
"Portugal","Whole",233272,"2018-09","2018-09"
"Singapore","Whole",6195.33333333333,"2018-09","2018-09"
"Spain","2-Wheelers",173480,"2018-09","2018-09"
"Spain","Buses",3763,"2018-09","2018-09"
"Spain","HDV",25117,"2018-09","2018-09"
"Spain","Whole",1406090,"2018-09","2018-09"
"Spain","NonRental",1003489,"2018-09","2018-09"
"Spain","Rental",402601,"2018-09","2018-09"
"Spain","Used",80170,"2018-09","2018-09"
"Spain","Vans",102204,"2018-09","2018-09"
"Sweden","Whole",393412,"2018-09","2018-09"
"Switzerland","Whole",308929,"2018-09","2018-09"
"Türkiye","Whole",57503,"2018-09","2018-09"
"UK","Whole",2390309,"2018-09","2018-09"
"USA","Whole",17214890,"2018-09","2018-09"
