"country","variant","weight","data_per","model_date"
"Albania","Whole",57232,"2021-10","2021-10"
"Argentina","Industry",27534,"2021-10","2021-10"
"Argentina","Private",224349,"2021-10","2021-10"
"Argentina","Whole",251883,"2021-10","2021-10"
"Austria","Used",873587,"2021-10","2021-10"
"Austria","Whole",248463,"2021-10","2021-10"
"Belgium","Whole",104356,"2021-10","2021-10"
"Brazil","Whole",2069485.7242,"2021-10","2021-10"
"Bulgaria","Whole",24940.666667,"2021-10","2021-10"
"Canada","Whole",1279867,"2021-08","2021-10"
"Chile","Whole",393272,"2021-10","2021-10"
"China","Whole",20516000,"2021-10","2021-10"
"Colombia","Whole",250528,"2021-10","2021-10"
"Croatia","Whole",46238.000001,"2021-10","2021-10"
"Czechia","Whole",212311,"2021-10","2021-10"
"Denmark","Industry",82302,"2021-10","2021-10"
"Denmark","Private",112491,"2021-10","2021-10"
"Denmark","Vans",32803,"2021-10","2021-10"
"Denmark","Whole",194793,"2021-10","2021-10"
"Estonia","Whole",6860,"2021-10","2021-10"
"Finland","Buses",377,"2021-10","2021-10"
"Finland","HDV",3600,"2021-10","2021-10"
"Finland","Industry",39365,"2021-10","2021-10"
"Finland","Private",61420,"2021-10","2021-10"
"Finland","Vans",13449,"2021-10","2021-10"
"Finland","Whole",100785,"2021-10","2021-10"
"France","Whole",1741712,"2021-10","2021-10"
"Germany","Whole",2797788,"2021-10","2021-10"
"Greece","Whole",29775.000001,"2021-10","2021-10"
"Hungary","Whole",128637,"2021-10","2021-10"
"Iceland","Whole",12167.3333313,"2021-10","2021-10"
"India","Whole",3243509,"2021-10","2021-10"
"Indonesia","Whole",595074,"2021-10","2021-10"
"Ireland","Buses",361,"2021-10","2021-10"
"Ireland","HDV",2222,"2021-10","2021-10"
"Ireland","Vans",28790,"2021-10","2021-10"
"Ireland","Whole",104939,"2021-10","2021-10"
"Israel","Vans",9470,"2021-10","2021-10"
"Israel","Whole",271292,"2021-10","2021-10"
"Italy","NonRental",1193453,"2021-10","2021-10"
"Italy","Rental",347136,"2021-10","2021-10"
"Italy","Whole",1539855,"2021-10","2021-10"
"Japan","Whole",2449576,"2021-10","2021-10"
"Latvia","Whole",14490,"2021-10","2021-10"
"Lithuania","Whole",9341,"2021-10","2021-10"
"Luxembourg","HDV",1219,"2021-10","2021-10"
"Luxembourg","Vans",4588,"2021-10","2021-10"
"Luxembourg","Whole",45126,"2021-10","2021-10"
"Malaysia","Whole",528608,"2021-10","2021-10"
"Netherlands","HDV",11208,"2021-10","2021-10"
"Netherlands","Used",276882,"2021-10","2021-10"
"Netherlands","Whole",328001,"2021-10","2021-10"
"New Zealand","Whole",274983,"2021-10","2021-10"
"Norway","Whole",176639,"2021-10","2021-10"
"Poland","Whole",472706,"2021-10","2021-10"
"Portugal","Whole",149179,"2021-10","2021-10"
"Romania","Whole",122063.16664,"2021-10","2021-10"
"Singapore","Whole",46176.3333333333,"2021-10","2021-10"
"Slovakia","Whole",25930,"2021-10","2021-10"
"Slovenia","Whole",52822,"2021-10","2021-10"
"South Korea","Whole",1763434,"2021-10","2021-10"
"Spain","2-Wheelers",181699,"2021-10","2021-10"
"Spain","Buses",2028,"2021-10","2021-10"
"Spain","HDV",20942,"2021-10","2021-10"
"Spain","Whole",919703,"2021-10","2021-10"
"Spain","NonRental",599260,"2021-10","2021-10"
"Spain","Rental",320443,"2021-10","2021-10"
"Spain","Used",87203,"2021-10","2021-10"
"Spain","Vans",94775,"2021-10","2021-10"
"Sweden","Whole",326382,"2021-10","2021-10"
"Switzerland","Whole",250829,"2021-10","2021-10"
"Thailand","3-Wheelers",148,"2021-10","2021-10"
"Thailand","Buses",3582,"2021-10","2021-10"
"Thailand","HDV",73226,"2021-10","2021-10"
"Thailand","Whole",789413,"2021-10","2021-10"
"Türkiye","Whole",661695,"2021-10","2021-10"
"UK","Whole",1669342,"2021-10","2021-10"
"USA","Whole",15533203,"2021-10","2021-10"
