"country","variant","weight","data_per","model_date"
"Austria","Whole",316464,"2016-06","2016-06"
"Brazil","Whole",2160859.9264,"2016-06","2016-06"
"China","Whole",2335833.33333333,"2016-06","2016-06"
"Czechia","Whole",250374,"2016-06","2016-06"
"Denmark","Whole",219077,"2016-06","2016-06"
"Finland","Buses",525,"2016-06","2016-06"
"Finland","HDV",3026,"2016-06","2016-06"
"Finland","Industry",38846,"2016-06","2016-06"
"Finland","Private",78361,"2016-06","2016-06"
"Finland","Vans",12288,"2016-06","2016-06"
"Finland","Whole",117207,"2016-06","2016-06"
"France","Whole",2044448,"2016-06","2016-06"
"Germany","Whole",3320932,"2016-06","2016-06"
"Indonesia","Whole",758988,"2016-06","2016-06"
"Ireland","Buses",423,"2016-06","2016-06"
"Ireland","HDV",2311,"2016-06","2016-06"
"Ireland","Vans",27476,"2016-06","2016-06"
"Ireland","Whole",143897,"2016-06","2016-06"
"Japan","Whole",973548,"2016-06","2016-06"
"Luxembourg","HDV",1413,"2016-06","2016-06"
"Luxembourg","Vans",4260,"2016-06","2016-06"
"Luxembourg","Whole",49107,"2016-06","2016-06"
"Netherlands","Whole",444251,"2016-06","2016-06"
"New Zealand","Whole",295315,"2016-06","2016-06"
"Norway","Whole",155728,"2016-06","2016-06"
"Poland","Whole",145269,"2016-06","2016-06"
"Portugal","Whole",196468,"2016-06","2016-06"
"Sweden","Whole",381010,"2016-06","2016-06"
"Switzerland","Whole",322289,"2016-06","2016-06"
"USA","Whole",17487650,"2016-06","2016-06"
