"country","variant","weight","data_per","model_date"
"Austria","Whole",303324,"2015-03","2015-03"
"Brazil","Whole",3208036.3963,"2015-03","2015-03"
"China","Whole",1670599.99971289,"2015-03","2015-03"
"Czechia","Whole",202586,"2015-03","2015-03"
"France","Whole",1859492,"2015-03","2015-03"
"Germany","Whole",3082650,"2015-03","2015-03"
"Indonesia","Whole",842028,"2015-03","2015-03"
"Ireland","Buses",267,"2015-03","2015-03"
"Ireland","HDV",1616,"2015-03","2015-03"
"Ireland","Vans",20552,"2015-03","2015-03"
"Ireland","Whole",110838,"2015-03","2015-03"
"Japan","Whole",1012020,"2015-03","2015-03"
"Luxembourg","HDV",1190,"2015-03","2015-03"
"Luxembourg","Vans",3415,"2015-03","2015-03"
"Luxembourg","Whole",49338,"2015-03","2015-03"
"Netherlands","Whole",438947,"2015-03","2015-03"
"New Zealand","Whole",285247,"2015-03","2015-03"
"Norway","Whole",143873,"2015-03","2015-03"
"Poland","Whole",143006,"2015-03","2015-03"
"Portugal","Whole",155094,"2015-03","2015-03"
"Sweden","Whole",331134,"2015-03","2015-03"
"Switzerland","Whole",308256,"2015-03","2015-03"
"USA","Whole",16739384,"2015-03","2015-03"
