"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4711,"2022-05","2022-05"
"Albania","Buses",409,"2022-05","2022-05"
"Albania","HDV",585,"2022-05","2022-05"
"Albania","Whole",54617,"2022-05","2022-05"
"Argentina","Industry",30629,"2022-05","2022-05"
"Argentina","Private",209043,"2022-05","2022-05"
"Argentina","Whole",239672,"2022-05","2022-05"
"Australia","Whole",998542,"2022-05","2022-05"
"Austria","Used",831096,"2022-05","2022-05"
"Austria","Whole",217328,"2022-05","2022-05"
"Belgium","Whole",92330,"2022-05","2022-05"
"Brazil","Whole",1826296,"2022-05","2022-05"
"Bulgaria","Whole",25502.000001,"2022-05","2022-05"
"Canada","Whole",1169225,"2022-05","2022-05"
"Chile","Whole",458471,"2022-05","2022-05"
"China","Whole",19061000,"2022-05","2022-05"
"Colombia","Whole",260138,"2022-05","2022-05"
"Croatia","Whole",43313,"2022-05","2022-05"
"Cyprus","Whole",12040,"2022-05","2022-05"
"Czechia","Whole",196810,"2022-05","2022-05"
"Denmark","Industry",75507,"2022-05","2022-05"
"Denmark","Private",93510,"2022-05","2022-05"
"Denmark","Vans",29550,"2022-05","2022-05"
"Denmark","Whole",169017,"2022-05","2022-05"
"Estonia","Whole",20941,"2022-05","2022-05"
"Finland","Buses",406,"2022-05","2022-05"
"Finland","HDV",3378,"2022-05","2022-05"
"Finland","Industry",36537,"2022-05","2022-05"
"Finland","Private",51265,"2022-05","2022-05"
"Finland","Vans",11526,"2022-05","2022-05"
"Finland","Whole",87802,"2022-05","2022-05"
"France","Whole",1584403,"2022-05","2022-05"
"Germany","Whole",2518812,"2022-05","2022-05"
"Greece","Whole",97893.000001,"2022-05","2022-05"
"Hong Kong","Used",6092,"2022-05","2022-05"
"Hong Kong","Vans",3883,"2022-05","2022-05"
"Hong Kong","Whole",28808,"2022-05","2022-05"
"Hungary","Whole",115771,"2022-05","2022-05"
"Iceland","Whole",14912.3333319,"2022-05","2022-05"
"India","Whole",3339746,"2022-05","2022-05"
"Indonesia","Whole",714890,"2022-05","2022-05"
"Ireland","Buses",435,"2022-05","2022-05"
"Ireland","HDV",2098,"2022-05","2022-05"
"Ireland","Vans",25102,"2022-05","2022-05"
"Ireland","Whole",106898,"2022-05","2022-05"
"Israel","Vans",11163,"2022-05","2022-05"
"Israel","Whole",253988,"2022-05","2022-05"
"Italy","NonRental",992719,"2022-05","2022-05"
"Italy","Rental",304778,"2022-05","2022-05"
"Italy","Whole",1297150,"2022-05","2022-05"
"Japan","Whole",2227811,"2022-05","2022-05"
"Latvia","Whole",14725,"2022-05","2022-05"
"Lithuania","Whole",27868,"2022-05","2022-05"
"Luxembourg","HDV",1209,"2022-05","2022-05"
"Luxembourg","Vans",3987,"2022-05","2022-05"
"Luxembourg","Whole",41778,"2022-05","2022-05"
"Malaysia","Whole",552177,"2022-05","2022-05"
"Netherlands","HDV",11714,"2022-05","2022-05"
"Netherlands","Used",273998,"2022-05","2022-05"
"Netherlands","Whole",307881,"2022-05","2022-05"
"New Zealand","Whole",294292,"2022-05","2022-05"
"Norway","Whole",169035,"2022-05","2022-05"
"Poland","Whole",421055,"2022-05","2022-05"
"Portugal","Whole",144067,"2022-05","2022-05"
"Romania","Whole",118350.99998,"2022-05","2022-05"
"Singapore","Whole",38457,"2022-05","2022-05"
"Slovakia","Whole",77262,"2022-05","2022-05"
"Slovenia","Whole",49232,"2022-05","2022-05"
"South Korea","Whole",1642141,"2022-05","2022-05"
"Spain","2-Wheelers",191174,"2022-05","2022-05"
"Spain","Buses",2296,"2022-05","2022-05"
"Spain","HDV",20276,"2022-05","2022-05"
"Spain","Whole",834961,"2022-05","2022-05"
"Spain","NonRental",548547,"2022-05","2022-05"
"Spain","Rental",286414,"2022-05","2022-05"
"Spain","Used",108758,"2022-05","2022-05"
"Spain","Vans",82839,"2022-05","2022-05"
"Sweden","Whole",294805,"2022-05","2022-05"
"Switzerland","Whole",231852,"2022-05","2022-05"
"Thailand","3-Wheelers",212,"2022-05","2022-05"
"Thailand","Buses",3367,"2022-05","2022-05"
"Thailand","HDV",75513,"2022-05","2022-05"
"Thailand","Whole",801709,"2022-05","2022-05"
"Türkiye","Whole",547413,"2022-05","2022-05"
"UK","Whole",1584457,"2022-05","2022-05"
"Ukraine","Industry",27637,"2022-05","2022-05"
"Ukraine","Private",53688,"2022-05","2022-05"
"Ukraine","Used",554876,"2022-05","2022-05"
"Ukraine","Vans",6980,"2022-05","2022-05"
"Ukraine","Whole",81325,"2022-05","2022-05"
"USA","Whole",13600484,"2022-05","2022-05"
