"country","variant","weight","data_per","model_date"
"Albania","Whole",51677,"2021-04","2021-04"
"Argentina","Industry",24795,"2021-04","2021-04"
"Argentina","Private",240103,"2021-04","2021-04"
"Argentina","Whole",264898,"2021-04","2021-04"
"Austria","Used",911676,"2021-04","2021-04"
"Austria","Whole",268658,"2021-04","2021-04"
"Belgium","Whole",156956,"2021-04","2021-04"
"Brazil","Whole",2032755.78263,"2021-04","2021-04"
"Bulgaria","Whole",24214.666667,"2021-04","2021-04"
"Chile","Whole",282968,"2021-04","2021-04"
"China","Whole",21682000,"2021-04","2021-04"
"Colombia","Whole",212885,"2021-04","2021-04"
"Czechia","Whole",210559,"2021-04","2021-04"
"Denmark","Industry",78483,"2021-04","2021-04"
"Denmark","Private",121042,"2021-04","2021-04"
"Denmark","Vans",32417,"2021-04","2021-04"
"Denmark","Whole",199525,"2021-04","2021-04"
"Estonia","Whole",8131.999999,"2021-04","2021-04"
"Finland","Buses",259,"2021-04","2021-04"
"Finland","HDV",3411,"2021-04","2021-04"
"Finland","Industry",38477,"2021-04","2021-04"
"Finland","Private",60513,"2021-04","2021-04"
"Finland","Vans",13193,"2021-04","2021-04"
"Finland","Whole",98990,"2021-04","2021-04"
"France","Whole",1898404,"2021-04","2021-04"
"Germany","Whole",2981578,"2021-04","2021-04"
"Greece","Whole",35080,"2021-04","2021-04"
"Hungary","Whole",130679,"2021-04","2021-04"
"Iceland","Whole",9925.333333,"2021-04","2021-04"
"Indonesia","Whole",384207,"2021-04","2021-04"
"Ireland","Buses",263,"2021-04","2021-04"
"Ireland","HDV",2028,"2021-04","2021-04"
"Ireland","Vans",25951,"2021-04","2021-04"
"Ireland","Whole",93364,"2021-04","2021-04"
"Israel","Vans",7580,"2021-04","2021-04"
"Israel","Whole",238965,"2021-04","2021-04"
"Italy","NonRental",1301243,"2021-04","2021-04"
"Italy","Rental",333310,"2021-04","2021-04"
"Italy","Whole",1634034,"2021-04","2021-04"
"Japan","Whole",2533549,"2021-04","2021-04"
"Latvia","Whole",13788,"2021-04","2021-04"
"Lithuania","Whole",11269.999999,"2021-04","2021-04"
"Luxembourg","HDV",1286,"2021-04","2021-04"
"Luxembourg","Vans",4980,"2021-04","2021-04"
"Luxembourg","Whole",48868,"2021-04","2021-04"
"Malaysia","Whole",645030,"2021-04","2021-04"
"Netherlands","HDV",10366,"2021-04","2021-04"
"Netherlands","Used",250388,"2021-04","2021-04"
"Netherlands","Whole",336648,"2021-04","2021-04"
"New Zealand","Whole",262549,"2021-04","2021-04"
"Norway","Whole",154711,"2021-04","2021-04"
"Poland","Whole",463486,"2021-04","2021-04"
"Portugal","Whole",143234,"2021-04","2021-04"
"Romania","Whole",124622.66668,"2021-04","2021-04"
"Singapore","Whole",37429.3333333333,"2021-04","2021-04"
"Slovakia","Whole",23084,"2021-04","2021-04"
"Slovenia","Whole",57537,"2021-04","2021-04"
"South Korea","Whole",1925896,"2021-04","2021-04"
"Spain","2-Wheelers",190804,"2021-04","2021-04"
"Spain","Buses",1964,"2021-04","2021-04"
"Spain","HDV",20308,"2021-04","2021-04"
"Spain","Whole",936400,"2021-04","2021-04"
"Spain","NonRental",672801,"2021-04","2021-04"
"Spain","Rental",263599,"2021-04","2021-04"
"Spain","Used",76468,"2021-04","2021-04"
"Spain","Vans",96016,"2021-04","2021-04"
"Sweden","Whole",331469,"2021-04","2021-04"
"Switzerland","Whole",253299,"2021-04","2021-04"
"Thailand","3-Wheelers",280,"2021-04","2021-04"
"Thailand","Buses",5224,"2021-04","2021-04"
"Thailand","HDV",73177,"2021-04","2021-04"
"Thailand","Whole",802400,"2021-04","2021-04"
"Türkiye","Whole",693480,"2021-04","2021-04"
"UK","Whole",1710294,"2021-04","2021-04"
"Ukraine","Industry",30246,"2021-04","2021-04"
"Ukraine","Private",65220,"2021-04","2021-04"
"Ukraine","Used",415670,"2021-04","2021-04"
"Ukraine","Vans",6114,"2021-04","2021-04"
"Ukraine","Whole",95466,"2021-04","2021-04"
"USA","Whole",15695255,"2021-04","2021-04"
