"country","variant","weight","data_per","model_date"
"Austria","Whole",303188,"2020-03","2020-03"
"Belgium","Whole",164334,"2020-03","2020-03"
"Brazil","Whole",2619568.1076,"2020-03","2020-03"
"Bulgaria","Whole",37529.000001,"2020-03","2020-03"
"Chile","Whole",354412,"2020-03","2020-03"
"China","Whole",18638437,"2020-03","2020-03"
"Czechia","Whole",240493,"2020-03","2020-03"
"Denmark","Industry",87535,"2020-03","2020-03"
"Denmark","Private",120961,"2020-03","2020-03"
"Denmark","Vans",32462,"2020-03","2020-03"
"Denmark","Whole",208496,"2020-03","2020-03"
"Estonia","Whole",9470,"2020-03","2020-03"
"Finland","Buses",573,"2020-03","2020-03"
"Finland","HDV",4019,"2020-03","2020-03"
"Finland","Industry",43172,"2020-03","2020-03"
"Finland","Private",70201,"2020-03","2020-03"
"Finland","Vans",14288,"2020-03","2020-03"
"Finland","Whole",113373,"2020-03","2020-03"
"France","Whole",2062405,"2020-03","2020-03"
"Germany","Whole",3428528,"2020-03","2020-03"
"Greece","Whole",28502,"2020-03","2020-03"
"Hungary","Whole",156072,"2020-03","2020-03"
"Iceland","Whole",11962,"2020-03","2020-03"
"Indonesia","Whole",773610,"2020-03","2020-03"
"Ireland","Buses",374,"2020-03","2020-03"
"Ireland","HDV",2309,"2020-03","2020-03"
"Ireland","Vans",23550,"2020-03","2020-03"
"Ireland","Whole",102777,"2020-03","2020-03"
"Israel","Vans",7328,"2020-03","2020-03"
"Israel","Whole",228058,"2020-03","2020-03"
"Italy","NonRental",1351678,"2020-03","2020-03"
"Italy","Rental",385070,"2020-03","2020-03"
"Italy","Whole",1736748,"2020-03","2020-03"
"Japan","Whole",2733704,"2020-03","2020-03"
"Latvia","Whole",17611,"2020-03","2020-03"
"Lithuania","Whole",14615,"2020-03","2020-03"
"Luxembourg","HDV",1455,"2020-03","2020-03"
"Luxembourg","Vans",4833,"2020-03","2020-03"
"Luxembourg","Whole",52053,"2020-03","2020-03"
"Malaysia","Whole",582420,"2020-03","2020-03"
"Netherlands","HDV",13861,"2020-03","2020-03"
"Netherlands","Used",214992,"2020-03","2020-03"
"Netherlands","Whole",428838,"2020-03","2020-03"
"New Zealand","Whole",287957,"2020-03","2020-03"
"Norway","Whole",139384,"2020-03","2020-03"
"Poland","Whole",523425,"2020-03","2020-03"
"Portugal","Whole",210636,"2020-03","2020-03"
"Romania","Whole",152756.91669,"2020-03","2020-03"
"Singapore","Whole",22985.6666666667,"2020-03","2020-03"
"Slovakia","Whole",27331,"2020-03","2020-03"
"Slovenia","Whole",66959,"2020-03","2020-03"
"South Korea","Whole",1762948,"2020-03","2020-03"
"Spain","2-Wheelers",191917,"2020-03","2020-03"
"Spain","Buses",3144,"2020-03","2020-03"
"Spain","HDV",23239,"2020-03","2020-03"
"Spain","Whole",1220889,"2020-03","2020-03"
"Spain","NonRental",830732,"2020-03","2020-03"
"Spain","Rental",390157,"2020-03","2020-03"
"Spain","Used",81511,"2020-03","2020-03"
"Spain","Vans",99685,"2020-03","2020-03"
"Sweden","Whole",359790,"2020-03","2020-03"
"Switzerland","Whole",296104,"2020-03","2020-03"
"Thailand","3-Wheelers",207,"2020-03","2020-03"
"Thailand","Buses",11586,"2020-03","2020-03"
"Thailand","HDV",67769,"2020-03","2020-03"
"Thailand","Whole",980258,"2020-03","2020-03"
"Türkiye","Whole",432519,"2020-03","2020-03"
"UK","Whole",2093661,"2020-03","2020-03"
"USA","Whole",16446515,"2020-03","2020-03"
