"country","variant","weight","data_per","model_date"
"Austria","Whole",312084,"2016-04","2016-04"
"Brazil","Whole",2242029.917,"2016-04","2016-04"
"China","Whole",2335833.33333333,"2016-04","2016-04"
"Czechia","Whole",239753,"2016-04","2016-04"
"Denmark","Whole",212648,"2016-04","2016-04"
"Finland","Buses",518,"2016-04","2016-04"
"Finland","HDV",2934,"2016-04","2016-04"
"Finland","Industry",38005,"2016-04","2016-04"
"Finland","Private",76023,"2016-04","2016-04"
"Finland","Vans",11946,"2016-04","2016-04"
"Finland","Whole",114028,"2016-04","2016-04"
"France","Whole",2010688,"2016-04","2016-04"
"Germany","Whole",3264362,"2016-04","2016-04"
"Indonesia","Whole",735017,"2016-04","2016-04"
"Ireland","Buses",393,"2016-04","2016-04"
"Ireland","HDV",2311,"2016-04","2016-04"
"Ireland","Vans",27319,"2016-04","2016-04"
"Ireland","Whole",144117,"2016-04","2016-04"
"Japan","Whole",981149,"2016-04","2016-04"
"Luxembourg","HDV",1407,"2016-04","2016-04"
"Luxembourg","Vans",4075,"2016-04","2016-04"
"Luxembourg","Whole",47769,"2016-04","2016-04"
"Netherlands","Whole",440975,"2016-04","2016-04"
"New Zealand","Whole",296504,"2016-04","2016-04"
"Norway","Whole",155265,"2016-04","2016-04"
"Poland","Whole",139175,"2016-04","2016-04"
"Portugal","Whole",191665,"2016-04","2016-04"
"Sweden","Whole",371912,"2016-04","2016-04"
"Switzerland","Whole",326065,"2016-04","2016-04"
"USA","Whole",17550438,"2016-04","2016-04"
