"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",7391,"2024-12","2025-11"
"Albania","Buses",412,"2024-12","2025-11"
"Albania","HDV",966,"2024-12","2025-11"
"Albania","Whole",80260,"2025-11","2025-11"
"Australia","Whole",1193335,"2025-11","2025-11"
"Austria","Used",825382,"2025-11","2025-11"
"Austria","Whole",284291,"2025-11","2025-11"
"Belgium","Whole",409331,"2025-11","2025-11"
"Brazil","Whole",2528461,"2025-11","2025-11"
"Bulgaria","Whole",46787,"2025-11","2025-11"
"Canada","Pickups",369139,"2025-11","2025-11"
"Canada","Vans",82610,"2025-11","2025-11"
"Canada","Whole",1416048,"2025-11","2025-11"
"Chile","Whole",308712,"2025-11","2025-11"
"China","Whole",24052000,"2025-11","2025-11"
"Colombia","Whole",249401,"2025-11","2025-11"
"Croatia","Whole",69704,"2025-11","2025-11"
"Cyprus","Whole",14610,"2025-11","2025-11"
"Czechia","Whole",244941,"2025-11","2025-11"
"Denmark","HDV",2262,"2025-11","2025-11"
"Denmark","Industry",73691,"2025-11","2025-11"
"Denmark","Private",110591,"2025-11","2025-11"
"Denmark","Vans",25376,"2025-11","2025-11"
"Denmark","Whole",184282,"2025-11","2025-11"
"Estonia","Whole",15445,"2025-11","2025-11"
"Finland","Buses",411,"2025-11","2025-11"
"Finland","HDV",2873,"2025-11","2025-11"
"Finland","Industry",34932,"2025-11","2025-11"
"Finland","Private",37695,"2025-11","2025-11"
"Finland","Vans",10315,"2025-11","2025-11"
"Finland","Whole",72627,"2025-11","2025-11"
"France","Whole",1674841,"2025-11","2025-11"
"Georgia","Whole",161132,"2025-11","2025-11"
"Germany","Whole",2835873,"2025-11","2025-11"
"Greece","Whole",142157,"2025-11","2025-11"
"Hungary","Whole",129369,"2025-11","2025-11"
"Iceland","Whole",13670,"2025-11","2025-11"
"India","Whole",4512427,"2025-11","2025-11"
"Indonesia","Whole",602322,"2025-11","2025-11"
"Ireland","Buses",382,"2025-11","2025-11"
"Ireland","HDV",2676,"2025-11","2025-11"
"Ireland","Vans",32538,"2025-11","2025-11"
"Ireland","Whole",125116,"2025-11","2025-11"
"Israel","Vans",10289,"2025-11","2025-11"
"Israel","Whole",291495,"2025-11","2025-11"
"Italy","NonRental",1085447,"2025-11","2025-11"
"Italy","Rental",450888,"2025-11","2025-11"
"Italy","Whole",1536335,"2025-11","2025-11"
"Japan","Whole",2536533,"2025-11","2025-11"
"Latvia","Whole",22383,"2025-11","2025-11"
"Lithuania","Whole",41485,"2025-11","2025-11"
"Luxembourg","HDV",1195,"2025-11","2025-11"
"Luxembourg","Vans",4691,"2025-11","2025-11"
"Luxembourg","Whole",46887,"2025-11","2025-11"
"Malaysia","Whole",857650,"2025-11","2025-11"
"Malta","Whole",6547,"2025-06","2025-11"
"Nepal","3-Wheelers",21754,"2025-11","2025-11"
"Nepal","Whole",19194.36,"2025-11","2025-11"
"Netherlands","HDV",12627,"2025-11","2025-11"
"Netherlands","Used",294221,"2025-11","2025-11"
"Netherlands","Whole",371291,"2025-11","2025-11"
"New Zealand","Whole",221633,"2025-11","2025-11"
"Norway","Whole",158173,"2025-11","2025-11"
"Poland","Whole",585347,"2025-11","2025-11"
"Portugal","Whole",224342,"2025-11","2025-11"
"Romania","Whole",149298,"2025-11","2025-11"
"Singapore","Whole",51730,"2025-11","2025-11"
"Slovakia","Whole",92889,"2025-11","2025-11"
"Slovenia","Whole",57382,"2025-11","2025-11"
"South Korea","Whole",1677657,"2025-11","2025-11"
"Spain","2-Wheelers",259108,"2025-11","2025-11"
"Spain","Buses",4187,"2025-11","2025-11"
"Spain","HDV",29582,"2025-11","2025-11"
"Spain","Whole",1176141,"2025-11","2025-11"
"Spain","NonRental",749770,"2025-11","2025-11"
"Spain","Rental",426371,"2025-11","2025-11"
"Spain","Used",147164,"2025-11","2025-11"
"Spain","Vans",126332,"2025-11","2025-11"
"Sweden","Whole",285474,"2025-11","2025-11"
"Switzerland","Whole",240264,"2025-11","2025-11"
"Thailand","3-Wheelers",91,"2025-11","2025-11"
"Thailand","Buses",2750,"2025-11","2025-11"
"Thailand","HDV",27191,"2025-11","2025-11"
"Thailand","Whole",597325,"2025-11","2025-11"
"Türkiye","Whole",1082007,"2025-11","2025-11"
"UK","Whole",2015060,"2025-11","2025-11"
"Uruguay","Whole",48432,"2025-11","2025-11"
"USA","Whole",16244098,"2025-11","2025-11"
