"country","variant","weight","data_per","model_date"
"Austria","Whole",357839,"2018-04","2018-04"
"Brazil","Whole",2301518.2796,"2018-04","2018-04"
"Chile","Whole",389047,"2018-04","2018-04"
"China","Whole",24170044,"2018-04","2018-04"
"Czechia","Whole",269337,"2018-04","2018-04"
"Denmark","Whole",219888,"2018-04","2018-04"
"Finland","Buses",495,"2018-04","2018-04"
"Finland","HDV",3592,"2018-04","2018-04"
"Finland","Industry",42290,"2018-04","2018-04"
"Finland","Private",79236,"2018-04","2018-04"
"Finland","Vans",15686,"2018-04","2018-04"
"Finland","Whole",121526,"2018-04","2018-04"
"France","Whole",2190988,"2018-04","2018-04"
"Germany","Whole",3498547,"2018-04","2018-04"
"Indonesia","Whole",846008,"2018-04","2018-04"
"Ireland","Buses",344,"2018-04","2018-04"
"Ireland","HDV",2154,"2018-04","2018-04"
"Ireland","Vans",24938,"2018-04","2018-04"
"Ireland","Whole",127328,"2018-04","2018-04"
"Italy","NonRental",1514297,"2018-04","2018-04"
"Italy","Rental",476730,"2018-04","2018-04"
"Italy","Whole",1991027,"2018-04","2018-04"
"Japan","Whole",1047321,"2018-04","2018-04"
"Latvia","Whole",16791,"2018-04","2018-04"
"Luxembourg","HDV",1321,"2018-04","2018-04"
"Luxembourg","Vans",4756,"2018-04","2018-04"
"Luxembourg","Whole",54237,"2018-04","2018-04"
"Netherlands","Whole",437319,"2018-04","2018-04"
"New Zealand","Whole",326394,"2018-04","2018-04"
"Norway","Whole",160034,"2018-04","2018-04"
"Poland","Whole",184601,"2018-04","2018-04"
"Portugal","Whole",228140,"2018-04","2018-04"
"Singapore","Whole",6994.33333333333,"2018-04","2018-04"
"Spain","2-Wheelers",166710,"2018-04","2018-04"
"Spain","Buses",3990,"2018-04","2018-04"
"Spain","HDV",25301,"2018-04","2018-04"
"Spain","Whole",1341779,"2018-04","2018-04"
"Spain","NonRental",956950,"2018-04","2018-04"
"Spain","Rental",384829,"2018-04","2018-04"
"Spain","Used",79340,"2018-04","2018-04"
"Spain","Vans",99774,"2018-04","2018-04"
"Sweden","Whole",394076,"2018-04","2018-04"
"Switzerland","Whole",314961,"2018-04","2018-04"
"Türkiye","Whole",57503,"2018-04","2018-04"
"UK","Whole",2460208,"2018-04","2018-04"
"USA","Whole",17229220,"2018-04","2018-04"
