"country","variant","weight","data_per","model_date"
"Austria","Whole",335532,"2017-03","2017-03"
"Brazil","Whole",1983799.1155,"2017-03","2017-03"
"Chile","Whole",323422,"2017-03","2017-03"
"China","Whole",26861362.3333333,"2017-03","2017-03"
"Czechia","Whole",264578,"2017-03","2017-03"
"Denmark","Whole",230017,"2017-03","2017-03"
"Finland","Buses",610,"2017-03","2017-03"
"Finland","HDV",3457,"2017-03","2017-03"
"Finland","Industry",39564,"2017-03","2017-03"
"Finland","Private",79448,"2017-03","2017-03"
"Finland","Vans",14484,"2017-03","2017-03"
"Finland","Whole",119012,"2017-03","2017-03"
"France","Whole",2084386,"2017-03","2017-03"
"Germany","Whole",3404867,"2017-03","2017-03"
"Indonesia","Whole",848348,"2017-03","2017-03"
"Ireland","Buses",368,"2017-03","2017-03"
"Ireland","HDV",2512,"2017-03","2017-03"
"Ireland","Vans",26688,"2017-03","2017-03"
"Ireland","Whole",139809,"2017-03","2017-03"
"Italy","NonRental",1507072,"2017-03","2017-03"
"Italy","Rental",402452,"2017-03","2017-03"
"Italy","Whole",1909524,"2017-03","2017-03"
"Japan","Whole",1128774,"2017-03","2017-03"
"Latvia","Whole",16492,"2017-03","2017-03"
"Luxembourg","HDV",1404,"2017-03","2017-03"
"Luxembourg","Vans",4433,"2017-03","2017-03"
"Luxembourg","Whole",50937,"2017-03","2017-03"
"Netherlands","Whole",406639,"2017-03","2017-03"
"New Zealand","Whole",309822,"2017-03","2017-03"
"Norway","Whole",157927,"2017-03","2017-03"
"Poland","Whole",170067,"2017-03","2017-03"
"Portugal","Whole",208771,"2017-03","2017-03"
"Spain","Whole",1219627,"2017-03","2017-03"
"Sweden","Whole",393567,"2017-03","2017-03"
"Switzerland","Whole",319625,"2017-03","2017-03"
"UK","Whole",2742928,"2017-03","2017-03"
"USA","Whole",17490618,"2017-03","2017-03"
