"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",4715,"2023-07","2023-07"
"Albania","Buses",418,"2023-07","2023-07"
"Albania","HDV",641,"2023-07","2023-07"
"Albania","Whole",55642,"2023-07","2023-07"
"Australia","Whole",1078051,"2023-07","2023-07"
"Austria","Used",742760,"2023-07","2023-07"
"Austria","Whole",234646,"2023-07","2023-07"
"Belgium","Whole",404800,"2023-07","2023-07"
"Brazil","Whole",2088547,"2023-07","2023-07"
"Bulgaria","Whole",32591,"2023-07","2023-07"
"Canada","Pickups",360640,"2023-05","2023-07"
"Canada","Vans",52263,"2023-05","2023-07"
"Canada","Whole",1157555,"2023-05","2023-07"
"Chile","Whole",348280,"2023-07","2023-07"
"China","Whole",20762000,"2023-07","2023-07"
"Colombia","Whole",219065,"2023-07","2023-07"
"Croatia","Whole",54760,"2023-07","2023-07"
"Cyprus","Whole",13713,"2023-07","2023-07"
"Czechia","Whole",211358,"2023-07","2023-07"
"Denmark","HDV",2139,"2023-07","2023-07"
"Denmark","Industry",75330,"2023-07","2023-07"
"Denmark","Private",85845,"2023-07","2023-07"
"Denmark","Vans",25141,"2023-07","2023-07"
"Denmark","Whole",161175,"2023-07","2023-07"
"Estonia","Whole",21736,"2023-07","2023-07"
"Finland","Buses",361,"2023-07","2023-07"
"Finland","HDV",3807,"2023-07","2023-07"
"Finland","Industry",40529,"2023-07","2023-07"
"Finland","Private",45438,"2023-07","2023-07"
"Finland","Vans",11421,"2023-07","2023-07"
"Finland","Whole",85967,"2023-07","2023-07"
"France","Whole",1710333,"2023-07","2023-07"
"Georgia","Whole",122819,"2023-05","2023-07"
"Germany","Whole",2847618,"2023-07","2023-07"
"Greece","Whole",119829,"2023-07","2023-07"
"Hungary","Whole",110684,"2023-07","2023-07"
"Iceland","Whole",17259,"2023-07","2023-07"
"India","Whole",3845406,"2023-07","2023-07"
"Indonesia","Whole",810702,"2023-07","2023-07"
"Ireland","Buses",329,"2023-07","2023-07"
"Ireland","HDV",2683,"2023-07","2023-07"
"Ireland","Vans",29065,"2023-07","2023-07"
"Ireland","Whole",123260,"2023-07","2023-07"
"Israel","Vans",8750,"2023-07","2023-07"
"Israel","Whole",274226,"2023-07","2023-07"
"Italy","NonRental",1039257,"2023-07","2023-07"
"Italy","Rental",465350,"2023-07","2023-07"
"Italy","Whole",1504607,"2023-07","2023-07"
"Japan","Whole",2516182,"2023-07","2023-07"
"Latvia","Whole",18690,"2023-07","2023-07"
"Lithuania","Whole",26396,"2023-07","2023-07"
"Luxembourg","HDV",1565,"2023-07","2023-07"
"Luxembourg","Vans",5209,"2023-07","2023-07"
"Luxembourg","Whole",47263,"2023-07","2023-07"
"Malaysia","Whole",797324,"2023-07","2023-07"
"Nepal","3-Wheelers",7669,"2023-07","2023-07"
"Nepal","Whole",7114,"2023-07","2023-07"
"Netherlands","HDV",14163,"2023-07","2023-07"
"Netherlands","Used",233594,"2023-07","2023-07"
"Netherlands","Whole",358560,"2023-07","2023-07"
"New Zealand","Whole",261254,"2023-07","2023-07"
"Norway","Whole",174397,"2023-07","2023-07"
"Poland","Whole",447701,"2023-07","2023-07"
"Portugal","Whole",193116,"2023-07","2023-07"
"Romania","Whole",145792,"2023-07","2023-07"
"Singapore","Whole",27751.8333333333,"2023-07","2023-07"
"Slovakia","Whole",86125,"2023-07","2023-07"
"Slovenia","Whole",47802,"2023-07","2023-07"
"South Korea","Whole",1787091,"2023-07","2023-07"
"Spain","2-Wheelers",204105,"2023-07","2023-07"
"Spain","Buses",3171,"2023-07","2023-07"
"Spain","HDV",26150,"2023-07","2023-07"
"Spain","Whole",932790,"2023-07","2023-07"
"Spain","NonRental",586314,"2023-07","2023-07"
"Spain","Rental",346476,"2023-07","2023-07"
"Spain","Used",104905,"2023-07","2023-07"
"Spain","Vans",100627,"2023-07","2023-07"
"Sweden","Whole",293218,"2023-07","2023-07"
"Switzerland","Whole",245731,"2023-07","2023-07"
"Thailand","3-Wheelers",521,"2023-07","2023-07"
"Thailand","Buses",8052,"2023-07","2023-07"
"Thailand","HDV",74593,"2023-07","2023-07"
"Thailand","Whole",883700,"2023-07","2023-07"
"Türkiye","Whole",774557,"2023-07","2023-07"
"UK","Whole",1793463,"2023-07","2023-07"
"USA","Whole",14794796,"2023-07","2023-07"
