"country","variant","weight","data_per","model_date"
"Albania","2-Wheelers",5042,"2023-09","2023-09"
"Albania","Buses",404,"2023-09","2023-09"
"Albania","HDV",677,"2023-09","2023-09"
"Albania","Whole",59148,"2023-09","2023-09"
"Australia","Whole",1109760,"2023-09","2023-09"
"Austria","Used",746278,"2023-09","2023-09"
"Austria","Whole",234727,"2023-09","2023-09"
"Belgium","Whole",384621,"2023-09","2023-09"
"Brazil","Whole",2097749,"2023-09","2023-09"
"Bulgaria","Whole",34369,"2023-09","2023-09"
"Canada","Pickups",365621,"2023-08","2023-09"
"Canada","Vans",58950,"2023-08","2023-09"
"Canada","Whole",1208763,"2023-08","2023-09"
"Chile","Whole",330361,"2023-09","2023-09"
"China","Whole",20907000,"2023-09","2023-09"
"Colombia","Whole",201134,"2023-09","2023-09"
"Croatia","Whole",55310,"2023-09","2023-09"
"Cyprus","Whole",14144,"2023-09","2023-09"
"Czechia","Whole",215805,"2023-09","2023-09"
"Denmark","HDV",2163,"2023-09","2023-09"
"Denmark","Industry",73594,"2023-09","2023-09"
"Denmark","Private",90224,"2023-09","2023-09"
"Denmark","Vans",24470,"2023-09","2023-09"
"Denmark","Whole",163818,"2023-09","2023-09"
"Estonia","Whole",21699,"2023-09","2023-09"
"Finland","Buses",382,"2023-09","2023-09"
"Finland","HDV",4038,"2023-09","2023-09"
"Finland","Industry",41209,"2023-09","2023-09"
"Finland","Private",46150,"2023-09","2023-09"
"Finland","Vans",11417,"2023-09","2023-09"
"Finland","Whole",87359,"2023-09","2023-09"
"France","Whole",1746200,"2023-09","2023-09"
"Georgia","Whole",139990,"2023-08","2023-09"
"Germany","Whole",2921538,"2023-09","2023-09"
"Greece","Whole",124334,"2023-09","2023-09"
"Hungary","Whole",109356,"2023-09","2023-09"
"Iceland","Whole",17389,"2023-09","2023-09"
"India","Whole",3928172,"2023-09","2023-09"
"Indonesia","Whole",790515,"2023-09","2023-09"
"Ireland","Buses",342,"2023-09","2023-09"
"Ireland","HDV",2707,"2023-09","2023-09"
"Ireland","Vans",29156,"2023-09","2023-09"
"Ireland","Whole",122788,"2023-09","2023-09"
"Israel","Vans",9141,"2023-09","2023-09"
"Israel","Whole",278710,"2023-09","2023-09"
"Italy","NonRental",1075445,"2023-09","2023-09"
"Italy","Rental",464195,"2023-09","2023-09"
"Italy","Whole",1539640,"2023-09","2023-09"
"Japan","Whole",2571396,"2023-09","2023-09"
"Latvia","Whole",18667,"2023-09","2023-09"
"Lithuania","Whole",26441,"2023-09","2023-09"
"Luxembourg","HDV",1673,"2023-09","2023-09"
"Luxembourg","Vans",5506,"2023-09","2023-09"
"Luxembourg","Whole",48018,"2023-09","2023-09"
"Malaysia","Whole",804208,"2023-09","2023-09"
"Nepal","3-Wheelers",7958,"2023-09","2023-09"
"Nepal","Whole",7778,"2023-09","2023-09"
"Netherlands","HDV",15019,"2023-09","2023-09"
"Netherlands","Used",235530,"2023-09","2023-09"
"Netherlands","Whole",366834,"2023-09","2023-09"
"New Zealand","Whole",254615,"2023-09","2023-09"
"Norway","Whole",168771,"2023-09","2023-09"
"Poland","Whole",453384,"2023-09","2023-09"
"Portugal","Whole",196307,"2023-09","2023-09"
"Romania","Whole",144763,"2023-09","2023-09"
"Singapore","Whole",27972.8333333333,"2023-09","2023-09"
"Slovakia","Whole",89620,"2023-09","2023-09"
"Slovenia","Whole",47978,"2023-09","2023-09"
"South Korea","Whole",1779640,"2023-09","2023-09"
"Spain","2-Wheelers",208757,"2023-09","2023-09"
"Spain","Buses",3136,"2023-09","2023-09"
"Spain","HDV",25898,"2023-09","2023-09"
"Spain","Whole",931593,"2023-09","2023-09"
"Spain","NonRental",589493,"2023-09","2023-09"
"Spain","Rental",342100,"2023-09","2023-09"
"Spain","Used",103096,"2023-09","2023-09"
"Spain","Vans",103526,"2023-09","2023-09"
"Sweden","Whole",302149,"2023-09","2023-09"
"Switzerland","Whole",249048,"2023-09","2023-09"
"Thailand","3-Wheelers",558,"2023-09","2023-09"
"Thailand","Buses",8301,"2023-09","2023-09"
"Thailand","HDV",73291,"2023-09","2023-09"
"Thailand","Whole",859444,"2023-09","2023-09"
"Türkiye","Whole",849923,"2023-09","2023-09"
"UK","Whole",1857603,"2023-09","2023-09"
"USA","Whole",15183767,"2023-09","2023-09"
