"country","variant","weight","data_per","model_date"
"Austria","Whole",337757,"2019-01","2019-01"
"Brazil","Whole",2490977.6231,"2019-01","2019-01"
"Chile","Whole",418259,"2019-01","2019-01"
"China","Whole",22341714,"2019-01","2019-01"
"Czechia","Whole",257496,"2019-01","2019-01"
"Denmark","Whole",219867,"2019-01","2019-01"
"Finland","Buses",474,"2019-01","2019-01"
"Finland","HDV",3844,"2019-01","2019-01"
"Finland","Industry",40940,"2019-01","2019-01"
"Finland","Private",77719,"2019-01","2019-01"
"Finland","Vans",15500,"2019-01","2019-01"
"Finland","Whole",118659,"2019-01","2019-01"
"France","Whole",2222205,"2019-01","2019-01"
"Germany","Whole",3432051,"2019-01","2019-01"
"Indonesia","Whole",858841,"2019-01","2019-01"
"Ireland","Buses",459,"2019-01","2019-01"
"Ireland","HDV",2083,"2019-01","2019-01"
"Ireland","Vans",24243,"2019-01","2019-01"
"Ireland","Whole",121017,"2019-01","2019-01"
"Israel","Vans",7410,"2019-01","2019-01"
"Israel","Whole",238579,"2019-01","2019-01"
"Italy","NonRental",1472420,"2019-01","2019-01"
"Italy","Rental",432583,"2019-01","2019-01"
"Italy","Whole",1905003,"2019-01","2019-01"
"Japan","Whole",900906,"2019-01","2019-01"
"Latvia","Whole",16787,"2019-01","2019-01"
"Lithuania","Whole",11533,"2019-01","2019-01"
"Luxembourg","HDV",1204,"2019-01","2019-01"
"Luxembourg","Vans",4919,"2019-01","2019-01"
"Luxembourg","Whole",52664,"2019-01","2019-01"
"Netherlands","Whole",430659,"2019-01","2019-01"
"New Zealand","Whole",308976,"2019-01","2019-01"
"Norway","Whole",151376,"2019-01","2019-01"
"Poland","Whole",174473,"2019-01","2019-01"
"Portugal","Whole",229502,"2019-01","2019-01"
"Singapore","Whole",83185.5833333333,"2019-01","2019-01"
"South Korea","Whole",1814960,"2019-01","2019-01"
"Spain","2-Wheelers",174889,"2019-01","2019-01"
"Spain","Buses",3647,"2019-01","2019-01"
"Spain","HDV",24356,"2019-01","2019-01"
"Spain","Whole",1375080,"2019-01","2019-01"
"Spain","NonRental",976291,"2019-01","2019-01"
"Spain","Rental",398789,"2019-01","2019-01"
"Spain","Used",79602,"2019-01","2019-01"
"Spain","Vans",107141,"2019-01","2019-01"
"Sweden","Whole",362837,"2019-01","2019-01"
"Switzerland","Whole",299923,"2019-01","2019-01"
"Türkiye","Whole",676939,"2019-01","2019-01"
"UK","Whole",2364545,"2019-01","2019-01"
"USA","Whole",17195692,"2019-01","2019-01"
