"country","variant","weight","data_per","model_date"
"Albania","Whole",54048,"2021-05","2021-05"
"Austria","Used",913287,"2021-05","2021-05"
"Austria","Whole",270950,"2021-05","2021-05"
"Belgium","Whole",154928,"2021-05","2021-05"
"Brazil","Whole",2151590.8075,"2021-05","2021-05"
"Bulgaria","Whole",24716.333334,"2021-05","2021-05"
"Canada","Whole",1295539,"2021-05","2021-05"
"Chile","Whole",308417,"2021-05","2021-05"
"China","Whole",21660000,"2021-05","2021-05"
"Colombia","Whole",218649,"2021-05","2021-05"
"Czechia","Whole",218908,"2021-05","2021-05"
"Denmark","Industry",81844,"2021-05","2021-05"
"Denmark","Private",123151,"2021-05","2021-05"
"Denmark","Vans",33465,"2021-05","2021-05"
"Denmark","Whole",204995,"2021-05","2021-05"
"Estonia","Whole",8626.666666,"2021-05","2021-05"
"Finland","Buses",255,"2021-05","2021-05"
"Finland","HDV",3456,"2021-05","2021-05"
"Finland","Industry",40681,"2021-05","2021-05"
"Finland","Private",63161,"2021-05","2021-05"
"Finland","Vans",13447,"2021-05","2021-05"
"Finland","Whole",103842,"2021-05","2021-05"
"France","Whole",1943987,"2021-05","2021-05"
"Germany","Whole",3044065,"2021-05","2021-05"
"Greece","Whole",38908,"2021-05","2021-05"
"Hungary","Whole",133872,"2021-05","2021-05"
"Iceland","Whole",10727.666666,"2021-05","2021-05"
"Indonesia","Whole",424464,"2021-05","2021-05"
"Ireland","Buses",271,"2021-05","2021-05"
"Ireland","HDV",2121,"2021-05","2021-05"
"Ireland","Vans",27767,"2021-05","2021-05"
"Ireland","Whole",97537,"2021-05","2021-05"
"Israel","Vans",7954,"2021-05","2021-05"
"Israel","Whole",255534,"2021-05","2021-05"
"Italy","NonRental",1323998,"2021-05","2021-05"
"Italy","Rental",354312,"2021-05","2021-05"
"Italy","Whole",1677791,"2021-05","2021-05"
"Japan","Whole",2575700,"2021-05","2021-05"
"Latvia","Whole",14423,"2021-05","2021-05"
"Lithuania","Whole",12406.666666,"2021-05","2021-05"
"Luxembourg","HDV",1303,"2021-05","2021-05"
"Luxembourg","Vans",5126,"2021-05","2021-05"
"Luxembourg","Whole",49860,"2021-05","2021-05"
"Malaysia","Whole",670138,"2021-05","2021-05"
"Netherlands","HDV",10758,"2021-05","2021-05"
"Netherlands","Used",259435,"2021-05","2021-05"
"Netherlands","Whole",346941,"2021-05","2021-05"
"New Zealand","Whole",270137,"2021-05","2021-05"
"Norway","Whole",160652,"2021-05","2021-05"
"Poland","Whole",483725,"2021-05","2021-05"
"Portugal","Whole",154154,"2021-05","2021-05"
"Romania","Whole",124196.08334,"2021-05","2021-05"
"Singapore","Whole",41233.1666666667,"2021-05","2021-05"
"Slovakia","Whole",25632,"2021-05","2021-05"
"Slovenia","Whole",57709,"2021-05","2021-05"
"South Korea","Whole",1908817,"2021-05","2021-05"
"Spain","2-Wheelers",196942,"2021-05","2021-05"
"Spain","Buses",1991,"2021-05","2021-05"
"Spain","HDV",21237,"2021-05","2021-05"
"Spain","Whole",998035,"2021-05","2021-05"
"Spain","NonRental",697839,"2021-05","2021-05"
"Spain","Rental",300196,"2021-05","2021-05"
"Spain","Used",81580,"2021-05","2021-05"
"Spain","Vans",100489,"2021-05","2021-05"
"Sweden","Whole",340283,"2021-05","2021-05"
"Switzerland","Whole",259631,"2021-05","2021-05"
"Thailand","3-Wheelers",263,"2021-05","2021-05"
"Thailand","Buses",5072,"2021-05","2021-05"
"Thailand","HDV",75362,"2021-05","2021-05"
"Thailand","Whole",824469,"2021-05","2021-05"
"Türkiye","Whole",709060,"2021-05","2021-05"
"UK","Whole",1846784,"2021-05","2021-05"
"USA","Whole",16146479,"2021-05","2021-05"
